epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc
1235,0.75,0.515625,0.6953125,0.296875,0.265625,0.21875
1236,0.796875,0.5234375,0.65625,0.3046875,0.359375,0.25
1237,0.8125,0.5078125,0.8125,0.34375,0.328125,0.2265625
1238,0.9140625,0.515625,0.8125,0.3046875,0.7265625,0.2421875
1239,0.7734375,0.4453125,0.8515625,0.2890625,0.9140625,0.125
1240,0.890625,0.515625,0.9453125,0.265625,0.5,0.125
1241,0.9296875,0.5234375,0.8671875,0.34375,0.2890625,0.1875
1242,0.875,0.46875,0.9296875,0.2734375,0.703125,0.203125
1243,0.859375,0.4765625,0.96875,0.3125,1.0,0.109375
1244,0.9296875,0.4296875,0.9140625,0.234375,0.1015625,0.203125
1245,0.875,0.3359375,0.9609375,0.2734375,0.1171875,0.1796875
1246,0.875,0.5078125,0.9609375,0.3125,0.328125,0.1640625
1247,0.8828125,0.4453125,0.8984375,0.28125,0.40625,0.1875
1248,0.78125,0.46875,0.796875,0.28125,0.0,0.2265625
1249,0.7421875,0.4375,1.0,0.2265625,0.0234375,0.125
1250,0.875,0.484375,0.859375,0.2109375,0.0078125,0.1171875
1251,0.921875,0.453125,0.984375,0.2109375,0.015625,0.1640625
1252,0.8828125,0.40625,0.9375,0.3359375,0.0078125,0.265625
1253,0.84375,0.484375,0.9765625,0.2265625,0.0,0.1953125
1254,0.8046875,0.40625,0.5625,0.1953125,0.0,0.1796875
1255,0.640625,0.3984375,1.0,0.2421875,0.0,0.21875
1256,0.6796875,0.4453125,0.8203125,0.1796875,0.0,0.2265625
1257,0.7578125,0.4765625,0.9453125,0.1953125,0.0,0.1875
1258,0.78125,0.40625,0.8515625,0.140625,0.0078125,0.2109375
1259,0.734375,0.4453125,0.9375,0.125,0.015625,0.140625
1260,0.734375,0.4140625,0.9921875,0.1484375,0.078125,0.1328125
1261,0.9140625,0.53125,0.9296875,0.203125,0.0234375,0.1171875
1262,0.921875,0.4609375,1.0,0.234375,0.0390625,0.1015625
1263,0.96875,0.484375,0.921875,0.1953125,0.03125,0.1796875
1264,0.90625,0.5390625,0.953125,0.25,0.0,0.1796875
1265,0.8515625,0.453125,0.9609375,0.21875,0.0,0.2109375
1266,0.9453125,0.515625,0.984375,0.1875,0.0,0.234375
1267,0.984375,0.46875,1.0,0.2734375,0.0,0.203125
1268,0.953125,0.515625,1.0,0.28125,0.0078125,0.21875
1269,0.9140625,0.4296875,0.96875,0.2265625,0.0078125,0.21875
1270,0.9375,0.484375,0.9921875,0.2421875,0.0234375,0.171875
1271,0.9375,0.4375,0.8984375,0.203125,0.0,0.2109375
1272,0.875,0.4609375,1.0,0.296875,0.015625,0.2109375
1273,0.8984375,0.578125,0.3046875,0.1796875,0.015625,0.140625
1274,0.7421875,0.4296875,0.9765625,0.140625,0.1015625,0.1953125
1275,0.734375,0.4453125,0.796875,0.1171875,0.0078125,0.203125
1276,0.6796875,0.4609375,1.0,0.2734375,0.109375,0.1875
1277,0.7734375,0.5078125,0.578125,0.234375,0.0,0.2265625
1278,0.671875,0.46875,1.0,0.1484375,0.0,0.234375
1279,0.671875,0.4609375,1.0,0.203125,0.0078125,0.1953125
1280,0.7578125,0.3984375,1.0,0.2421875,0.078125,0.140625
1281,0.90625,0.4453125,0.9921875,0.203125,0.1953125,0.1875
1282,0.890625,0.5,0.9765625,0.1640625,0.2578125,0.28125
1283,0.890625,0.5078125,0.96875,0.2578125,0.375,0.28125
1284,0.9609375,0.5,0.921875,0.25,0.2421875,0.265625
1285,0.8828125,0.5,0.953125,0.3359375,0.25,0.2109375
1286,0.875,0.4609375,0.84375,0.2421875,0.265625,0.203125
1287,0.828125,0.4765625,0.8671875,0.296875,0.3671875,0.21875
1288,0.7890625,0.515625,0.84375,0.296875,0.78125,0.1875
1289,0.8359375,0.4140625,0.90625,0.1796875,0.5390625,0.25
1290,0.875,0.3671875,0.953125,0.3046875,0.65625,0.28125
1291,0.921875,0.46875,0.890625,0.203125,0.09375,0.2109375
1292,0.828125,0.5078125,0.984375,0.3203125,0.578125,0.21875
1293,0.90625,0.4921875,0.7890625,0.2734375,0.515625,0.2109375
1294,0.75,0.4921875,0.9296875,0.203125,0.609375,0.140625
1295,0.8359375,0.4765625,0.9453125,0.234375,0.8046875,0.1953125
1296,0.921875,0.578125,0.9609375,0.2734375,0.65625,0.1640625
1297,0.9609375,0.5,0.9921875,0.1484375,0.5625,0.171875
1298,0.9140625,0.4765625,0.984375,0.203125,0.796875,0.1796875
1299,0.953125,0.4609375,1.0,0.21875,0.828125,0.140625
1300,0.9609375,0.5390625,0.9765625,0.265625,0.9140625,0.2421875
1301,0.9765625,0.4609375,0.984375,0.21875,0.890625,0.21875
1302,0.9296875,0.5,0.984375,0.21875,0.8359375,0.2734375
1303,0.9296875,0.5,0.9921875,0.2890625,0.9140625,0.21875
1304,0.9765625,0.4296875,1.0,0.1875,0.96875,0.2578125
1305,0.96875,0.484375,0.984375,0.234375,0.9765625,0.171875
1306,0.984375,0.515625,1.0,0.21875,0.984375,0.1875
1307,1.0,0.453125,0.9765625,0.3046875,0.859375,0.1875
1308,0.9765625,0.5078125,1.0,0.25,0.9453125,0.1953125
1309,0.96875,0.53125,1.0,0.2421875,1.0,0.15625
1310,0.9765625,0.421875,0.984375,0.2734375,0.890625,0.1796875
1311,0.96875,0.4765625,0.9921875,0.1796875,0.765625,0.171875
1312,0.953125,0.4921875,0.96875,0.1875,0.7890625,0.171875
1313,0.984375,0.3828125,0.9921875,0.1640625,0.71875,0.109375
1314,0.984375,0.4921875,0.9921875,0.2265625,0.984375,0.140625
1315,0.9921875,0.5546875,0.9609375,0.1640625,0.2734375,0.109375
1316,0.921875,0.484375,0.984375,0.15625,0.5390625,0.125
1317,0.96875,0.5,1.0,0.1484375,0.6015625,0.15625
1318,0.9296875,0.453125,1.0,0.171875,0.1640625,0.1796875
1319,0.9609375,0.40625,1.0,0.140625,0.2734375,0.109375
1320,0.96875,0.4609375,0.9921875,0.15625,0.1484375,0.0625
1321,0.96875,0.4453125,1.0,0.171875,0.0078125,0.1484375
1322,0.9609375,0.53125,0.953125,0.1640625,0.0,0.125
1323,0.953125,0.46875,1.0,0.1484375,0.0,0.1484375
1324,0.9609375,0.4375,1.0,0.171875,0.0,0.109375
1325,0.9921875,0.421875,1.0,0.0859375,0.0,0.0625
1326,0.9921875,0.4921875,1.0,0.09375,0.25,0.140625
1327,0.96875,0.453125,0.8984375,0.1015625,0.0078125,0.0703125
1328,0.9765625,0.3984375,1.0,0.09375,0.0234375,0.09375
1329,0.921875,0.3984375,0.8515625,0.0859375,0.0,0.078125
1330,0.90625,0.4140625,1.0,0.1328125,0.0,0.140625
1331,0.9140625,0.5078125,1.0,0.0703125,0.8671875,0.1171875
1332,0.890625,0.421875,1.0,0.1015625,0.734375,0.109375
1333,0.9140625,0.390625,1.0,0.1015625,0.2890625,0.078125
1334,0.9375,0.4921875,0.9921875,0.2265625,0.890625,0.1015625
1335,0.9453125,0.3984375,1.0,0.1015625,0.9921875,0.078125
1336,0.921875,0.421875,0.953125,0.1953125,0.2578125,0.078125
1337,0.9296875,0.4453125,1.0,0.1875,0.78125,0.0546875
1338,0.90625,0.4375,1.0,0.1171875,0.5625,0.109375
1339,0.890625,0.4453125,1.0,0.15625,0.65625,0.1171875
1340,0.984375,0.4375,1.0,0.1328125,0.171875,0.1328125
1341,0.96875,0.515625,1.0,0.1015625,0.9921875,0.109375
1342,0.9296875,0.375,1.0,0.1171875,0.9765625,0.1171875
1343,0.9765625,0.515625,1.0,0.09375,0.984375,0.1328125
1344,0.953125,0.375,1.0,0.125,1.0,0.0625
1345,0.9765625,0.53125,1.0,0.1171875,0.921875,0.09375
1346,0.984375,0.390625,0.9921875,0.1328125,0.8828125,0.1015625
1347,0.96875,0.453125,1.0,0.0859375,0.9765625,0.0859375
1348,0.9921875,0.515625,1.0,0.1796875,0.84375,0.0859375
1349,0.9921875,0.6171875,1.0,0.1484375,0.984375,0.1015625
1350,1.0,0.4296875,1.0,0.0859375,0.9140625,0.1015625
1351,0.984375,0.3984375,1.0,0.0546875,0.78125,0.09375
1352,1.0,0.5234375,1.0,0.1484375,0.78125,0.109375
1353,0.9921875,0.4296875,1.0,0.1328125,0.78125,0.109375
1354,0.9921875,0.4375,0.8984375,0.1640625,0.0,0.0859375
1355,0.8984375,0.4453125,1.0,0.0859375,0.0,0.0703125
1356,0.953125,0.4921875,1.0,0.125,0.0,0.0625
1357,0.96875,0.390625,0.9140625,0.125,0.0,0.09375
1358,0.890625,0.484375,1.0,0.109375,0.0,0.1328125
1359,0.96875,0.46875,1.0,0.0859375,0.0,0.109375
1360,0.921875,0.390625,1.0,0.0625,0.0,0.1328125
1361,0.984375,0.390625,0.9921875,0.109375,0.0,0.078125
1362,0.9765625,0.5703125,1.0,0.1328125,0.0,0.09375
1363,0.9296875,0.4609375,1.0,0.0703125,0.0,0.1328125
1364,0.9609375,0.4765625,1.0,0.140625,0.796875,0.1015625
1365,0.96875,0.421875,1.0,0.1015625,0.3671875,0.1484375
1366,0.9609375,0.4921875,1.0,0.1328125,0.53125,0.078125
1367,0.9765625,0.46875,1.0,0.1328125,0.1328125,0.1484375
1368,0.9765625,0.4140625,1.0,0.109375,0.0625,0.1171875
1369,0.9375,0.4921875,1.0,0.078125,0.7578125,0.109375
1370,0.9921875,0.46875,1.0,0.0859375,0.984375,0.0703125
1371,0.9921875,0.5078125,1.0,0.1796875,1.0,0.1015625
1372,0.984375,0.5703125,0.96875,0.1328125,0.234375,0.125
1373,0.9765625,0.453125,1.0,0.0703125,0.0,0.0625
1374,0.9140625,0.3984375,1.0,0.0859375,0.5390625,0.0703125
1375,0.9765625,0.5234375,0.171875,0.1953125,0.0,0.0859375
1376,0.90625,0.515625,1.0,0.1328125,0.0,0.09375
1377,0.6953125,0.4609375,1.0,0.0703125,0.109375,0.078125
1378,0.875,0.4765625,0.484375,0.1171875,0.3046875,0.0859375
1379,0.8203125,0.4140625,1.0,0.1171875,0.0390625,0.125
1380,0.7578125,0.3828125,1.0,0.125,0.234375,0.1015625
1381,0.8671875,0.46875,1.0,0.0625,0.1796875,0.09375
1382,0.9375,0.3984375,1.0,0.1171875,0.109375,0.078125
1383,0.9296875,0.4921875,0.9921875,0.078125,0.046875,0.0625
1384,0.9609375,0.4609375,1.0,0.1171875,0.3984375,0.125
1385,0.953125,0.4609375,0.5625,0.109375,0.0,0.109375
1386,0.6875,0.3671875,1.0,0.1171875,0.0,0.109375
1387,0.8046875,0.3828125,1.0,0.1171875,0.171875,0.0859375
1388,0.8828125,0.4921875,0.7734375,0.1640625,0.0,0.09375
1389,0.8828125,0.3359375,1.0,0.140625,0.0,0.1171875
1390,0.7890625,0.453125,1.0,0.125,0.0,0.1171875
1391,0.8671875,0.375,1.0,0.0703125,0.0625,0.1015625
1392,0.9375,0.3984375,1.0,0.078125,0.5859375,0.1171875
1393,0.953125,0.4375,1.0,0.0859375,0.984375,0.109375
1394,0.9609375,0.4609375,1.0,0.09375,0.984375,0.0625
1395,1.0,0.46875,1.0,0.09375,0.9296875,0.0703125
1396,0.9921875,0.4453125,1.0,0.0859375,0.953125,0.1875
1397,0.9921875,0.5234375,1.0,0.0546875,0.96875,0.1484375
1398,1.0,0.40625,1.0,0.1171875,0.9140625,0.1484375
1399,0.9765625,0.453125,1.0,0.15625,1.0,0.2109375
1400,1.0,0.4453125,1.0,0.125,1.0,0.1484375
1401,1.0,0.453125,1.0,0.1640625,1.0,0.1484375
1402,1.0,0.4765625,0.9921875,0.0859375,0.734375,0.1015625
1403,0.9765625,0.515625,1.0,0.078125,0.96875,0.1640625
1404,0.984375,0.4453125,1.0,0.15625,1.0,0.140625
1405,0.984375,0.4375,1.0,0.1171875,1.0,0.1015625
1406,0.9921875,0.4453125,1.0,0.125,1.0,0.171875
1407,0.9921875,0.4921875,1.0,0.1171875,1.0,0.1640625
1408,1.0,0.4453125,1.0,0.1484375,1.0,0.171875
1409,1.0,0.40625,1.0,0.1953125,1.0,0.1640625
1410,1.0,0.484375,1.0,0.171875,0.9765625,0.171875
1411,1.0,0.4921875,1.0,0.1171875,0.9609375,0.171875
1412,1.0,0.3671875,1.0,0.1953125,0.8125,0.2109375
1413,0.9921875,0.4375,0.953125,0.1640625,0.703125,0.21875
1414,0.890625,0.4296875,0.8828125,0.1875,0.8828125,0.25
1415,0.96875,0.4921875,0.953125,0.265625,0.9375,0.2734375
1416,0.9765625,0.5,1.0,0.21875,0.96875,0.265625
1417,0.984375,0.515625,0.984375,0.25,0.9921875,0.2421875
1418,0.984375,0.4453125,0.9921875,0.2265625,1.0,0.1953125
1419,1.0,0.4453125,1.0,0.171875,0.9765625,0.1640625
1420,0.9921875,0.4453125,1.0,0.2265625,1.0,0.2265625
1421,0.9921875,0.5078125,0.96875,0.2734375,0.96875,0.2734375
1422,0.9765625,0.484375,1.0,0.1953125,0.984375,0.3125
1423,0.9453125,0.5,0.9921875,0.203125,1.0,0.265625
1424,1.0,0.4453125,0.9609375,0.2890625,0.9921875,0.28125
1425,0.953125,0.4453125,1.0,0.265625,1.0,0.28125
1426,0.9765625,0.4375,1.0,0.2578125,1.0,0.234375
1427,1.0,0.484375,0.984375,0.2265625,1.0,0.25
1428,0.9921875,0.421875,0.96875,0.2734375,0.9921875,0.2734375
1429,0.9921875,0.4375,1.0,0.2421875,0.9921875,0.2890625
1430,0.984375,0.5390625,1.0,0.3125,1.0,0.3984375
1431,1.0,0.4296875,0.9921875,0.265625,0.984375,0.2265625
1432,1.0,0.515625,1.0,0.2265625,0.9921875,0.3671875
1433,0.9921875,0.546875,0.9375,0.3203125,0.96875,0.2265625
1434,0.984375,0.5390625,0.96875,0.3046875,0.96875,0.2734375
1435,0.9453125,0.5390625,0.9375,0.2734375,0.90625,0.28125
1436,0.9296875,0.5234375,0.9921875,0.3125,0.9765625,0.265625
1437,0.9765625,0.4609375,0.8984375,0.3046875,0.921875,0.3515625
1438,0.9765625,0.4765625,0.9921875,0.3203125,0.875,0.25
1439,0.9296875,0.46875,0.9765625,0.2734375,1.0,0.2265625
1440,0.96875,0.515625,0.9921875,0.3203125,0.9921875,0.359375
1441,1.0,0.46875,1.0,0.28125,0.9921875,0.265625
1442,1.0,0.4296875,1.0,0.296875,1.0,0.2265625
1443,1.0,0.484375,1.0,0.2421875,0.9921875,0.3203125
1444,1.0,0.46875,0.8515625,0.265625,0.859375,0.359375
1445,0.84375,0.4765625,0.9609375,0.3046875,0.984375,0.3203125
1446,0.9765625,0.421875,0.953125,0.2578125,0.9375,0.25
1447,0.96875,0.46875,0.9609375,0.2734375,0.9375,0.359375
1448,0.96875,0.4453125,0.96875,0.3359375,0.96875,0.3125
1449,0.9609375,0.484375,0.984375,0.265625,1.0,0.2421875
1450,1.0,0.5546875,0.9765625,0.3359375,0.984375,0.3515625
1451,0.9921875,0.4921875,1.0,0.328125,0.9765625,0.25
1452,0.9609375,0.5234375,0.9765625,0.34375,1.0,0.296875
1453,1.0,0.515625,0.9609375,0.28125,0.953125,0.34375
1454,0.9765625,0.4375,0.9921875,0.21875,0.9453125,0.3046875
1455,0.9609375,0.5,0.9921875,0.265625,0.984375,0.3203125
1456,0.984375,0.46875,0.984375,0.328125,1.0,0.34375
1457,0.9921875,0.5234375,1.0,0.25,0.9921875,0.328125
1458,0.9921875,0.4609375,0.9921875,0.2890625,0.984375,0.3828125
1459,0.9921875,0.484375,0.9921875,0.296875,1.0,0.3828125
1460,0.984375,0.5859375,0.984375,0.3515625,0.9921875,0.28125
1461,0.984375,0.4296875,0.984375,0.2890625,0.9765625,0.28125
1462,0.984375,0.46875,0.9765625,0.3359375,0.9921875,0.3515625
1463,1.0,0.5,0.9921875,0.296875,1.0,0.3515625
1464,0.9765625,0.5546875,0.9921875,0.2734375,1.0,0.3046875
1465,0.9921875,0.421875,0.9609375,0.2890625,0.9296875,0.2890625
1466,0.953125,0.4140625,1.0,0.3125,0.9765625,0.359375
1467,0.984375,0.546875,0.9765625,0.28125,1.0,0.2734375
1468,0.984375,0.5546875,0.9375,0.296875,0.9453125,0.390625
1469,0.9296875,0.46875,0.9921875,0.3359375,0.9921875,0.3046875
1470,0.9921875,0.5390625,0.953125,0.3046875,0.96875,0.3046875
1471,0.9765625,0.5703125,0.984375,0.2890625,0.953125,0.2421875
1472,0.9453125,0.484375,0.9765625,0.2890625,1.0,0.2734375
1473,0.984375,0.453125,0.9609375,0.2421875,0.96875,0.375
1474,0.9453125,0.453125,0.984375,0.328125,1.0,0.3359375
1475,1.0,0.4375,0.953125,0.25,1.0,0.296875
1476,0.9921875,0.5546875,0.96875,0.3046875,0.953125,0.2578125
1477,0.9453125,0.5390625,0.9765625,0.3671875,0.9921875,0.3515625
1478,0.9609375,0.4765625,0.9453125,0.2890625,0.9375,0.2734375
1479,0.9296875,0.4609375,0.7890625,0.3359375,0.9375,0.3046875
1480,0.9296875,0.4921875,0.9296875,0.265625,0.984375,0.2734375
1481,0.90625,0.390625,0.8046875,0.3359375,0.765625,0.359375
1482,0.9296875,0.5234375,0.90625,0.3046875,0.90625,0.25
1483,0.90625,0.46875,0.828125,0.2890625,0.921875,0.28125
1484,0.8125,0.5,0.8828125,0.3046875,0.96875,0.2734375
1485,0.9140625,0.421875,0.890625,0.2890625,0.8828125,0.265625
1486,0.8984375,0.53125,0.71875,0.359375,0.6953125,0.2265625
1487,0.8125,0.5546875,0.8125,0.234375,0.6640625,0.21875
1488,0.8984375,0.3984375,0.9140625,0.2421875,0.6484375,0.1328125
1489,0.921875,0.53125,0.6015625,0.2421875,0.2890625,0.2109375
1490,0.7890625,0.546875,0.90625,0.15625,0.171875,0.1171875
1491,0.6796875,0.5234375,0.8125,0.2109375,0.3828125,0.1953125
1492,0.8984375,0.5625,0.984375,0.1640625,0.7265625,0.171875
1493,0.953125,0.4765625,0.96875,0.1171875,0.609375,0.1953125
1494,0.8828125,0.5,0.984375,0.2109375,0.78125,0.1796875
1495,0.96875,0.4921875,0.8359375,0.171875,0.2109375,0.125
1496,0.8828125,0.4765625,0.953125,0.25,0.2265625,0.1484375
1497,0.890625,0.484375,0.9140625,0.2421875,0.5859375,0.1171875
1498,0.875,0.5078125,0.9921875,0.2265625,0.984375,0.2421875
1499,0.9921875,0.5234375,0.8984375,0.3515625,0.8203125,0.1875
1500,0.921875,0.625,0.984375,0.2734375,0.953125,0.1328125
1501,0.9921875,0.4453125,0.9765625,0.2578125,0.5625,0.2109375
1502,0.96875,0.515625,0.984375,0.359375,0.875,0.1875
1503,0.9921875,0.4375,0.9765625,0.2890625,0.0,0.2109375
1504,0.8671875,0.53125,0.9921875,0.2109375,0.8671875,0.2109375
1505,0.984375,0.515625,0.796875,0.2890625,0.0,0.203125
1506,0.8359375,0.46875,1.0,0.2578125,0.0,0.1953125
1507,0.8671875,0.4765625,1.0,0.265625,0.15625,0.1171875
1508,0.9609375,0.4375,1.0,0.25,0.1484375,0.2109375
1509,0.9375,0.515625,1.0,0.1484375,0.3984375,0.125
1510,1.0,0.5390625,1.0,0.203125,0.5078125,0.1875
1511,1.0,0.546875,1.0,0.25,0.5234375,0.1484375
1512,0.984375,0.4296875,1.0,0.2421875,0.8046875,0.171875
1513,0.9921875,0.4921875,1.0,0.25,0.9453125,0.203125
1514,0.9921875,0.515625,1.0,0.296875,0.984375,0.1484375
1515,0.9921875,0.453125,1.0,0.1328125,0.6484375,0.0859375
1516,0.9921875,0.5546875,1.0,0.1640625,0.953125,0.1484375
1517,0.984375,0.453125,1.0,0.328125,0.953125,0.1875
1518,1.0,0.4921875,1.0,0.203125,0.9375,0.15625
1519,0.9921875,0.5078125,0.9921875,0.3125,0.8984375,0.1953125
1520,0.984375,0.46875,1.0,0.2109375,1.0,0.25
1521,0.9921875,0.53125,0.9921875,0.3125,0.953125,0.1484375
1522,0.9765625,0.4453125,1.0,0.328125,0.90625,0.171875
1523,0.984375,0.4765625,0.9765625,0.1875,0.765625,0.1328125
1524,0.9921875,0.4609375,1.0,0.28125,0.0625,0.15625
1525,0.9609375,0.53125,0.9921875,0.2109375,0.015625,0.171875
1526,0.9921875,0.53125,1.0,0.1875,0.6953125,0.1171875
1527,0.984375,0.484375,1.0,0.2421875,0.7421875,0.15625
1528,0.9921875,0.5078125,0.984375,0.1796875,0.109375,0.1328125
1529,0.96875,0.3984375,1.0,0.28125,1.0,0.1171875
1530,0.984375,0.421875,0.9375,0.1953125,0.0,0.1015625
1531,0.953125,0.5234375,1.0,0.203125,0.0,0.1640625
1532,0.9453125,0.5703125,1.0,0.1875,0.0078125,0.15625
1533,1.0,0.3828125,1.0,0.2421875,0.3125,0.1953125
1534,1.0,0.515625,1.0,0.1328125,0.203125,0.0859375
1535,0.9765625,0.46875,1.0,0.1796875,0.15625,0.078125
1536,0.9921875,0.4921875,1.0,0.15625,0.6171875,0.1640625
1537,0.984375,0.453125,0.9296875,0.171875,0.015625,0.078125
1538,0.9765625,0.5546875,1.0,0.1875,0.0,0.171875
1539,0.9765625,0.40625,1.0,0.171875,0.0,0.0859375
1540,0.9765625,0.4453125,1.0,0.1171875,0.0,0.125
1541,1.0,0.4765625,1.0,0.140625,0.0,0.0703125
1542,1.0,0.5078125,1.0,0.15625,0.0,0.09375
1543,0.9765625,0.4765625,1.0,0.1171875,0.0,0.109375
1544,0.9375,0.4765625,1.0,0.1171875,0.0,0.0546875
1545,0.9765625,0.4453125,1.0,0.1015625,0.7421875,0.1171875
1546,0.96875,0.515625,0.9921875,0.1875,0.0,0.109375
1547,0.96875,0.4296875,1.0,0.1328125,0.0,0.15625
1548,0.9453125,0.5546875,0.953125,0.125,0.0,0.140625
1549,0.9765625,0.453125,1.0,0.1484375,0.0,0.1953125
1550,0.9375,0.5078125,1.0,0.1875,0.6640625,0.078125
1551,0.9921875,0.40625,1.0,0.2109375,0.0,0.125
1552,0.9453125,0.5546875,1.0,0.171875,0.0,0.09375
1553,0.96875,0.5234375,1.0,0.09375,0.0,0.09375
1554,1.0,0.484375,1.0,0.171875,0.0,0.1875
1555,0.96875,0.46875,1.0,0.1015625,0.0,0.0859375
1556,0.9921875,0.4609375,1.0,0.109375,0.0,0.1015625
1557,0.984375,0.4453125,1.0,0.109375,0.6953125,0.1875
1558,0.9921875,0.421875,1.0,0.1015625,0.0,0.109375
1559,0.9921875,0.5234375,1.0,0.0859375,0.0,0.15625
1560,0.9609375,0.53125,1.0,0.09375,0.078125,0.125
1561,1.0,0.5078125,1.0,0.15625,0.0,0.125
1562,0.9921875,0.4453125,1.0,0.0859375,0.0,0.1015625
1563,0.96875,0.40625,1.0,0.1015625,0.0,0.125
1564,0.984375,0.4296875,1.0,0.125,0.0,0.078125
1565,1.0,0.5234375,0.96875,0.15625,0.0,0.0859375
1566,0.9296875,0.5078125,1.0,0.140625,0.0,0.0625
1567,0.953125,0.5078125,1.0,0.1015625,0.0,0.140625
1568,1.0,0.453125,0.9921875,0.1796875,0.0,0.0625
1569,0.96875,0.484375,1.0,0.1328125,0.0078125,0.0859375
1570,0.9921875,0.546875,0.9921875,0.0625,0.0,0.078125
1571,0.9765625,0.421875,1.0,0.09375,0.0,0.0859375
1572,0.9921875,0.4921875,1.0,0.15625,0.0,0.125
1573,0.984375,0.453125,0.84375,0.125,0.0,0.1484375
1574,0.9609375,0.4921875,1.0,0.125,0.0,0.1015625
1575,0.8515625,0.5,1.0,0.1796875,0.0,0.0546875
1576,0.96875,0.4453125,0.9921875,0.1015625,0.0,0.09375
1577,0.984375,0.4609375,1.0,0.1171875,0.0,0.09375
1578,0.984375,0.5234375,1.0,0.0859375,0.0,0.109375
1579,0.984375,0.46875,1.0,0.09375,0.0625,0.0703125
1580,0.984375,0.5546875,1.0,0.109375,0.0546875,0.1171875
1581,0.9921875,0.5,0.9140625,0.0859375,0.0,0.1328125
1582,0.8828125,0.4375,1.0,0.0859375,0.0,0.0859375
1583,0.9375,0.4453125,1.0,0.1015625,0.0,0.1171875
1584,0.96875,0.453125,1.0,0.1171875,0.0,0.1171875
1585,0.984375,0.5234375,1.0,0.125,0.0,0.15625
1586,1.0,0.546875,1.0,0.1484375,0.0,0.140625
1587,0.9921875,0.4609375,1.0,0.1640625,0.0,0.1640625
1588,1.0,0.5078125,1.0,0.1015625,0.0,0.1640625
1589,0.9921875,0.484375,1.0,0.125,0.0234375,0.125
1590,0.9921875,0.46875,1.0,0.140625,0.3125,0.125
1591,0.9765625,0.4609375,0.984375,0.1953125,0.0,0.125
1592,0.96875,0.53125,1.0,0.109375,0.0078125,0.1953125
1593,0.9609375,0.5,0.96875,0.1328125,0.484375,0.109375
1594,0.9609375,0.421875,1.0,0.125,0.5,0.1484375
1595,0.984375,0.4609375,1.0,0.125,0.6015625,0.15625
1596,0.96875,0.4765625,0.796875,0.15625,0.234375,0.140625
1597,0.8515625,0.515625,1.0,0.125,0.59375,0.125
1598,0.90625,0.40625,1.0,0.1171875,0.953125,0.1640625
1599,1.0,0.484375,0.9765625,0.1796875,0.9453125,0.1796875
1600,0.984375,0.4375,1.0,0.140625,0.9375,0.203125
1601,0.9921875,0.4765625,1.0,0.2578125,0.953125,0.140625
1602,0.984375,0.515625,1.0,0.171875,0.9453125,0.2109375
1603,1.0,0.515625,1.0,0.1953125,0.984375,0.2109375
1604,0.9921875,0.46875,0.9609375,0.2421875,0.8515625,0.1875
1605,0.9765625,0.5625,1.0,0.1796875,0.9921875,0.1796875
1606,0.9765625,0.515625,1.0,0.234375,1.0,0.2109375
1607,1.0,0.4765625,1.0,0.140625,1.0,0.21875
1608,1.0,0.53125,1.0,0.1953125,0.9921875,0.2578125
1609,0.984375,0.453125,0.9921875,0.140625,0.9453125,0.2890625
1610,0.984375,0.484375,1.0,0.1640625,0.9921875,0.234375
1611,0.9921875,0.484375,1.0,0.140625,1.0,0.2109375
1612,1.0,0.4921875,1.0,0.171875,1.0,0.25
1613,0.984375,0.4453125,1.0,0.2109375,1.0,0.2578125
1614,0.9921875,0.4609375,1.0,0.15625,1.0,0.1953125
1615,1.0,0.453125,1.0,0.140625,0.984375,0.1328125
1616,1.0,0.53125,1.0,0.203125,0.9453125,0.234375
1617,1.0,0.609375,1.0,0.25,1.0,0.3046875
1618,1.0,0.5234375,0.9765625,0.234375,0.9609375,0.2265625
1619,0.96875,0.5625,1.0,0.234375,1.0,0.21875
1620,1.0,0.4609375,1.0,0.3515625,1.0,0.2578125
1621,0.9921875,0.515625,0.9921875,0.21875,0.9453125,0.2890625
1622,0.984375,0.4375,1.0,0.15625,0.9765625,0.296875
1623,0.984375,0.46875,1.0,0.15625,1.0,0.3046875
1624,1.0,0.4765625,0.984375,0.1640625,0.984375,0.234375
1625,0.984375,0.421875,1.0,0.28125,0.9609375,0.21875
1626,0.9921875,0.546875,0.9765625,0.25,0.9609375,0.28125
1627,0.9765625,0.5,1.0,0.265625,1.0,0.3203125
1628,1.0,0.546875,1.0,0.2890625,1.0,0.296875
1629,1.0,0.53125,1.0,0.2109375,0.9765625,0.1953125
1630,0.984375,0.484375,0.9921875,0.2109375,1.0,0.2578125
1631,1.0,0.53125,1.0,0.2109375,0.984375,0.25
1632,1.0,0.4921875,1.0,0.203125,1.0,0.2421875
1633,1.0,0.609375,0.96875,0.234375,0.921875,0.3515625
1634,0.9609375,0.3671875,1.0,0.2578125,1.0,0.2890625
1635,1.0,0.4453125,0.9921875,0.234375,1.0,0.28125
1636,1.0,0.546875,1.0,0.2421875,1.0,0.2734375
1637,1.0,0.6171875,1.0,0.28125,0.9765625,0.3046875
1638,0.9921875,0.5390625,1.0,0.2890625,0.9765625,0.2890625
1639,0.9921875,0.4765625,0.984375,0.296875,0.984375,0.3046875
