epoch,d_loss,d_acc,c_loss,c_acc,g_loss_disc,g_acc_disc,g_loss_clas,g_acc_clas
1204,0.7028312087059021,0.5234375,0.5354639142751694,0.84375,0.7408044338226318,0.46875,0.7237676382064819,0.75
1205,0.7179438769817352,0.46875,0.6786825060844421,0.78125,0.7172054052352905,0.4375,0.7099018692970276,0.75
1206,0.7376916110515594,0.4296875,0.4701753854751587,0.84375,0.751198410987854,0.4375,0.7528486847877502,0.765625
1208,0.6819917559623718,0.5390625,0.4851044565439224,0.8359375,0.7817590832710266,0.453125,0.840084433555603,0.75
1210,0.7211690545082092,0.53125,0.6644547581672668,0.796875,0.7538055181503296,0.359375,0.7945292592048645,0.671875
1212,0.7252064645290375,0.4453125,0.5317223221063614,0.828125,0.7509890198707581,0.390625,0.7293312549591064,0.765625
1213,0.6879709661006927,0.5546875,0.4273262023925781,0.9140625,0.7440371513366699,0.375,0.5981224775314331,0.796875
1214,0.709882378578186,0.515625,0.4451122581958771,0.8515625,0.7130995988845825,0.484375,0.6769891381263733,0.75
1215,0.7484627366065979,0.3828125,0.6705643236637115,0.7578125,0.6960933208465576,0.53125,1.0547361373901367,0.65625
1217,0.7318409085273743,0.421875,0.5118783712387085,0.8828125,0.7315307855606079,0.4375,0.7373302578926086,0.796875
1219,0.6919478178024292,0.5625,0.7685630023479462,0.7578125,0.7843701839447021,0.34375,1.122857928276062,0.640625
1220,0.7034470736980438,0.484375,0.5667389929294586,0.8125,0.7402954697608948,0.375,0.9279842376708984,0.671875
1221,0.7119058966636658,0.4765625,0.7454434186220169,0.8046875,0.71694016456604,0.421875,0.936825156211853,0.734375
1222,0.7165238261222839,0.4453125,0.5991985648870468,0.8125,0.7351585626602173,0.46875,0.8200693726539612,0.703125
1224,0.7252559661865234,0.453125,0.8271370530128479,0.796875,0.7202224731445312,0.609375,1.0297642946243286,0.6875
1225,0.6939631402492523,0.5546875,0.634221225976944,0.8046875,0.749151349067688,0.421875,0.9458954334259033,0.703125
1226,0.742495596408844,0.4453125,0.5191821604967117,0.828125,0.7591431140899658,0.375,0.7760742902755737,0.765625
1227,0.7230857014656067,0.5,0.5362195372581482,0.8203125,0.7056268453598022,0.5625,0.7904165983200073,0.75
1229,0.7123707234859467,0.4609375,0.5055645108222961,0.859375,0.719775915145874,0.46875,0.7936429977416992,0.75
1231,0.7208599150180817,0.484375,0.4163619875907898,0.8515625,0.742713212966919,0.453125,0.5932505130767822,0.796875
1232,0.7016051411628723,0.46875,0.554434061050415,0.859375,0.7170846462249756,0.484375,0.7058254480361938,0.765625
1233,0.7109377980232239,0.4609375,0.4988192915916443,0.859375,0.7078412771224976,0.5,0.7526700496673584,0.765625
1234,0.7134051322937012,0.4921875,0.5264816284179688,0.859375,0.781379222869873,0.34375,0.6977373957633972,0.765625
1235,0.7013541460037231,0.5234375,0.7656110525131226,0.765625,0.7176497578620911,0.453125,0.9544060230255127,0.671875
1237,0.706559807062149,0.46875,0.4742274433374405,0.8203125,0.704242467880249,0.46875,0.707330584526062,0.75
1238,0.7336164116859436,0.4453125,0.5539225041866302,0.8046875,0.6991695761680603,0.4375,0.7335988283157349,0.78125
1239,0.7227141559123993,0.453125,0.6641218811273575,0.796875,0.7167829275131226,0.46875,0.9542772173881531,0.71875
1240,0.7266826331615448,0.453125,0.5755949914455414,0.8203125,0.7344877123832703,0.375,0.8339999318122864,0.75
1241,0.7290441393852234,0.4765625,0.6170298159122467,0.7734375,0.7076501846313477,0.484375,0.8707404136657715,0.71875
1242,0.7077884674072266,0.5,0.49737687408924103,0.8359375,0.7148209810256958,0.5,0.6916651725769043,0.75
1243,0.7450985312461853,0.3515625,0.45696301758289337,0.875,0.6796995401382446,0.625,0.6189494132995605,0.71875
1244,0.7238281965255737,0.40625,0.5075999051332474,0.8125,0.6886053085327148,0.5625,0.754514217376709,0.71875
1245,0.7447669208049774,0.4453125,0.4435822367668152,0.875,0.7174122929573059,0.453125,0.7079640626907349,0.765625
1247,0.7080575823783875,0.515625,0.6573858261108398,0.765625,0.7481279373168945,0.40625,0.9226380586624146,0.671875
1248,0.7093455493450165,0.4921875,0.777053952217102,0.734375,0.6860066652297974,0.609375,1.0214289426803589,0.671875
1250,0.6972314119338989,0.4921875,0.6298833787441254,0.8125,0.7443676590919495,0.421875,0.9069827795028687,0.6875
1251,0.7025481164455414,0.484375,0.5758757889270782,0.859375,0.7329010963439941,0.453125,0.8170256018638611,0.8125
1252,0.704563319683075,0.4609375,0.5191877633333206,0.8203125,0.7505185604095459,0.40625,0.7790542840957642,0.71875
1253,0.7142163515090942,0.46875,0.43766461312770844,0.875,0.7214748859405518,0.484375,0.553361177444458,0.8125
1254,0.7439262866973877,0.421875,0.5005656778812408,0.828125,0.7132444381713867,0.484375,0.6016066670417786,0.8125
1255,0.7134768962860107,0.4765625,0.6492782533168793,0.8203125,0.7263047099113464,0.4375,0.8128404021263123,0.734375
1258,0.6899282336235046,0.5390625,0.7540242671966553,0.828125,0.7422198057174683,0.390625,0.9880945086479187,0.71875
1259,0.7232488989830017,0.4140625,0.6198952496051788,0.8125,0.7126199007034302,0.484375,0.9140404462814331,0.71875
1260,0.7128846943378448,0.4765625,0.46725040674209595,0.8671875,0.7189708352088928,0.484375,0.6867337226867676,0.765625
1261,0.6950450539588928,0.546875,0.6158946752548218,0.8046875,0.7288815975189209,0.46875,0.821067750453949,0.78125
1262,0.6992813944816589,0.546875,0.5296297073364258,0.8359375,0.7282497882843018,0.453125,0.8138539791107178,0.8125
1264,0.7106224894523621,0.4765625,0.5644227862358093,0.8359375,0.6978433132171631,0.578125,0.7228976488113403,0.8125
1265,0.7212398052215576,0.4296875,0.40228989720344543,0.890625,0.7350815534591675,0.46875,0.46951791644096375,0.796875
1266,0.7142813801765442,0.484375,0.46697312593460083,0.8671875,0.6988093256950378,0.46875,0.5825304985046387,0.796875
1267,0.741351991891861,0.4140625,0.551340788602829,0.84375,0.6997302770614624,0.546875,1.0039864778518677,0.6875
1268,0.7237867712974548,0.453125,0.6206176578998566,0.7890625,0.6995214819908142,0.5,0.9326344728469849,0.71875
1269,0.7138575911521912,0.515625,0.6103346645832062,0.8125,0.6894406676292419,0.546875,0.8156397342681885,0.71875
1270,0.7010400593280792,0.5078125,0.5062771290540695,0.828125,0.745720624923706,0.328125,0.7027168869972229,0.8125
1271,0.7181963324546814,0.4765625,0.45149460434913635,0.859375,0.7373493909835815,0.375,0.6708097457885742,0.78125
1272,0.7270222008228302,0.4296875,0.4767262637615204,0.8671875,0.7163143157958984,0.5,0.647976815700531,0.8125
1275,0.6668302416801453,0.6171875,0.7591694295406342,0.765625,0.7350002527236938,0.4375,1.153226375579834,0.703125
1277,0.7156496942043304,0.46875,0.5095325708389282,0.84375,0.7485784888267517,0.34375,0.6988229751586914,0.796875
1278,0.7042370140552521,0.4921875,0.3910163938999176,0.8671875,0.6978240609169006,0.5,0.6599122285842896,0.78125
1279,0.7111278772354126,0.4765625,0.6987830847501755,0.796875,0.6963101625442505,0.484375,0.9267231225967407,0.65625
1280,0.761060357093811,0.359375,0.6073182970285416,0.796875,0.6791408061981201,0.625,0.8770638704299927,0.734375
1281,0.7323836982250214,0.421875,0.5119540989398956,0.8125,0.7410262823104858,0.40625,0.6614188551902771,0.75
1283,0.7088427841663361,0.5703125,0.503354474902153,0.8359375,0.7303893566131592,0.4375,0.7430852651596069,0.765625
1284,0.7131387591362,0.4140625,0.668696790933609,0.796875,0.7575356960296631,0.359375,0.7382699847221375,0.796875
1285,0.7160203158855438,0.453125,0.7241893708705902,0.765625,0.7259119153022766,0.453125,0.9814566969871521,0.65625
1287,0.6777730584144592,0.5546875,0.6032684296369553,0.8125,0.7431354522705078,0.359375,0.7496946454048157,0.71875
1289,0.6905233860015869,0.59375,0.5936844497919083,0.8359375,0.7791101336479187,0.34375,0.7196052074432373,0.8125
1290,0.6914334893226624,0.5390625,0.48697395622730255,0.8515625,0.6895443201065063,0.515625,0.8551782369613647,0.734375
1291,0.730684757232666,0.4140625,0.5293423235416412,0.8515625,0.6964282989501953,0.515625,0.7008781433105469,0.8125
1292,0.7346232235431671,0.3515625,0.5763901621103287,0.8046875,0.7202056646347046,0.4375,0.9233835935592651,0.734375
1295,0.6825964748859406,0.5078125,0.502386599779129,0.7890625,0.7667529582977295,0.3125,0.6866277456283569,0.734375
1296,0.7011261582374573,0.46875,0.6137050241231918,0.8125,0.7443203330039978,0.3125,0.8118975162506104,0.78125
1297,0.7017033994197845,0.546875,0.4498463422060013,0.8515625,0.7093707323074341,0.453125,0.7433632612228394,0.71875
1298,0.7065082490444183,0.46875,0.5601786375045776,0.8203125,0.7162710428237915,0.46875,0.8547417521476746,0.703125
1300,0.6932625770568848,0.5,0.569268137216568,0.7890625,0.701350212097168,0.4375,0.6827466487884521,0.75
1301,0.7254228889942169,0.4140625,0.6089349389076233,0.8203125,0.6835619211196899,0.53125,0.750455379486084,0.734375
1303,0.70171919465065,0.515625,0.4079737365245819,0.84375,0.7102206945419312,0.5,0.669312596321106,0.75
1305,0.6813397109508514,0.5390625,0.7344391494989395,0.7578125,0.7372902631759644,0.484375,1.0136866569519043,0.640625
1306,0.710171639919281,0.4609375,0.4388432651758194,0.84375,0.733136773109436,0.375,0.6039534211158752,0.78125
1307,0.6951712071895599,0.515625,0.4544583857059479,0.8359375,0.7630442380905151,0.375,0.6434717774391174,0.765625
1308,0.7030988931655884,0.46875,0.4811807796359062,0.8359375,0.7405550479888916,0.40625,0.6569058895111084,0.8125
1309,0.7090879082679749,0.46875,0.5047466903924942,0.828125,0.766333818435669,0.328125,0.821472704410553,0.671875
1311,0.7026054859161377,0.5234375,0.46931876242160797,0.8359375,0.7541648149490356,0.40625,0.7026810646057129,0.71875
1313,0.7017409205436707,0.5,0.5004677027463913,0.84375,0.7686449289321899,0.34375,0.8677546381950378,0.75
1314,0.6811175644397736,0.5546875,0.586565375328064,0.8359375,0.7508078217506409,0.34375,0.8465284705162048,0.734375
1315,0.7147018015384674,0.46875,0.553625613451004,0.84375,0.7324778437614441,0.421875,0.8032307624816895,0.671875
1316,0.70766881108284,0.484375,0.5376894176006317,0.8125,0.7206207513809204,0.4375,0.8639383316040039,0.734375
1318,0.7257005572319031,0.4609375,0.5168503671884537,0.8203125,0.7403975129127502,0.375,0.677445113658905,0.765625
1319,0.7245616018772125,0.484375,0.4251813367009163,0.8671875,0.7281322479248047,0.453125,0.555665135383606,0.828125
1320,0.7311236262321472,0.421875,0.5649516135454178,0.8125,0.7194645404815674,0.421875,0.8127812147140503,0.703125
1321,0.7202943563461304,0.4453125,0.34308189898729324,0.890625,0.709815263748169,0.5,0.40721386671066284,0.859375
1322,0.7104019522666931,0.515625,0.4387236684560776,0.859375,0.7221426963806152,0.484375,0.6424102783203125,0.8125
1323,0.7172871828079224,0.515625,0.6415574699640274,0.828125,0.7286155223846436,0.453125,0.8825086355209351,0.703125
1324,0.7233448028564453,0.46875,0.45302096009254456,0.8984375,0.7059051990509033,0.5,0.907745897769928,0.703125
1326,0.7408771812915802,0.3984375,0.5114500820636749,0.8359375,0.761115550994873,0.328125,0.764561653137207,0.75
1327,0.7153114080429077,0.453125,0.4957636296749115,0.859375,0.7405881285667419,0.390625,0.6710494756698608,0.796875
1328,0.7033714056015015,0.4921875,0.546917587518692,0.796875,0.7615545988082886,0.328125,0.8216026425361633,0.734375
1331,0.7116937935352325,0.5078125,0.605547621846199,0.8046875,0.7328025102615356,0.46875,0.7612870931625366,0.75
1333,0.6841016411781311,0.5625,0.5023937374353409,0.84375,0.7473636865615845,0.390625,0.7631889581680298,0.734375
1334,0.6978657245635986,0.515625,0.4833434969186783,0.8671875,0.7352907061576843,0.421875,0.7961200475692749,0.75
1335,0.6980874538421631,0.4609375,0.4859496206045151,0.8671875,0.7255221009254456,0.4375,0.7831339240074158,0.765625
1336,0.6986861526966095,0.4765625,0.36376769840717316,0.8671875,0.7442682385444641,0.40625,0.5456815958023071,0.84375
1338,0.693537712097168,0.5390625,0.4800559878349304,0.8515625,0.7333187460899353,0.5,0.7942071557044983,0.734375
1340,0.6876993775367737,0.515625,0.4029001072049141,0.890625,0.7170553803443909,0.453125,0.6124662160873413,0.828125
1342,0.7104969322681427,0.5234375,0.5112338811159134,0.84375,0.7764531373977661,0.34375,0.6756964921951294,0.765625
1344,0.7090495824813843,0.5,0.46477460116147995,0.8359375,0.7613638043403625,0.359375,0.7903838157653809,0.703125
1345,0.7059704065322876,0.4453125,0.7666794806718826,0.7578125,0.7166217565536499,0.46875,1.1495580673217773,0.703125
1346,0.7192277312278748,0.4296875,0.4850366413593292,0.8515625,0.7181272506713867,0.53125,0.6630945205688477,0.8125
1347,0.7372370958328247,0.390625,0.6121692955493927,0.8125,0.713164746761322,0.4375,0.8803842067718506,0.6875
1348,0.7249711155891418,0.3984375,0.49137304723262787,0.8359375,0.6986607909202576,0.515625,0.7059535980224609,0.796875
1350,0.6851327419281006,0.5625,0.40541400015354156,0.84375,0.7595654129981995,0.421875,0.4905257821083069,0.828125
1351,0.7298316061496735,0.4296875,0.50838253647089,0.796875,0.7106789946556091,0.484375,0.8711797595024109,0.6875
1353,0.7203057706356049,0.4609375,0.39535586535930634,0.8671875,0.7721550464630127,0.390625,0.6635379195213318,0.734375
1355,0.689201295375824,0.5234375,0.5731374099850655,0.8203125,0.7558609247207642,0.375,0.8598248362541199,0.6875
1356,0.7204340100288391,0.453125,0.5989502817392349,0.8203125,0.7491750717163086,0.375,0.8413927555084229,0.671875
1357,0.7066358625888824,0.4296875,0.5947019755840302,0.8046875,0.7411462068557739,0.390625,0.9348111152648926,0.734375
1359,0.7047430872917175,0.5234375,0.32418423891067505,0.8828125,0.7653865814208984,0.34375,0.522663950920105,0.796875
1360,0.7266608476638794,0.4609375,0.6169231235980988,0.8125,0.7421175837516785,0.453125,0.8323035836219788,0.75
1361,0.680107593536377,0.59375,0.6179747581481934,0.796875,0.7336775064468384,0.421875,0.8954390287399292,0.703125
1364,0.7007449567317963,0.546875,0.7073594331741333,0.78125,0.7744343280792236,0.34375,1.0096714496612549,0.65625
1365,0.705055296421051,0.5234375,0.5542763471603394,0.796875,0.7378173470497131,0.515625,0.8308932781219482,0.703125
1366,0.6965047717094421,0.5078125,0.5527219921350479,0.828125,0.7520037293434143,0.421875,0.8819113969802856,0.671875
1367,0.7286177575588226,0.4140625,0.4194929003715515,0.859375,0.7238734364509583,0.421875,0.5506908893585205,0.796875
1368,0.740229070186615,0.4453125,0.4839493930339813,0.8515625,0.7240866422653198,0.421875,0.7699028253555298,0.734375
1369,0.6871369481086731,0.546875,0.4904398024082184,0.8671875,0.6891669034957886,0.5625,0.6370673179626465,0.796875
1370,0.7256641387939453,0.421875,0.44258879870176315,0.84375,0.7246218919754028,0.421875,0.6953303813934326,0.75
1372,0.7113701701164246,0.484375,0.6977773308753967,0.7578125,0.7437897324562073,0.3125,1.034267783164978,0.6875
1374,0.7062326073646545,0.46875,0.5199570506811142,0.8515625,0.7103873491287231,0.421875,0.6570006608963013,0.78125
1375,0.6925514936447144,0.515625,0.39659085869789124,0.8671875,0.7279846668243408,0.421875,0.5369915962219238,0.8125
1376,0.6948437094688416,0.53125,0.43947653472423553,0.84375,0.7239079475402832,0.40625,0.6591759920120239,0.765625
1377,0.7071910500526428,0.4609375,0.4910992830991745,0.8203125,0.7244665622711182,0.46875,0.5996882915496826,0.71875
1379,0.6763128936290741,0.5390625,0.5764741003513336,0.8515625,0.7295578122138977,0.359375,0.7339743375778198,0.765625
1380,0.7130224704742432,0.4609375,0.450550839304924,0.859375,0.7404323816299438,0.359375,0.7331022620201111,0.765625
1381,0.7196063697338104,0.4453125,0.3293032571673393,0.8984375,0.7009082436561584,0.578125,0.44875356554985046,0.84375
1382,0.7241927683353424,0.421875,0.692720577120781,0.78125,0.7072439193725586,0.53125,0.9419609308242798,0.65625
1385,0.685669481754303,0.5859375,0.4882310703396797,0.8515625,0.734259307384491,0.453125,0.8212339878082275,0.71875
1386,0.6883932948112488,0.5703125,0.4797002673149109,0.859375,0.730510950088501,0.453125,0.7806591391563416,0.8125
1387,0.6846673488616943,0.5390625,0.5374450236558914,0.8125,0.7219367027282715,0.4375,0.8534727692604065,0.671875
1388,0.7095620632171631,0.4609375,0.39646388590335846,0.84375,0.7184228897094727,0.53125,0.6272693872451782,0.75
1389,0.7072051167488098,0.484375,0.6031712144613266,0.796875,0.7444139122962952,0.40625,0.8872523307800293,0.734375
1390,0.7268336713314056,0.3828125,0.5120907425880432,0.84375,0.6931880712509155,0.484375,0.6979233026504517,0.8125
1391,0.710950642824173,0.4765625,0.5669124275445938,0.8515625,0.7281472086906433,0.453125,0.7926208972930908,0.71875
1392,0.6912346184253693,0.53125,0.5347396433353424,0.8203125,0.7268134951591492,0.546875,0.8396055698394775,0.6875
1393,0.7235263884067535,0.390625,0.4978681802749634,0.8671875,0.7395021915435791,0.390625,0.7986496686935425,0.765625
1394,0.6884149312973022,0.515625,0.5283512473106384,0.8046875,0.7421445846557617,0.4375,0.7946459054946899,0.6875
1395,0.7011883854866028,0.46875,0.3691099137067795,0.8671875,0.7231517434120178,0.484375,0.569422721862793,0.78125
1396,0.6904152631759644,0.4609375,0.48422597348690033,0.8515625,0.739474892616272,0.40625,0.7272526621818542,0.75
1397,0.7287141680717468,0.40625,0.4874262064695358,0.84375,0.7429202795028687,0.359375,0.8383579254150391,0.71875
1398,0.7042785584926605,0.46875,0.44489113986492157,0.8515625,0.7120201587677002,0.4375,0.7741434574127197,0.703125
1399,0.6994518339633942,0.4609375,0.520384281873703,0.8359375,0.7297698855400085,0.4375,0.7873400449752808,0.734375
1400,0.7181826233863831,0.4375,0.5871686041355133,0.796875,0.6853883266448975,0.546875,0.8789348602294922,0.71875
1401,0.7155575156211853,0.4921875,0.5688810050487518,0.8046875,0.7131623029708862,0.53125,0.875488817691803,0.6875
1402,0.7232427597045898,0.4765625,0.44398999214172363,0.8515625,0.7629733681678772,0.390625,0.6648926138877869,0.765625
1403,0.7097718417644501,0.484375,0.4991922676563263,0.8203125,0.7160979509353638,0.4375,0.7481540441513062,0.6875
1404,0.7202842831611633,0.4140625,0.5660218745470047,0.8203125,0.7198732495307922,0.46875,0.9538928270339966,0.75
1405,0.7059500217437744,0.4609375,0.5957440286874771,0.796875,0.7572317123413086,0.375,0.9508516192436218,0.65625
1406,0.7200339436531067,0.421875,0.534852147102356,0.8515625,0.7117680311203003,0.46875,0.6914278268814087,0.796875
1407,0.7427613437175751,0.3984375,0.5424399375915527,0.84375,0.7096273899078369,0.484375,0.9216769933700562,0.6875
1408,0.7296917140483856,0.40625,0.5690682381391525,0.8125,0.7194876670837402,0.421875,0.7799062132835388,0.703125
1409,0.6955324411392212,0.5234375,0.5620593428611755,0.8359375,0.7444846034049988,0.421875,0.7682287096977234,0.71875
1410,0.7345737814903259,0.453125,0.5117039531469345,0.84375,0.7279238700866699,0.453125,0.7352214455604553,0.765625
1411,0.7211654782295227,0.40625,0.5432290285825729,0.84375,0.7108961939811707,0.484375,0.8271700143814087,0.765625
1412,0.7159717679023743,0.4140625,0.5366905331611633,0.84375,0.7195291519165039,0.453125,0.820160448551178,0.71875
1413,0.7129503786563873,0.4453125,0.5543778538703918,0.8125,0.7346360087394714,0.46875,0.7491212487220764,0.734375
1414,0.7107685506343842,0.421875,0.463664248585701,0.8515625,0.7103338241577148,0.515625,0.7125794887542725,0.734375
1415,0.710343599319458,0.4375,0.45883896946907043,0.84375,0.7330383062362671,0.453125,0.6204181909561157,0.75
1416,0.7195778489112854,0.4453125,0.3238985501229763,0.890625,0.7507193088531494,0.328125,0.48172128200531006,0.859375
1417,0.7164098024368286,0.5078125,0.4939896836876869,0.8671875,0.7522457838058472,0.34375,0.8023358583450317,0.71875
1418,0.7257856130599976,0.4140625,0.42044323682785034,0.875,0.7253855466842651,0.453125,0.7003570795059204,0.78125
1419,0.695822536945343,0.484375,0.5240616202354431,0.84375,0.7331997156143188,0.421875,0.7487365007400513,0.75
1420,0.7086266279220581,0.4609375,0.7148132771253586,0.765625,0.7305311560630798,0.421875,0.9184209108352661,0.734375
1421,0.6940769553184509,0.53125,0.4515531286597252,0.8671875,0.7251296043395996,0.515625,0.6418231725692749,0.796875
1422,0.6945681869983673,0.5234375,0.632439374923706,0.84375,0.7255545854568481,0.390625,0.9232234954833984,0.796875
1423,0.7247875034809113,0.4453125,0.5109842419624329,0.828125,0.7215194702148438,0.4375,0.7051217555999756,0.78125
1424,0.726792186498642,0.4296875,0.547003984451294,0.8046875,0.7254461050033569,0.453125,0.8594993352890015,0.734375
1425,0.700020968914032,0.5078125,0.47067443281412125,0.84375,0.7350654602050781,0.390625,0.6602425575256348,0.78125
1426,0.7151556611061096,0.40625,0.5191030949354172,0.8046875,0.7221323847770691,0.46875,0.813313364982605,0.71875
1427,0.707744836807251,0.5078125,0.5911746323108673,0.8359375,0.7614846229553223,0.296875,0.772379994392395,0.765625
1428,0.7128798961639404,0.484375,0.48503805696964264,0.859375,0.7002601027488708,0.46875,0.8075240850448608,0.765625
1429,0.7095323204994202,0.5546875,0.49383778870105743,0.84375,0.7141696214675903,0.46875,0.6685374975204468,0.796875
1430,0.7055722177028656,0.5,0.3767189085483551,0.875,0.7292060256004333,0.421875,0.5866764783859253,0.8125
1431,0.7188640236854553,0.4375,0.4951726496219635,0.8125,0.6934093832969666,0.5625,0.6882514953613281,0.734375
1432,0.7078025937080383,0.4921875,0.5743654072284698,0.8359375,0.7203001976013184,0.40625,0.9751732349395752,0.71875
1433,0.7147267758846283,0.4765625,0.4467092305421829,0.8359375,0.7117021083831787,0.4375,0.5940454602241516,0.765625
1434,0.7306810617446899,0.4375,0.501426100730896,0.8203125,0.7108699679374695,0.5,0.6946602463722229,0.75
1436,0.7050824165344238,0.4609375,0.43741220235824585,0.8828125,0.7279843091964722,0.390625,0.5205100774765015,0.875
1437,0.7037121653556824,0.5,0.5712268054485321,0.828125,0.7095597982406616,0.53125,0.7600575685501099,0.765625
1438,0.7125283479690552,0.46875,0.44740043580532074,0.8671875,0.7113462090492249,0.421875,0.8694509863853455,0.71875
1439,0.6849658191204071,0.515625,0.47824254631996155,0.84375,0.734844446182251,0.40625,0.7183589935302734,0.765625
1440,0.701428234577179,0.5,0.43339158594608307,0.8671875,0.6925010681152344,0.46875,0.7854311466217041,0.703125
1441,0.7151952087879181,0.4453125,0.5531691312789917,0.7890625,0.7309232950210571,0.4375,0.8300461769104004,0.75
1442,0.7130639553070068,0.46875,0.4495609626173973,0.8671875,0.6937089562416077,0.5625,0.8111660480499268,0.75
1443,0.7167412340641022,0.4375,0.5563260167837143,0.8671875,0.7353812456130981,0.40625,0.9533625841140747,0.734375
1444,0.6962707936763763,0.484375,0.5627652406692505,0.8203125,0.7567307949066162,0.390625,0.8115662932395935,0.734375
1445,0.7128919959068298,0.484375,0.501760333776474,0.84375,0.7271115779876709,0.390625,0.6760863065719604,0.765625
1446,0.7045588493347168,0.5078125,0.6679899543523788,0.7734375,0.7397671937942505,0.390625,0.8962162733078003,0.65625
1448,0.7122506201267242,0.4609375,0.3639873117208481,0.8828125,0.7227645516395569,0.4375,0.532562255859375,0.8125
1449,0.7222471535205841,0.4375,0.5196468681097031,0.828125,0.7409704923629761,0.390625,0.9103667736053467,0.640625
1450,0.6986322700977325,0.53125,0.49885715544223785,0.8359375,0.7203012704849243,0.484375,0.7660608291625977,0.734375
1451,0.7201591730117798,0.4609375,0.3505919426679611,0.890625,0.7060319185256958,0.40625,0.454781711101532,0.875
1452,0.7083739638328552,0.4609375,0.485163189470768,0.8359375,0.7551378011703491,0.359375,0.755560576915741,0.703125
1453,0.7109445333480835,0.4765625,0.4662999361753464,0.8515625,0.7369561195373535,0.40625,0.8415801525115967,0.75
1454,0.7248323857784271,0.40625,0.6321312040090561,0.796875,0.7228427529335022,0.40625,1.2179211378097534,0.65625
1455,0.7012942433357239,0.53125,0.5109446346759796,0.8359375,0.725633442401886,0.40625,0.7309483289718628,0.765625
1456,0.7218045592308044,0.3984375,0.47429942339658737,0.84375,0.7404266595840454,0.390625,0.7961949110031128,0.71875
1457,0.7079363465309143,0.46875,0.35009073466062546,0.875,0.7135772705078125,0.46875,0.5495175123214722,0.84375
1458,0.7060815691947937,0.4453125,0.562991313636303,0.8125,0.7268321514129639,0.375,0.9834892153739929,0.703125
1459,0.7200492918491364,0.3828125,0.45914649963378906,0.859375,0.6994873881340027,0.421875,0.65367192029953,0.765625
1461,0.7126666903495789,0.4609375,0.8233711868524551,0.734375,0.7262561321258545,0.359375,1.3095862865447998,0.578125
1462,0.6976762413978577,0.4921875,0.5616268590092659,0.8125,0.717718243598938,0.34375,0.7267792224884033,0.796875
1463,0.6903476715087891,0.5546875,0.44662001729011536,0.8515625,0.7117685079574585,0.390625,0.6924052834510803,0.75
1464,0.7131048142910004,0.4453125,0.6792924553155899,0.8203125,0.7323997020721436,0.453125,0.8502568602561951,0.71875
1465,0.7048932611942291,0.4921875,0.5927739292383194,0.8125,0.7308706045150757,0.40625,0.8044585585594177,0.734375
1466,0.693080484867096,0.53125,0.5246631652116776,0.8359375,0.7244901657104492,0.390625,0.828974723815918,0.75
1467,0.7260420024394989,0.421875,0.6204423308372498,0.796875,0.7049806118011475,0.4375,0.7923731207847595,0.625
1468,0.7234586775302887,0.390625,0.4646785408258438,0.84375,0.6982868313789368,0.5,0.7077943682670593,0.765625
1469,0.7329332828521729,0.3984375,0.5210874155163765,0.8515625,0.6850391030311584,0.609375,0.7446050643920898,0.796875
1470,0.7336670160293579,0.390625,0.5219018310308456,0.796875,0.7161332964897156,0.46875,0.7557845115661621,0.75
1471,0.739409476518631,0.3828125,0.538649208843708,0.828125,0.7424473762512207,0.34375,0.8840218186378479,0.734375
1472,0.7218818068504333,0.5,0.511845588684082,0.8203125,0.7131868004798889,0.40625,0.7177329063415527,0.828125
1473,0.704512357711792,0.5234375,0.8075923025608063,0.796875,0.7031536102294922,0.515625,1.0157768726348877,0.6875
1474,0.7030255496501923,0.53125,0.8056901693344116,0.7265625,0.7302414178848267,0.4375,1.1301549673080444,0.609375
1475,0.7281114459037781,0.4296875,0.6446839421987534,0.8125,0.7174085974693298,0.4375,0.688668966293335,0.75
1476,0.7083089351654053,0.46875,0.6817449182271957,0.8046875,0.7210065722465515,0.421875,1.0828962326049805,0.734375
1478,0.6928768455982208,0.5,0.5911801159381866,0.8125,0.7289648056030273,0.46875,0.9057203531265259,0.71875
1479,0.7050812840461731,0.4921875,0.33258378505706787,0.9140625,0.733582615852356,0.328125,0.5813789367675781,0.859375
1480,0.6968717277050018,0.5078125,0.5354792922735214,0.8046875,0.7415721416473389,0.359375,0.740706741809845,0.703125
1481,0.7028822600841522,0.4765625,0.5349746346473694,0.8203125,0.7226477861404419,0.4375,0.7421360015869141,0.75
1482,0.708963930606842,0.453125,0.5064988434314728,0.8203125,0.7234963178634644,0.453125,0.7807271480560303,0.75
1483,0.7048854529857635,0.4609375,0.5433348715305328,0.84375,0.7490496635437012,0.3125,0.7341973185539246,0.75
1484,0.7049397826194763,0.4765625,0.5473705977201462,0.8359375,0.7191836833953857,0.359375,0.8917338252067566,0.734375
1485,0.7141167521476746,0.4921875,0.7646791636943817,0.7890625,0.750352144241333,0.34375,1.079925775527954,0.65625
1486,0.7065975069999695,0.46875,0.43845151364803314,0.859375,0.717218279838562,0.453125,0.6128683090209961,0.8125
1487,0.6947615146636963,0.5078125,0.3744433671236038,0.890625,0.7170145511627197,0.421875,0.6580289602279663,0.78125
1488,0.7080265581607819,0.4375,0.5485631451010704,0.8203125,0.7217202186584473,0.421875,0.8345260620117188,0.703125
1489,0.7069989740848541,0.4609375,0.637774795293808,0.7890625,0.7433153390884399,0.390625,0.8464353680610657,0.734375
