Epoch,GeneratorLoss,MSE,PSNR,CNN_CE,CNN_Acc
1784,0.19327187538146973,0.18283848464488983,7.379323867761091,2.158379077911377,0.46875
1785,0.19148224592208862,0.1846204251050949,7.337202533657326,2.6226611137390137,0.40625
1786,0.19634343683719635,0.1896476298570633,7.220525805722154,2.241764545440674,0.4375
1787,0.2311294674873352,0.22312800586223602,6.514459159192413,2.6687021255493164,0.375
1788,0.20463445782661438,0.19760291278362274,7.042066579440849,1.55630624294281,0.5625
1789,0.21818950772285461,0.21045683324337006,6.768369687436566,2.7271275520324707,0.34375
1790,0.19105331599712372,0.18456129729747772,7.338593657823909,1.4106817245483398,0.5625
1791,0.2225857377052307,0.21578504145145416,6.6597866456625106,3.0178921222686768,0.3125
1792,0.1924305558204651,0.18490183353424072,7.3305878224345005,2.1873183250427246,0.53125
1793,0.2103884518146515,0.20435693860054016,6.8961061195400895,2.339016914367676,0.4375
1794,0.1960897594690323,0.18744418025016785,7.271280389686206,2.1742444038391113,0.625
1795,0.2080797404050827,0.20228825509548187,6.940293317388104,2.424635171890259,0.5625
1796,0.20152547955513,0.1886892467737198,7.242528491721382,2.7996983528137207,0.40625
1797,0.20456746220588684,0.1996593475341797,6.997103524494454,2.0107622146606445,0.53125
1798,0.23213158547878265,0.22532130777835846,6.471977367582012,2.6685261726379395,0.3125
1799,0.20028114318847656,0.19519494473934174,7.095314341090707,1.6247566938400269,0.5625
1800,0.19788825511932373,0.192137211561203,7.16388516394688,1.919755458831787,0.46875
1801,0.198867529630661,0.19133280217647552,7.182105679600821,2.4147257804870605,0.53125
1802,0.17949162423610687,0.1741507351398468,7.5907468792119115,2.5884172916412354,0.375
1803,0.20558728277683258,0.1983608901500702,7.025439514678599,1.9179528951644897,0.4375
1804,0.2080671191215515,0.20041537284851074,6.980689689963161,2.2919020652770996,0.4375
1805,0.2176738977432251,0.2121327817440033,6.733922129995831,2.625587224960327,0.3125
1806,0.19015571475028992,0.1845553070306778,7.338734618148425,1.8490540981292725,0.46875
1807,0.19337286055088043,0.18530285358428955,7.321178926812738,1.84434175491333,0.5625
1808,0.2116376906633377,0.20381246507167816,6.907692582770944,2.904534101486206,0.4375
1809,0.20091532170772552,0.19542363286018372,7.0902291758680995,2.0980992317199707,0.5
1810,0.20181390643119812,0.1952538639307022,7.094003629964839,1.5453779697418213,0.625
1811,0.20223094522953033,0.19567681849002838,7.084606214456545,2.2429893016815186,0.5
1812,0.20590630173683167,0.1979372501373291,7.034724675078092,2.537034511566162,0.46875
1813,0.20723775029182434,0.20130407810211182,6.961474269031793,2.463597059249878,0.4375
1814,0.1791241317987442,0.17269089818000793,7.627305516876986,1.7440049648284912,0.625
1815,0.19539585709571838,0.18777193129062653,7.263693268550776,2.100525379180908,0.53125
1816,0.21155814826488495,0.20469987392425537,6.8888242482170075,3.4415645599365234,0.375
1817,0.20208846032619476,0.19286493957042694,7.14746714476442,2.4342994689941406,0.46875
1818,0.20343007147312164,0.19509467482566833,7.097545846566865,2.9909915924072266,0.25
1819,0.19773642718791962,0.18782609701156616,7.262440659532468,2.505807876586914,0.40625
1820,0.2098274976015091,0.2044157236814499,6.894857012699587,2.282041311264038,0.46875
1821,0.20130284130573273,0.19469274580478668,7.106502298648868,1.7683095932006836,0.4375
1822,0.17338116466999054,0.16779670119285583,7.75216581456199,1.7873667478561401,0.53125
1823,0.22152724862098694,0.21261781454086304,6.724003501952865,3.0360584259033203,0.4375
1824,0.2263055145740509,0.21895642578601837,6.596423049022749,2.2743191719055176,0.4375
1825,0.1939443051815033,0.18697889149188995,7.2820741927116925,1.6294569969177246,0.5
1826,0.22454848885536194,0.21932180225849152,6.589181939954604,2.457921266555786,0.3125
1827,0.1928327977657318,0.18587945401668549,7.307686118435292,1.8254187107086182,0.40625
1828,0.2114877700805664,0.20688916742801666,6.842622480940426,2.842684745788574,0.46875
1829,0.17542901635169983,0.16650326550006866,7.785772445915744,1.7483587265014648,0.5
1830,0.1987285614013672,0.19203433394432068,7.1662111655945315,2.7925548553466797,0.5
1831,0.20477478206157684,0.19687652587890625,7.058060628817096,2.789752721786499,0.34375
1832,0.21880877017974854,0.21175646781921387,6.741633158482758,2.7328543663024902,0.375
1833,0.21136192977428436,0.2028883397579193,6.927429116867478,2.278618812561035,0.4375
1834,0.22776639461517334,0.21287287771701813,6.718796688021321,3.164278030395508,0.28125
1835,0.20457564294338226,0.19859842956066132,7.020241900593465,2.2293481826782227,0.4375
1836,0.196284681558609,0.18681399524211884,7.285905915494508,3.071506977081299,0.25
1837,0.2101859599351883,0.2039824277162552,6.9040724372395035,1.8009318113327026,0.5625
1838,0.18380138278007507,0.17177942395210266,7.650288579624524,1.6635611057281494,0.625
1839,0.20568948984146118,0.19905701279640198,7.010225175768401,2.254258871078491,0.4375
1840,0.22235144674777985,0.21147777140140533,6.747352749321987,2.1889734268188477,0.4375
1841,0.22714461386203766,0.2189699113368988,6.596155574799887,2.3259236812591553,0.3125
1842,0.20430108904838562,0.19663295149803162,7.063437018923975,1.6345651149749756,0.53125
1843,0.22919483482837677,0.22102250158786774,6.555635099439202,2.1799910068511963,0.375
1844,0.19081847369670868,0.18282902240753174,7.379548629184665,1.7547550201416016,0.59375
1845,0.18224190175533295,0.17419612407684326,7.589615124211571,2.095999002456665,0.53125
1846,0.18755215406417847,0.18119008839130402,7.41865563142081,1.2665067911148071,0.65625
1847,0.20474298298358917,0.19706858694553375,7.053825974530597,1.8349063396453857,0.40625
1848,0.18177661299705505,0.1762518435716629,7.538663316482641,2.177217960357666,0.5
1849,0.18523986637592316,0.17371147871017456,7.601714827861911,1.475261926651001,0.625
1850,0.2294670194387436,0.2209113985300064,6.55781874934501,2.2693381309509277,0.375
1851,0.22136883437633514,0.21265006065368652,6.723344890771265,2.7174882888793945,0.5
1852,0.22153061628341675,0.2113674134016037,6.7496196722128445,2.769897222518921,0.375
1853,0.2182137668132782,0.21110978722572327,6.754916319713868,2.7941834926605225,0.4375
1854,0.19055724143981934,0.18662141263484955,7.290385274939163,1.9982625246047974,0.4375
1855,0.18183986842632294,0.17580600082874298,7.549663051306677,1.9293279647827148,0.5
1856,0.21287913620471954,0.20663025975227356,6.848060783578694,2.7737302780151367,0.28125
1857,0.19880802929401398,0.1910540908575058,7.1884365874594565,1.4434136152267456,0.5
1858,0.19096475839614868,0.1844017505645752,7.342349604140241,2.370985984802246,0.375
1859,0.2215757817029953,0.2120840698480606,6.734919511765298,2.775749921798706,0.375
1860,0.1967540681362152,0.19199919700622559,7.167005876323591,1.881421446800232,0.375
1861,0.1951073408126831,0.18975290656089783,7.218115630283109,1.6578550338745117,0.4375
1862,0.20949217677116394,0.1990836262702942,7.009644572647856,2.031081199645996,0.53125
1863,0.1860937625169754,0.18038713932037354,7.437944286637722,2.4082446098327637,0.625
1864,0.22889569401741028,0.22035808861255646,6.5687100335544,3.261232614517212,0.40625
1865,0.198940709233284,0.19231826066970825,7.1597947742779,2.1706504821777344,0.375
1866,0.18708474934101105,0.18100565671920776,7.423078525145195,1.6111156940460205,0.5
1867,0.19585013389587402,0.18769201636314392,7.265542000647072,3.1703336238861084,0.34375
1868,0.19528362154960632,0.18874810636043549,7.241173967919607,2.2808549404144287,0.46875
1869,0.19678346812725067,0.1900220364332199,7.211960319608368,2.2678771018981934,0.46875
1870,0.22065041959285736,0.21364188194274902,6.703136050440755,2.0752644538879395,0.53125
1871,0.22264574468135834,0.21467265486717224,6.682232727348634,2.6868395805358887,0.375
1872,0.20943474769592285,0.20143131911754608,6.958730031843055,1.33094322681427,0.5625
1873,0.18450631201267242,0.17909429967403412,7.469182369287988,2.3230528831481934,0.5625
1874,0.1859557330608368,0.1778719127178192,7.498926247924156,2.449863910675049,0.40625
1875,0.1628090739250183,0.15711157023906708,8.037918308355746,1.477663516998291,0.46875
1876,0.19505751132965088,0.18609613180160522,7.302626540303143,2.41066837310791,0.4375
1877,0.17574143409729004,0.17067395150661469,7.6783275644927595,2.1110472679138184,0.46875
1878,0.2118801772594452,0.20458687841892242,6.891222240598233,2.0796470642089844,0.375
1879,0.1971607208251953,0.19091880321502686,7.191512966960039,1.591776967048645,0.53125
1880,0.1964782476425171,0.18591554462909698,7.306842968101096,1.9488964080810547,0.53125
1881,0.19082310795783997,0.18464869260787964,7.336537629937425,1.5753737688064575,0.5625
1882,0.19461652636528015,0.18825280666351318,7.252585401769838,1.5889267921447754,0.59375
1883,0.17275378108024597,0.16703279316425323,7.7719825644433875,2.195037841796875,0.5625
1884,0.22394071519374847,0.2157304883003235,6.660884735116967,2.9132418632507324,0.25
1885,0.20598430931568146,0.19620931148529053,7.072803861980561,2.4907960891723633,0.46875
1886,0.18315066397190094,0.17563332617282867,7.553930738528965,1.90196692943573,0.53125
1887,0.2597667872905731,0.24671649932861328,6.078018058091472,2.7128806114196777,0.40625
1888,0.19981072843074799,0.19172102212905884,7.173302643045626,1.9353264570236206,0.5
1889,0.21740011870861053,0.2100418508052826,6.77694163537809,1.7867090702056885,0.4375
1890,0.21691107749938965,0.20900395512580872,6.79845495357552,2.1042709350585938,0.34375
1891,0.20483899116516113,0.1972734034061432,7.049314628094228,1.6808946132659912,0.6875
1892,0.22271880507469177,0.21361719071865082,6.703638006423688,2.0669407844543457,0.46875
1893,0.2059897631406784,0.19822677969932556,7.028376743209489,2.3048505783081055,0.5
1894,0.20455855131149292,0.19763557612895966,7.041348759133842,1.566476583480835,0.53125
1895,0.20786170661449432,0.19931398332118988,7.004622313236056,2.5960986614227295,0.34375
1896,0.21525223553180695,0.21036048233509064,6.770358420645692,2.4105045795440674,0.375
1897,0.20234012603759766,0.19589143991470337,7.079845414377994,1.9895215034484863,0.46875
1898,0.18259215354919434,0.17797423899173737,7.496428554068101,2.6151161193847656,0.40625
1899,0.18193596601486206,0.1753212809562683,7.561653649048763,2.3632454872131348,0.53125
1900,0.18735840916633606,0.18148568272590637,7.41157630453718,2.3237295150756836,0.4375
1901,0.19331741333007812,0.18644407391548157,7.294514160393697,1.4765022993087769,0.625
1902,0.22628363966941833,0.21629567444324493,6.649521656474267,2.760666608810425,0.28125
1903,0.1964585781097412,0.19132910668849945,7.18218956200452,2.617811918258667,0.375
1904,0.2093183398246765,0.20106154680252075,6.9667098066293445,2.476459503173828,0.5625
1905,0.20095549523830414,0.19294211268424988,7.145729703329085,2.2178220748901367,0.40625
1906,0.22507573664188385,0.21715286374092102,6.6323443893044765,2.3346691131591797,0.46875
1907,0.19668269157409668,0.18920473754405975,7.2306799339150025,2.668144464492798,0.40625
1908,0.1998186707496643,0.19158543646335602,7.176375072824767,1.626526117324829,0.5625
1909,0.2033768743276596,0.19592806696891785,7.079033462583835,2.1497716903686523,0.46875
1910,0.22083473205566406,0.2136918306350708,6.702120804467225,3.513390064239502,0.34375
1911,0.1968401074409485,0.1879812777042389,7.258854028354351,2.1222734451293945,0.40625
1912,0.18023957312107086,0.17426693439483643,7.587850085993493,2.196920394897461,0.375
1913,0.20309074223041534,0.19553451240062714,7.087765772844252,2.8304686546325684,0.25
1914,0.23151233792304993,0.2202056646347046,6.571715133027252,2.2020015716552734,0.34375
1915,0.21303227543830872,0.2065906971693039,6.848892387650959,2.270608901977539,0.40625
1916,0.1877160221338272,0.17852647602558136,7.482973675677704,2.11905837059021,0.4375
1917,0.19613417983055115,0.19019298255443573,7.208055110269353,1.81554114818573,0.53125
1918,0.2024277299642563,0.19722416996955872,7.050398630196538,2.3763835430145264,0.40625
1919,0.1898224651813507,0.1820569932460785,7.3979263411619485,1.9572935104370117,0.5
1920,0.17951852083206177,0.17361965775489807,7.604011042104865,2.322788953781128,0.46875
1921,0.18944767117500305,0.18367168307304382,7.359577943368923,2.334958553314209,0.53125
1922,0.1742037981748581,0.1684732288122177,7.734691007442032,1.6078705787658691,0.53125
1923,0.1872229278087616,0.18068517744541168,7.430774734363187,1.790771245956421,0.5625
1924,0.2145494520664215,0.20524278283119202,6.877321054957145,3.7169137001037598,0.40625
1925,0.209931880235672,0.20389606058597565,6.905911650129348,1.8886786699295044,0.46875
1926,0.21014302968978882,0.19896811246871948,7.012165200150942,2.1611948013305664,0.4375
1927,0.17660939693450928,0.17176425457000732,7.650672110415748,2.3762645721435547,0.40625
1928,0.20763912796974182,0.2013186812400818,6.961159231588208,2.438567638397217,0.5
1929,0.19630758464336395,0.190092071890831,7.210359957377335,1.882673740386963,0.53125
1930,0.18476735055446625,0.17716433107852936,7.5162371120216855,2.2918407917022705,0.40625
1931,0.18847383558750153,0.18123260140419006,7.417636756636751,3.050352096557617,0.34375
1932,0.21116554737091064,0.20311546325683594,6.922570123338502,2.087843179702759,0.5
1933,0.202737957239151,0.19353006780147552,7.132515512351922,2.141563892364502,0.53125
1934,0.19323992729187012,0.18593063950538635,7.306490369539604,3.1327803134918213,0.375
1935,0.19661463797092438,0.1898415982723236,7.216086184594447,2.088446855545044,0.59375
1936,0.20056501030921936,0.19364941120147705,7.129838191650569,2.9726908206939697,0.375
1937,0.18277926743030548,0.17768409848213196,7.50351436856894,2.8799448013305664,0.46875
1938,0.20137324929237366,0.19696897268295288,7.056021802030907,2.6209869384765625,0.375
1939,0.1876979023218155,0.17957672476768494,7.457499536375791,2.4409594535827637,0.5
1940,0.2140287309885025,0.20515212416648865,6.87923981943431,2.8458662033081055,0.40625
1941,0.20528727769851685,0.1956479251384735,7.085247534657788,2.3396875858306885,0.375
1942,0.19969885051250458,0.19027532637119293,7.20617524459035,2.6594691276550293,0.5
1943,0.21512949466705322,0.2050294131040573,6.881838314687261,2.037942886352539,0.5
1944,0.22320272028446198,0.21384765207767487,6.698955136807616,2.4573774337768555,0.375
1945,0.1998067945241928,0.18811959028244019,7.255659758023621,1.88551926612854,0.5
1946,0.21117867529392242,0.20566675066947937,6.868359133025445,2.181387424468994,0.4375
1947,0.2352123260498047,0.22648008167743683,6.449699870196149,3.755208969116211,0.25
1948,0.22056059539318085,0.21324066817760468,6.711299653076814,2.755657196044922,0.34375
1949,0.19920140504837036,0.1926848292350769,7.151524775544939,2.5249686241149902,0.4375
1950,0.19546660780906677,0.18747201561927795,7.270635512385003,2.5047028064727783,0.4375
1951,0.2126840353012085,0.20615647733211517,6.858030153355696,3.922252893447876,0.28125
1952,0.2236640453338623,0.21253280341625214,6.725740291751658,2.5936694145202637,0.34375
1953,0.20167051255702972,0.1953468918800354,7.091934943449463,2.4908318519592285,0.46875
1954,0.182439923286438,0.17185254395008087,7.648440345753161,1.8071492910385132,0.53125
1955,0.21076782047748566,0.20095568895339966,6.968996946419036,1.8522671461105347,0.5
1956,0.17531460523605347,0.16954834759235382,7.707064384722681,1.813066005706787,0.5625
1957,0.20461927354335785,0.19654841721057892,7.065304491701671,1.7087643146514893,0.59375
1958,0.22401830554008484,0.21837754547595978,6.607920197092065,2.818857192993164,0.375
1959,0.1995622217655182,0.19177132844924927,7.172163232710274,2.0099096298217773,0.5
1960,0.1994544267654419,0.19314169883728027,7.141239529431084,2.4505462646484375,0.4375
1961,0.2049732655286789,0.19702067971229553,7.0548818696742295,1.9967212677001953,0.5
1962,0.18789342045783997,0.1824510097503662,7.388537287487785,1.8301329612731934,0.4375
1963,0.20992936193943024,0.20041444897651672,6.9807097100558355,2.049661874771118,0.4375
1964,0.1903456598520279,0.18494752049446106,7.32951486694041,2.1547398567199707,0.46875
1965,0.23596090078353882,0.22852823138237,6.410601414311997,2.826059341430664,0.28125
1966,0.18423594534397125,0.17792421579360962,7.497649396629511,2.748183250427246,0.4375
1967,0.1885426640510559,0.18161994218826294,7.408364669007392,2.390061140060425,0.46875
1968,0.2033255398273468,0.19727438688278198,7.049292977055352,2.2910118103027344,0.375
1969,0.20658303797245026,0.20005561411380768,6.988492566097223,2.949474334716797,0.46875
1970,0.18693682551383972,0.18109099566936493,7.421031434370597,2.6358728408813477,0.375
1971,0.2108117640018463,0.2057456523180008,6.866693332444946,3.271963596343994,0.25
1972,0.20051778852939606,0.19544897973537445,7.08966592289567,1.9759135246276855,0.5
1973,0.18466611206531525,0.17748822271823883,7.508304593873335,1.6276416778564453,0.53125
1974,0.21608109772205353,0.21118086576461792,6.753454340041971,2.4532546997070312,0.28125
1975,0.22126463055610657,0.21500161290168762,6.675582820766023,2.1011159420013428,0.4375
1976,0.1979183405637741,0.18980729579925537,7.216870982076665,1.6587425470352173,0.53125
1977,0.22643490135669708,0.2178320586681366,6.618782041115042,2.958164930343628,0.40625
1978,0.19721147418022156,0.18944595754146576,7.225146574049055,2.1064515113830566,0.5
1979,0.19170762598514557,0.1836332231760025,7.360487428694955,2.2325222492218018,0.53125
1980,0.20165731012821198,0.19283893704414368,7.1480527107585505,2.4192628860473633,0.46875
1981,0.19729329645633698,0.19133734703063965,7.182002519995154,2.459766387939453,0.46875
1982,0.217557892203331,0.2059965878725052,6.861399732250957,2.2377161979675293,0.4375
1983,0.18705375492572784,0.17968802154064178,7.454808730979953,2.0240063667297363,0.5
1984,0.17500457167625427,0.17027516663074493,7.688486860459255,1.8195674419403076,0.46875
1985,0.2444579303264618,0.23262101411819458,6.333510552853743,2.7415611743927,0.34375
1986,0.19639186561107635,0.1864091008901596,7.295328882809042,1.7509503364562988,0.4375
1987,0.21259771287441254,0.20659638941287994,6.8487727270877325,2.435443878173828,0.46875
1988,0.19432485103607178,0.18356436491012573,7.362116239244072,2.0219573974609375,0.4375
1989,0.188179150223732,0.1820981502532959,7.396944657309813,2.1022021770477295,0.53125
1990,0.18175944685935974,0.1736929714679718,7.602177550384168,2.1455864906311035,0.4375
1991,0.20070025324821472,0.19151091575622559,7.178064670343249,2.1171765327453613,0.46875
1992,0.175580233335495,0.1712653934955597,7.66330383282376,1.9875162839889526,0.4375
1993,0.2118109166622162,0.20463797450065613,6.890137714753781,1.6532437801361084,0.4375
1994,0.17316943407058716,0.16663095355033875,7.782443204115786,2.42158842086792,0.5
1995,0.18960610032081604,0.18377766013145447,7.357072822388117,2.419551134109497,0.46875
1996,0.2166496217250824,0.20694664120674133,6.841416179088632,2.6334643363952637,0.46875
1997,0.21620434522628784,0.20830169320106506,6.8130719983194385,2.293198347091675,0.4375
1998,0.20725713670253754,0.19904249906539917,7.010541841983823,2.0960564613342285,0.5
1999,0.21155384182929993,0.20463936030864716,6.890108304438951,2.5957155227661133,0.40625
2000,0.21846957504749298,0.2088949978351593,6.800719594385416,2.2474775314331055,0.40625
2001,0.21808107197284698,0.20550644397735596,6.871745555887405,2.7357912063598633,0.4375
2002,0.20001399517059326,0.1967790424823761,7.060211570170823,2.343705892562866,0.4375
2003,0.2246788740158081,0.20891788601875305,6.800243773163542,2.1793718338012695,0.5
2004,0.19779983162879944,0.1905234009027481,7.2005167479788925,2.684776782989502,0.40625
2005,0.20340727269649506,0.19776573777198792,7.038489462344621,2.1454060077667236,0.375
2006,0.20829951763153076,0.1994873583316803,7.000846206827416,2.121483564376831,0.46875
2007,0.19570039212703705,0.18960906565189362,7.221409018689004,1.5256462097167969,0.53125
2008,0.1840805858373642,0.17484410107135773,7.573490154300838,2.593763828277588,0.46875
2009,0.22094884514808655,0.21148242056369781,6.7472572743544825,2.3620638847351074,0.4375
2010,0.1916884183883667,0.18623517453670502,7.299382897107868,2.066800355911255,0.5
2011,0.2157604843378067,0.2089298814535141,6.799994421532077,2.3783817291259766,0.5
2012,0.209352508187294,0.19788190722465515,7.035939124722398,2.087312936782837,0.40625
2013,0.19859875738620758,0.192964106798172,7.145234664802166,2.4485867023468018,0.5
2014,0.18296241760253906,0.17514118552207947,7.56611714900383,2.5496253967285156,0.4375
2015,0.19334933161735535,0.18571984767913818,7.311416811987178,2.5053181648254395,0.5
2016,0.16475962102413177,0.15960261225700378,7.969600047176342,1.9714406728744507,0.59375
2017,0.19449195265769958,0.1888425648212433,7.2390010970155005,1.9014787673950195,0.5
2018,0.17071887850761414,0.16482087969779968,7.829877722314662,1.9725914001464844,0.5
2019,0.17802941799163818,0.17119450867176056,7.665101701016297,1.3521188497543335,0.6875
2020,0.21023190021514893,0.20300234854221344,6.9249893768765505,2.4426794052124023,0.40625
2021,0.1920160949230194,0.1839323788881302,7.353418121721489,2.446946144104004,0.4375
2022,0.20204761624336243,0.1968662291765213,7.058287772096367,2.0541555881500244,0.5
2023,0.17627836763858795,0.16863644123077393,7.730485713759037,1.8347020149230957,0.46875
2024,0.22830888628959656,0.21811899542808533,6.613065111733874,2.3041791915893555,0.4375
2025,0.21224994957447052,0.20562376081943512,6.869267019504637,2.5389456748962402,0.34375
2026,0.18408051133155823,0.1768057495355606,7.525036162971126,1.8389173746109009,0.5625
2027,0.19343432784080505,0.18625986576080322,7.298807143810082,2.545091152191162,0.5
2028,0.18859322369098663,0.18153955042362213,7.410287444044506,2.590479850769043,0.4375
2029,0.2054358869791031,0.19945664703845978,7.001514859321229,2.5751755237579346,0.5
2030,0.21965789794921875,0.2126949280500412,6.722428662145374,2.160566806793213,0.5
2031,0.18335965275764465,0.1780187487602234,7.495342558129413,2.833584785461426,0.375
2032,0.20092816650867462,0.19527284801006317,7.093581396060479,1.9488229751586914,0.5
2033,0.18790879845619202,0.18241581320762634,7.389375163851412,2.4746036529541016,0.4375
2034,0.19196966290473938,0.1841728389263153,7.3477441743008995,1.516162395477295,0.625
2035,0.2093004733324051,0.20225097239017487,6.941093816925898,2.260826587677002,0.46875
2036,0.1828812211751938,0.17592258751392365,7.54678395887178,1.3622829914093018,0.625
2037,0.20610250532627106,0.20021545886993408,6.985023931768013,2.2785749435424805,0.375
2038,0.19464434683322906,0.18779467046260834,7.263167369981483,2.498375415802002,0.46875
2039,0.22360937297344208,0.21434667706489563,6.688832448035265,2.6296133995056152,0.4375
2040,0.1939210444688797,0.18092478811740875,7.425019273076519,2.426297664642334,0.40625
2041,0.20583529770374298,0.196366548538208,7.069324932426397,2.107410430908203,0.5
2042,0.20433418452739716,0.1943719983100891,7.113663003940031,1.6984775066375732,0.625
2043,0.22367127239704132,0.21128813922405243,6.751248816231314,1.869030475616455,0.53125
2044,0.17941482365131378,0.1743776947259903,7.585090680097957,1.4188563823699951,0.46875
2045,0.17615419626235962,0.16949404776096344,7.708455486110941,1.773913860321045,0.5625
2046,0.2215002477169037,0.21130765974521637,6.750847598109786,2.2247281074523926,0.46875
2047,0.20494745671749115,0.1984199583530426,7.024146458580093,2.8227171897888184,0.46875
2048,0.19120380282402039,0.18396171927452087,7.3527254023766,2.1816039085388184,0.5
2049,0.19594568014144897,0.19127260148525238,7.183472352834942,2.138444662094116,0.53125
2050,0.21525363624095917,0.20647740364074707,6.851274694850417,2.2270760536193848,0.40625
2051,0.1789495050907135,0.17314325273036957,7.615944279323868,2.3060195446014404,0.4375
2052,0.20388062298297882,0.1932322382926941,7.13920415474238,2.1217200756073,0.5
2053,0.19553478062152863,0.18900077044963837,7.2353642544927155,1.1161384582519531,0.59375
2054,0.19614173471927643,0.18936900794506073,7.22691095975753,2.0522305965423584,0.59375
2055,0.19882290065288544,0.19121600687503815,7.1847575533122185,2.8827736377716064,0.375
2056,0.1837676465511322,0.17683570086956024,7.524300519618354,1.672184944152832,0.65625
2057,0.19683487713336945,0.19229543209075928,7.160310321491402,2.2598648071289062,0.40625
2058,0.200550839304924,0.19289088249206543,7.146882999712828,2.12115478515625,0.5
2059,0.21689429879188538,0.20886102318763733,6.8014259876500684,2.5115602016448975,0.46875
2060,0.2148895412683487,0.20789602398872375,6.8215381647069195,2.027617931365967,0.40625
2061,0.19579170644283295,0.1887236386537552,7.241736987014484,2.779785633087158,0.375
2062,0.18570876121520996,0.17809894680976868,7.493386487347253,2.3314366340637207,0.4375
2063,0.2000950574874878,0.19332066178321838,7.137217268359296,2.3504340648651123,0.5
2064,0.21502874791622162,0.20791573822498322,6.82112635413267,2.3880980014801025,0.40625
2065,0.18970650434494019,0.17779216170310974,7.500873896207238,1.941941738128662,0.46875
2066,0.20191550254821777,0.19615544378757477,7.0739963464585065,2.683864116668701,0.34375
2067,0.22193247079849243,0.21297359466552734,6.716742388238465,2.642913818359375,0.34375
2068,0.18495337665081024,0.17942684888839722,7.461125699227801,1.7824779748916626,0.4375
2069,0.1909199208021164,0.18384744226932526,7.355424077643606,2.319122314453125,0.28125
2070,0.24250492453575134,0.23297756910324097,6.326858904917022,2.838731050491333,0.375
2071,0.2366958111524582,0.2291899174451828,6.3980449182783925,2.354273796081543,0.4375
2072,0.17737647891044617,0.16847050189971924,7.734761303039948,2.165658950805664,0.53125
2073,0.1869896650314331,0.18169359862804413,7.406603733495878,2.154294490814209,0.5
2074,0.21159370243549347,0.20004546642303467,6.988712864732848,1.8551510572433472,0.65625
2075,0.18894541263580322,0.18128567934036255,7.416365016358832,1.7448738813400269,0.65625
2076,0.21670937538146973,0.20830827951431274,6.812934680459229,1.8060506582260132,0.46875
2077,0.2007340043783188,0.19126172363758087,7.183719347099756,2.460446357727051,0.375
2078,0.1872124820947647,0.1815652847290039,7.409671849551697,1.5324492454528809,0.53125
2079,0.1842660903930664,0.17708206176757812,7.518254301703217,1.5295238494873047,0.5625
2080,0.1988133192062378,0.1926468461751938,7.152380964351575,2.3259284496307373,0.46875
2081,0.18507841229438782,0.17483244836330414,7.573779605041357,2.116302013397217,0.5
2082,0.18590883910655975,0.17853203415870667,7.482838467218736,2.8682503700256348,0.34375
2083,0.20267723500728607,0.19382838904857635,7.1258261374448315,2.0579051971435547,0.53125
2084,0.21211592853069305,0.19836534559726715,7.025341967505875,1.9728825092315674,0.5
2085,0.21223220229148865,0.19699914753437042,7.055356531374932,2.006505012512207,0.4375
2086,0.17030054330825806,0.16159218549728394,7.915796452784379,2.6360440254211426,0.40625
2087,0.19688594341278076,0.1924668401479721,7.156440837204766,2.416710376739502,0.5
2088,0.19308248162269592,0.18542882800102234,7.318227466289065,2.788264036178589,0.40625
2089,0.20294636487960815,0.19847425818443298,7.022958125956151,3.042518377304077,0.3125
2090,0.20016059279441833,0.18848304450511932,7.247277118192724,2.010200023651123,0.4375
2091,0.19873513281345367,0.19546252489089966,7.089364955222228,2.4873337745666504,0.5
2092,0.23075856268405914,0.22162353992462158,6.543841125518549,2.3325634002685547,0.4375
2093,0.21222150325775146,0.20629100501537323,6.855197083203757,2.15328311920166,0.40625
2094,0.2308732271194458,0.22270457446575165,6.5227086224378,3.145418167114258,0.375
2095,0.21087653934955597,0.2009478211402893,6.969166984636325,2.6747922897338867,0.375
2096,0.20427419245243073,0.19652025401592255,7.06592683181414,1.5823570489883423,0.5
2097,0.17078080773353577,0.1642647534608841,7.844556137992077,1.7902073860168457,0.40625
2098,0.207240492105484,0.1989751160144806,7.0120123340604845,2.0666911602020264,0.40625
2099,0.1951189786195755,0.1892331838607788,7.230027035370429,2.787956714630127,0.46875
2100,0.17921994626522064,0.1705000400543213,7.682755146458609,2.031362533569336,0.5625
2101,0.19447937607765198,0.18694941699504852,7.282758848624128,2.581490993499756,0.53125
2102,0.20658791065216064,0.1992233395576477,7.0065978414861965,3.4786171913146973,0.375
2103,0.2053809016942978,0.19888609647750854,7.013955760216129,3.333333969116211,0.34375
2104,0.18385010957717896,0.17611663043498993,7.541996323056832,1.4533026218414307,0.5625
2105,0.20019832253456116,0.18815287947654724,7.254891308854079,2.371546506881714,0.53125
2106,0.20564506947994232,0.19668759405612946,7.062230320627643,2.724616289138794,0.46875
2107,0.1850893497467041,0.17840677499771118,7.48588657312741,2.1721606254577637,0.4375
2108,0.189060777425766,0.182392880320549,7.389921182984267,1.9146641492843628,0.46875
2109,0.21687476336956024,0.20985522866249084,6.780802056234304,2.718888521194458,0.375
2110,0.19266708195209503,0.1865302175283432,7.292508033041733,2.1917757987976074,0.375
2111,0.2048746645450592,0.1993330419063568,7.004207056738283,2.6748173236846924,0.375
2112,0.21752898395061493,0.21026988327503204,6.7722292638217665,3.205559730529785,0.375
