epoch,d_loss,g_loss,psnr
729,-868.6510009765625,2304.325927734375,7.400778463649345
730,-1533.9482421875,3507.64990234375,6.418716755556161
731,-1459.5693359375,2404.794189453125,6.576462189709529
732,-1189.926025390625,1119.199462890625,6.520082515513557
733,-1591.44287109375,2074.321044921875,6.429455714432299
734,-799.34521484375,3171.6171875,6.097797532793642
735,-1359.068115234375,3329.8388671875,6.030183888087749
736,-1359.068115234375,3329.8388671875,7.3103416144374975
737,-85.548583984375,3539.27734375,6.4718900560962025
738,-1973.91162109375,1612.43994140625,6.313940296437169
739,-640.938720703125,2248.1591796875,6.3765319120244035
740,-1240.989013671875,2498.6044921875,6.976800761660162
741,-990.7460327148438,2187.1962890625,6.1558739690204956
742,-1573.4603271484375,1218.167236328125,6.125898530150069
743,-653.893798828125,2825.601318359375,6.469909361206087
744,-653.893798828125,2825.601318359375,6.194855226924574
745,-1746.182861328125,2817.0625,6.266831390562756
746,58.1771240234375,3334.802734375,6.9437129484445625
747,973.078857421875,3757.587158203125,6.84549743823929
748,-963.0853881835938,2734.82763671875,6.2620137329795575
749,-508.089111328125,1547.2469482421875,6.2309906257490075
750,-1290.040771484375,1367.171875,6.2344932756800775
751,-971.781982421875,1913.305908203125,6.3939455204104085
752,-971.781982421875,1913.305908203125,6.529740691686482
753,-562.2568969726562,1969.61376953125,6.6410497969752225
754,-595.0335693359375,2574.201171875,6.598815385236203
755,-1263.3680419921875,1767.8458251953125,6.146112536831593
756,-964.2784423828125,2908.8251953125,6.297101303040513
757,-1026.112060546875,668.833984375,6.209687473891181
758,-610.2953491210938,1490.8243408203125,6.4644262467403095
759,-887.6979370117188,966.2642822265625,6.412181570194589
760,-887.6979370117188,966.2642822265625,6.711708463937946
761,-1388.34228515625,2682.970458984375,6.554831443609612
762,-645.65380859375,409.391357421875,6.686720146145336
763,-436.5152587890625,2045.291015625,6.143390005212347
764,-821.4932250976562,2921.66943359375,6.676254397828968
765,-899.4150390625,1784.69482421875,6.813319927081315
766,599.5346069335938,1205.14501953125,7.108517745520492
767,-772.4620361328125,647.2738037109375,6.42595457551487
768,-772.4620361328125,647.2738037109375,7.101260932361754
769,-585.159912109375,2422.86962890625,6.464889025819746
770,-712.0477905273438,1016.2639770507812,6.67098751790431
771,-907.3140869140625,990.592529296875,6.674494249703756
772,-836.1351928710938,1846.6239013671875,6.537988933594865
773,-974.1056518554688,2067.435546875,6.276699134569945
774,-458.51153564453125,2855.851806640625,6.142992462904115
775,-863.3482666015625,1106.3248291015625,6.934795231577552
776,-863.3482666015625,1106.3248291015625,6.652928447537894
777,-1168.9844970703125,2782.3974609375,6.704642395488911
778,-475.39727783203125,2073.48193359375,6.52235906106565
779,-979.3935546875,2099.8701171875,6.289556571442381
780,-1449.223876953125,1854.292724609375,6.508633076200474
781,-1069.243408203125,2414.048583984375,6.172708242045592
782,2078.85888671875,539.9430541992188,6.073635583063048
783,211.69927978515625,1051.7802734375,6.070370479207434
784,211.69927978515625,1051.7802734375,6.3551475931221955
785,-973.2765502929688,950.0155639648438,6.235065177685023
786,-539.98193359375,1704.5806884765625,7.019768454479881
787,-625.3558349609375,2811.976806640625,6.516001258758356
788,-801.0888671875,1253.2723388671875,6.104911590514846
789,-745.1393432617188,1961.26806640625,6.542632981760773
790,-616.8069458007812,1993.175537109375,6.3278148276338015
791,-589.2803955078125,2686.15478515625,6.569995958079556
792,-589.2803955078125,2686.15478515625,7.329747213158242
793,-651.1029052734375,1824.76123046875,7.098524834111977
794,-764.5221557617188,1532.000732421875,6.704197890589713
795,-570.4521484375,857.2409057617188,6.213830035020608
796,-1058.20751953125,1825.2161865234375,6.317166278435195
797,-768.805908203125,1847.133056640625,6.397961057059175
798,-454.1077880859375,2735.04296875,6.794095624854771
799,-661.2207641601562,1829.844482421875,6.435065122825545
800,-661.2207641601562,1829.844482421875,6.554972255615575
801,-621.2639770507812,2473.47412109375,6.543092200292392
802,-571.23583984375,2002.732177734375,6.615064706161177
803,-840.2749633789062,1569.2078857421875,6.919917537071818
804,-724.3023681640625,1262.8818359375,6.038285445272946
805,-392.44219970703125,2282.1162109375,6.085978956052002
806,21.47064208984375,1892.7303466796875,5.969411949483243
807,-748.8453369140625,2325.015625,6.067197835657609
808,-748.8453369140625,2325.015625,6.113437372554841
809,-649.2626953125,502.4571228027344,6.419541865377565
810,-19.4228515625,1521.425537109375,6.229868885556163
811,-712.3753662109375,2283.358154296875,6.873784096702902
812,-605.0347900390625,1945.9945068359375,6.662648678135891
813,-786.774658203125,1572.48193359375,6.548766225543799
814,-1195.287353515625,2872.9658203125,6.208587170214139
815,-204.833740234375,2022.480224609375,5.948155747616086
816,-204.833740234375,2022.480224609375,6.792541548522308
817,-522.1529541015625,2840.224609375,6.0685628274441195
818,-468.5781555175781,1733.532958984375,6.346258794240912
819,-218.204833984375,475.2332458496094,6.335298627318776
820,-746.4527587890625,2318.76708984375,6.3697150689354975
821,-889.8999633789062,2637.22412109375,6.036073084284984
822,-738.2589111328125,1846.90576171875,6.510146740986102
823,-544.0713500976562,1094.4296875,5.719654665578398
824,-544.0713500976562,1094.4296875,6.828794362881887
825,-664.462890625,2292.10302734375,6.771474675488434
826,80.84967041015625,993.7308349609375,5.868674218876331
827,-632.836181640625,2208.86669921875,6.018371185658712
828,-790.3492431640625,937.0448608398438,5.740737163187012
829,-499.45794677734375,2264.38134765625,6.544820616786135
830,-347.95880126953125,1458.2664794921875,5.832033495964871
831,-575.0672607421875,1601.509521484375,5.905588891472889
832,-575.0672607421875,1601.509521484375,6.988518768433115
833,-951.7625732421875,2415.71435546875,6.356440602449167
834,-673.7234497070312,2316.340576171875,6.987759611728208
835,-924.3872680664062,2754.306640625,6.474338027767938
836,-205.627685546875,1121.3839111328125,6.390198064165643
837,-832.5357666015625,2068.0419921875,6.36319040713264
838,-706.1470336914062,1934.255859375,5.8417322031219365
839,-548.1312255859375,3658.39306640625,6.309839523344563
840,-548.1312255859375,3658.39306640625,6.136066743789604
841,-528.5599365234375,2946.595947265625,6.459826942910825
842,-855.344970703125,2379.16455078125,6.313065505370684
843,-314.4068603515625,2757.02294921875,6.300356760922372
844,188.35540771484375,1957.124755859375,6.0093081322438815
845,-730.4562377929688,1189.07958984375,6.332887431920548
846,-781.541015625,2234.864013671875,6.605572896386275
847,-490.71112060546875,2132.41357421875,6.7422257769481755
848,-490.71112060546875,2132.41357421875,6.365021570380166
849,-991.6611328125,2542.62353515625,6.358499753735506
850,-773.435546875,1721.908203125,6.528263245123064
851,-1171.3511962890625,2113.284423828125,6.88546997675088
852,-50.712158203125,2876.27294921875,6.243739686415388
853,1244.5355224609375,1767.038330078125,6.221739838785025
854,-417.68817138671875,1749.9560546875,6.127884896856276
855,-706.45068359375,2515.36474609375,6.274933647384152
856,-706.45068359375,2515.36474609375,6.453397233467312
857,-735.7267456054688,2513.740234375,6.54173745555235
858,-732.2366333007812,2873.963134765625,5.900388272572272
859,-1019.5390014648438,2960.41650390625,6.155630159641692
860,-958.7611083984375,2273.80322265625,7.132639573583433
861,-739.1768188476562,2414.2666015625,6.085298918979113
862,-899.3012084960938,2991.896484375,6.559284894282689
863,-1009.2233276367188,1884.8692626953125,5.982619872147867
864,-1009.2233276367188,1884.8692626953125,6.5312550357384325
865,-1032.4637451171875,2443.055908203125,7.139799996010567
866,-721.7819213867188,1425.666015625,6.457368814843811
867,-1198.6973876953125,2939.0380859375,5.9090777673315875
868,-999.084716796875,2646.53466796875,6.275517213714793
869,-1057.437744140625,1936.2493896484375,6.467030092473727
870,-1032.43701171875,3088.170166015625,6.171041866843173
871,-827.9927978515625,2948.360107421875,5.546056967295451
872,-827.9927978515625,2948.360107421875,6.859036356760182
873,-301.8546142578125,3033.653076171875,6.259194891213918
874,-827.1642456054688,3067.08251953125,6.3300238944528076
875,-1368.39892578125,3424.47265625,6.643607278440962
876,-1130.4041748046875,2472.12744140625,6.518416458289741
877,-1183.059814453125,2382.863525390625,6.233843688535464
878,203.96270751953125,1929.7506103515625,5.879548115930654
879,-1148.8958740234375,2690.607666015625,6.284596740739502
880,-1148.8958740234375,2690.607666015625,6.903271753546637
881,-980.6326904296875,3290.118408203125,6.574620854294406
882,-675.107421875,2799.3125,6.4224187748828285
883,-329.681396484375,2331.47314453125,6.373919410046215
884,-917.5991821289062,2040.925537109375,6.378174764499103
885,-432.126953125,2445.942138671875,6.5080772808410705
886,-587.996826171875,2078.07177734375,6.199573021712601
887,-1070.796875,2301.598388671875,6.137021459872135
888,-1070.796875,2301.598388671875,6.816901870746519
889,-944.906494140625,3198.6767578125,6.779749070015479
890,-1441.1414794921875,2926.83349609375,7.065388782283773
891,-1842.89013671875,3000.02783203125,6.714296974955753
892,-234.2926025390625,1787.9765625,6.419888923665793
893,-1032.219482421875,3847.806884765625,6.9090232033461865
894,-1156.094970703125,3080.475830078125,6.192611766125312
895,-827.3270263671875,3447.84619140625,5.996998688690148
896,-827.3270263671875,3447.84619140625,6.690531365730426
897,-1089.54296875,4057.2119140625,7.244354509649044
898,-1042.198974609375,2945.546875,6.496188030643745
899,1253.78759765625,1247.6448974609375,7.136517688242691
900,-685.281982421875,3090.0,7.128041645205449
901,-761.6669921875,3008.16162109375,7.394954958097496
902,-897.6632690429688,3030.66162109375,6.554973719381817
903,-841.8006591796875,1603.975830078125,6.478191040790153
904,-841.8006591796875,1603.975830078125,6.419425239586879
905,-1264.790283203125,2798.59765625,6.518296276019973
906,-1733.783447265625,3733.36376953125,6.743127237748921
907,-1520.3206787109375,2981.32666015625,7.415690738080491
908,-1552.453369140625,3795.6318359375,6.282433749945408
909,-1854.1422119140625,4749.771484375,6.191480238735113
910,-1863.092529296875,4833.119140625,6.711822282273169
911,-1072.7451171875,4700.41552734375,6.614463365918777
912,-1072.7451171875,4700.41552734375,7.259098805951045
913,-1409.3616943359375,4498.611328125,6.7800105197804275
914,-123.859130859375,3936.29052734375,6.905855472158745
915,-1585.525634765625,4593.55810546875,6.842605589776084
916,-1674.88134765625,3535.34130859375,6.839043335179888
917,-1437.8739013671875,4549.50439453125,6.474379121569455
918,-1168.2352294921875,5661.689453125,6.32448570383567
919,-825.0391845703125,4549.6572265625,6.339943936750836
920,-825.0391845703125,4549.6572265625,6.532001339874416
921,-1531.2354736328125,4368.20751953125,7.178020065440992
922,-890.479248046875,4308.6806640625,6.901760246904832
923,-1154.58154296875,4380.9697265625,6.948839595639813
924,-1947.0150146484375,5591.603515625,6.698008639557828
925,-2504.292236328125,5357.2822265625,6.103278409193907
926,-2836.3974609375,5339.5029296875,6.530860533476572
927,-1933.7034912109375,6505.57666015625,7.390584019698272
928,-1933.7034912109375,6505.57666015625,6.631383693574412
929,-1260.8370361328125,5372.8984375,7.4097687990041186
930,-2218.70068359375,6317.58349609375,6.728270763299293
931,-1459.76123046875,6432.119140625,7.133601419165421
932,-1296.650390625,5843.1953125,6.892713945539337
933,-1836.908935546875,6364.158203125,7.666535010723187
934,-2754.615966796875,6937.8720703125,7.102605717119421
935,-2187.83837890625,5982.4296875,6.747446696290709
936,-2187.83837890625,5982.4296875,6.7262092375198765
937,-3184.82763671875,5439.2822265625,7.204285313406434
938,-2264.501953125,5510.1728515625,6.210903268637286
939,-1824.3546142578125,5883.2333984375,6.935076728680989
940,-3338.6572265625,6711.953125,7.038227358868292
941,-2632.18896484375,7789.330078125,6.238930685746587
942,1364.394287109375,6624.154296875,6.6762965441826
943,-3368.801025390625,7093.419921875,6.655402754632737
944,-3368.801025390625,7093.419921875,6.867448290366395
945,-2442.04736328125,7023.955078125,6.753889204582924
946,-1075.958251953125,6134.2666015625,7.199505670635564
947,-2315.59912109375,6472.310546875,6.997026383030496
948,-1900.750732421875,6055.318359375,6.736872529255403
949,-67.1011962890625,3963.430908203125,6.784560662129647
950,-2690.780517578125,6197.1298828125,6.628590420785314
951,-2175.645263671875,5959.109375,6.704574822963851
952,-2175.645263671875,5959.109375,7.471119974726827
953,-2945.707275390625,6293.984375,6.460585420970293
954,-515.18017578125,5934.900390625,7.01730365406958
955,-3824.06494140625,5535.60595703125,6.0706174044624115
956,-2430.008056640625,6446.1669921875,7.3497520806684555
957,-2310.607177734375,7370.2001953125,6.308552843848427
958,-2917.80126953125,5460.330078125,6.854289310186257
959,-2504.41650390625,4531.7587890625,6.914644252553808
960,-2504.41650390625,4531.7587890625,6.931759673208653
961,-2007.468505859375,7805.40576171875,6.731251166067582
962,-3141.0478515625,6962.40771484375,6.972561090286202
963,-1993.1160888671875,8296.169921875,6.566620997786876
964,-2133.014892578125,7798.24755859375,6.204044543683525
965,-3065.33447265625,8464.6357421875,6.388653215233784
966,-2335.861083984375,8625.6650390625,6.375699482175494
967,-1861.197998046875,7363.345703125,5.909079785708587
968,-1861.197998046875,7363.345703125,6.57443999843553
969,-2882.26611328125,7458.83837890625,6.803250438961557
970,-1153.26416015625,8095.7001953125,6.969383084477462
971,-2516.224609375,7331.2080078125,6.529160653228038
972,-1542.8974609375,7314.10986328125,6.710606856615757
973,-3503.20849609375,8257.314453125,6.70660912561611
974,-2509.43505859375,7065.2431640625,6.664319368722832
975,1302.73828125,6366.9853515625,6.20777198983376
976,1302.73828125,6366.9853515625,6.1747306226494665
977,-1093.24169921875,7917.330078125,6.479184028706508
978,-2292.4248046875,9265.8232421875,6.533940349932515
979,-1912.306396484375,9010.91015625,6.790283639478617
980,-2919.97509765625,9816.9951171875,6.632183463912184
981,-2907.697021484375,9949.1328125,6.66541980616967
982,-2879.7626953125,7328.041015625,7.168692169221751
983,-2699.9775390625,9703.0654296875,6.684221905296402
984,-2699.9775390625,9703.0654296875,7.624194006041761
985,-3509.852783203125,10214.19921875,7.436790681421172
986,1980.0439453125,8156.9755859375,6.625787040752859
987,-3933.828857421875,8966.4296875,7.175434777781692
988,-4067.177734375,11021.923828125,6.461812786141234
989,-5193.7685546875,10449.943359375,6.9628237236723844
990,-2972.66552734375,9368.279296875,7.09528085568558
991,-1358.553955078125,8641.953125,6.641812821432885
992,-1358.553955078125,8641.953125,7.175724207548796
993,-4889.546875,9031.6455078125,6.889934060315069
994,-5981.259765625,9568.2265625,7.2394688974005295
995,-4601.1328125,11008.0078125,6.387162430146679
996,-3320.51123046875,9759.8056640625,6.729410992854134
997,-3047.021484375,10079.4521484375,6.703076074064752
998,-1013.614990234375,9240.0615234375,6.78371135170726
999,-4860.47509765625,9787.6396484375,6.44057057890222
1000,-4860.47509765625,9787.6396484375,6.621794946902304
1001,-955.10302734375,8972.392578125,7.44267526313239
1002,-5157.5126953125,11123.025390625,7.3035881753759835
1003,-5295.216796875,11290.630859375,6.765501991551329
1004,-5727.0595703125,11781.1494140625,6.885690481460398
1005,-2196.76416015625,9341.228515625,6.405397112947636
1006,-3579.727783203125,11937.158203125,7.133940256263052
1007,-2011.58251953125,10792.25390625,6.603464281518271
1008,-4093.17333984375,11414.31640625,6.803296935760155
1009,-3844.145751953125,12346.6376953125,6.581792931400543
1010,-4625.27734375,13029.4853515625,6.740288376544044
1011,-5781.63037109375,13148.873046875,6.793166823419546
1012,-3129.3896484375,12870.474609375,6.977136939457979
1013,-4395.5029296875,14248.7177734375,6.396041727283162
1014,-798.35888671875,13210.986328125,6.6161554043209385
1015,-4405.244140625,12654.80859375,7.22713958968008
1016,-4977.783203125,12180.3515625,6.187122493283201
1017,-6581.4345703125,13004.9609375,6.4987399035734885
1018,-5646.68798828125,14530.4931640625,5.854064118480514
1019,-4550.3935546875,15599.3125,6.073994593025126
1020,-5760.021484375,13692.8037109375,5.825335022356661
1021,-6450.1669921875,14853.53515625,6.706264148450457
1022,-4790.0390625,15766.5224609375,6.55226220671898
1023,-3997.021484375,15335.8994140625,6.6654645501803795
1024,2069.87890625,13465.669921875,5.96407561748609
1025,-5639.29296875,13544.236328125,6.486132664046043
1026,-7575.37890625,16952.18359375,6.578935395992904
1027,-8766.1044921875,16659.017578125,6.652401480333405
1028,-8210.326171875,16662.03125,6.412819856735272
1029,-6200.6494140625,16599.720703125,6.88212871066894
1030,-3414.1669921875,15389.63671875,6.565076961077345
1031,-6810.64990234375,13332.73046875,6.582903884681941
1032,-7719.7724609375,17243.6171875,7.096903039502941
1033,-4524.794921875,13179.8740234375,6.763794077943661
1034,-3012.5537109375,15319.396484375,6.416157585814716
1035,-7413.5712890625,18216.01171875,6.023831943329876
1036,-7225.529296875,21557.205078125,6.43710178410707
1037,-6583.10205078125,20335.685546875,6.426563056445895
1038,-6505.25244140625,15870.5712890625,6.148935692332287
1039,-5104.328125,17184.27734375,6.756943063493327
1040,-7693.22119140625,21416.283203125,6.278665871824355
1041,3433.4052734375,15238.15625,6.060022201990801
1042,-5393.9912109375,23127.44140625,6.005007825243583
1043,-7865.3154296875,20686.12890625,6.617432587719179
1044,-5101.4716796875,20516.21875,6.22885660687539
1045,-6796.16015625,17653.83203125,6.9135363754153705
1046,-6440.79296875,19018.90234375,6.2521478629027385
1047,-5460.4130859375,21631.3359375,6.22805770616476
1048,-9703.826171875,20623.064453125,6.273825745905665
1049,-8538.552734375,20675.87109375,7.004961625776938
1050,-6192.736328125,16180.3955078125,6.308662380729604
1051,-6154.4091796875,17039.353515625,5.852585088165822
1052,-8724.296875,24204.681640625,6.398881925037035
1053,-8067.1533203125,17896.76953125,6.973861443822287
1054,-4714.7353515625,20346.3984375,6.541819469664959
1055,-8437.96875,20619.578125,6.544178987082846
1056,-8748.060546875,21346.70703125,5.749256195210817
1057,-6188.8154296875,23043.34765625,6.092465942077924
1058,-10736.935546875,25922.91015625,6.567371643110837
1059,-10272.6083984375,23736.630859375,6.4839884975939555
1060,-10396.228515625,18286.396484375,6.216578142115927
1061,-8669.087890625,26250.56640625,6.340923087434502
1062,-7142.4873046875,23063.130859375,6.116803044830296
1063,-8823.873046875,19924.23046875,6.111329930734134
1064,-10752.705078125,25002.4140625,5.615252515750047
1065,-13492.630859375,24865.79296875,5.913973069963059
1066,-5029.5234375,30033.84375,6.1781688461607684
1067,-7291.8994140625,26994.884765625,6.23584823176874
1068,-10436.59375,32526.0390625,6.197714570989392
1069,-6565.80126953125,32329.474609375,5.750047579019819
1070,-12872.15234375,27569.060546875,6.012111920767671
1071,-7141.68994140625,30535.78125,6.283433019566386
1072,-12842.6142578125,28552.2265625,6.562264415877353
1073,-9891.7685546875,28008.6953125,6.470650364970663
1074,-10266.96484375,33165.1953125,6.659955495219652
1075,-15197.953125,31596.896484375,6.257636887618533
1076,2633.435546875,34048.08984375,6.426619617387933
1077,-5617.921875,32730.109375,5.968647095444915
1078,-16140.447265625,29279.25,6.526646981606161
1079,-9934.3076171875,33598.53125,6.867124271516067
1080,-14676.1904296875,32341.451171875,6.904189506772896
1081,-8980.71484375,29761.353515625,6.535051075799794
1082,-18431.43359375,30112.9296875,6.86308550259448
1083,-7391.55078125,30545.359375,6.329539687798422
1084,-15450.859375,29561.61328125,6.507278322925006
1085,-14419.48828125,32295.38671875,5.987341931604559
1086,-14932.498046875,35974.20703125,6.343081676645599
1087,-14467.076171875,33751.28125,6.0826974726590946
1088,-15394.04296875,37208.703125,5.969383297003839
1089,-22281.14453125,41077.33984375,6.063635856972004
1090,-15438.1005859375,42499.390625,5.980815282163735
1091,-22076.30078125,33143.578125,6.342529662532907
1092,-19145.87890625,41689.2578125,6.447128665774935
1093,-20881.66015625,42381.8203125,6.184291616295123
1094,-16912.740234375,45327.91796875,6.170629191332278
1095,-2461.15234375,42157.1484375,5.728870569162686
1096,-17742.8671875,37282.4453125,6.605287976646087
1097,-9855.3369140625,43593.6171875,6.040285179256079
1098,-18627.625,39041.390625,6.338999268383128
1099,-17298.109375,44491.234375,6.001563735734927
1100,-20526.189453125,41281.1171875,6.712132793860588
1101,-18569.171875,39082.8046875,6.611878195309963
1102,-19260.84375,48379.1328125,6.467650668481411
1103,-18561.548828125,44006.6796875,6.204639726285077
1104,-24710.072265625,46172.7890625,6.597328741527657
1105,-8829.4560546875,43300.6875,6.471522448041442
1106,-10030.830078125,44140.94140625,6.167338569593051
1107,-25728.50390625,50897.2578125,5.9946518322038775
1108,-27340.56640625,47596.66796875,6.299137196259787
1109,-23374.84765625,48836.5234375,6.544419039532885
1110,-30885.068359375,57460.453125,6.232200984782425
1111,-23406.685546875,56283.8828125,5.9638947184726
1112,-22718.56640625,58886.59375,6.720501591870755
1113,-31635.71484375,63554.37890625,6.386770944455794
1114,-23416.5859375,57117.3671875,6.540759534714152
1115,-1560.341796875,56141.65625,6.7290020359060545
1116,-24663.248046875,52807.828125,5.950134774702517
1117,-26377.671875,56987.34765625,6.125877843610635
1118,-25300.515625,62227.453125,6.157586361116689
1119,-17503.95703125,51018.5,5.731061121308057
1120,-16756.6015625,59121.26171875,5.981852175551658
1121,-27719.658203125,61233.63671875,6.42659886881611
1122,-30528.46484375,73583.640625,5.885490599930882
1123,-30889.625,73575.921875,5.861314614399453
1124,-33122.34765625,75560.53125,5.599537130002627
1125,-22055.7421875,64343.1171875,5.9025920183181535
1126,-41387.5234375,68123.984375,5.9866802464496915
1127,-25482.005859375,66610.5,6.471096004245883
1128,-33313.95703125,68456.46875,6.83784646323645
1129,-16067.927734375,63141.46875,5.753240357918684
1130,-29827.80078125,69698.765625,5.997994645614135
1131,-19134.03515625,73966.40625,6.283294141979966
1132,-25628.21875,72795.859375,6.001246742452253
1133,-22270.537109375,80503.1484375,6.0312676689454925
1134,-23105.3359375,83240.015625,5.92436356296412
1135,-22390.91796875,82407.7265625,6.07975669994357
1136,-28667.935546875,73956.578125,6.072718539063135
1137,-9794.892578125,79194.109375,6.211789910089301
1138,-30054.416015625,79981.40625,6.110705905427222
1139,-24615.462890625,81110.015625,5.930481314409345
1140,-42996.31640625,68175.328125,5.901776376117851
1141,-43260.0859375,83250.359375,5.501675078189577
1142,-28585.86328125,84660.359375,6.032983278388739
1143,-26584.96484375,77512.1328125,5.889661059476113
1144,-37586.265625,67745.265625,5.8450637307957
1145,-42902.609375,87150.71875,6.228686332572159
1146,-30363.9921875,83346.9140625,5.80611042411896
1147,-39246.1015625,85439.359375,5.81090231165309
1148,-6206.0078125,89152.1328125,5.934337394747003
1149,-47567.171875,83243.3359375,5.703412278715016
1150,-24650.375,89460.015625,5.501658998814428
1151,-39592.15234375,97915.421875,6.182974951601151
1152,-36632.0703125,100426.265625,6.189971096817823
1153,-46540.33203125,83720.140625,5.902779451264894
1154,-35239.62890625,95499.515625,5.853976926905923
1155,-45721.08203125,98480.40625,5.923139324954441
1156,-21623.80078125,90728.6953125,6.429000108126049
1157,-48471.6171875,92727.390625,5.9490616287933475
1158,-40355.1796875,98032.21875,6.004240287473622
1159,-47827.546875,90359.7890625,5.9713484765216975
1160,-45551.50390625,96836.7890625,6.297005850854146
1161,-43547.0703125,111037.796875,5.997900395852287
1162,-45986.078125,92187.2109375,5.865937511022895
1163,-49155.40625,113359.2578125,6.225337603821552
1164,-29017.671875,96932.5234375,6.2649012216235045
1165,-49741.640625,109210.59375,5.8740602123953245
1166,-45150.5,91885.171875,5.982770758959508
1167,-47210.625,115296.3125,6.376675489295357
1168,-47525.8125,108613.015625,5.697567996740753
1169,-60686.92578125,113599.8671875,5.397783540981776
1170,-69194.6015625,128218.828125,5.683146326278404
1171,-48395.58984375,99294.75,6.190292209925007
1172,-37956.3046875,107604.2109375,6.17370724793413
1173,-35060.88671875,134702.6875,5.803749705473384
1174,-57120.69140625,113513.296875,6.30734535517967
1175,-58512.65234375,125225.8125,6.2251642112957795
1176,-73418.015625,147487.90625,5.6033105057241475
1177,-51295.703125,121300.6640625,5.818869258267921
1178,-52358.6875,117185.421875,5.894131702476791
1179,-64995.734375,123660.953125,6.112080148455325
1180,-59890.671875,121819.5546875,5.800564375746145
1181,-56461.05859375,118925.265625,6.267205636396755
1182,-65165.78125,125186.46875,6.098671657417432
1183,-64952.0078125,114369.140625,6.2286849747496795
1184,-86787.9453125,152263.359375,5.919595132734111
1185,-50371.78125,165919.984375,6.1447325452532064
1186,-47898.29296875,149975.953125,6.077810842246888
1187,-68619.109375,148560.4375,6.212891025596397
1188,-65385.0,146158.671875,5.841747604873152
1189,-38658.92578125,158258.40625,6.163318476529392
1190,-77305.7265625,154092.546875,5.882618896998012
1191,-70602.5625,128341.7421875,5.804122546685902
1192,-56882.7578125,112425.984375,6.579751769027524
1193,-55900.84375,139580.25,6.090307096109915
1194,-89020.953125,132147.078125,5.871992965875422
1195,-44315.39453125,144597.765625,6.349265403357468
1196,-63117.78125,161142.921875,6.350772561201392
1197,-55464.109375,124168.0390625,5.985221093832664
1198,-82726.6015625,132241.0625,6.176632390702437
1199,91337.359375,192184.828125,5.955960974918982
1200,-57557.06640625,143990.84375,5.4978420618013235
1201,-66101.375,156735.8125,6.082390518632581
1202,-45273.7109375,127979.875,5.843040056070866
1203,-78368.40625,172122.59375,5.831386131915578
1204,-65107.0703125,149301.53125,5.769973992078347
1205,-88407.578125,189281.203125,5.892220247265454
1206,-82723.84375,206378.984375,6.022261592578351
1207,-100377.640625,198102.125,6.0445534213426075
1208,-42106.09765625,184799.046875,6.281207662764049
1209,-63934.5546875,136448.890625,6.154271967334637
1210,-78386.0703125,188667.5,6.102084984036358
1211,-91176.0,174712.875,6.111337596151359
1212,-60679.90625,213722.53125,5.950900450925709
1213,-34558.3359375,177034.21875,6.08735170456233
1214,-67345.4296875,195898.28125,5.4847013342282915
1215,-112505.609375,218108.84375,5.93746342808327
1216,-93814.140625,239184.453125,5.975333252459504
1217,35899.921875,197268.671875,5.6985932551420815
1218,-66743.75,197078.25,6.146717153901269
1219,-100964.0078125,206800.53125,6.238930413540723
1220,-87190.046875,183611.828125,6.199690364621565
1221,-121222.453125,189112.4375,5.862181095162542
1222,-128304.2421875,220226.375,6.165912470607722
1223,-100323.0390625,235628.171875,5.2576331150635935
1224,-67183.4375,204773.6875,5.800754839063995
1225,-52968.4765625,201503.9375,6.043962600126851
1226,-107959.296875,197931.96875,5.619783033947273
1227,-33822.2890625,202747.40625,5.927516374355558
1228,-85202.234375,239770.59375,5.740305170352863
1229,-100620.4296875,204706.5,5.954818566450355
1230,-36844.03125,236196.1875,5.533336624170484
1231,-80121.3125,232617.75,6.112930710555352
1232,-121269.25,188756.765625,5.736319758402871
1233,-121666.5546875,222827.59375,5.512613188657102
1234,-64985.8671875,208720.75,5.9982264160227885
1235,-100616.5,207551.5,6.185447352760848
1236,-106918.390625,248464.5,5.390825348687702
1237,-100731.5859375,175428.5625,5.915394326645825
1238,-88086.3046875,247663.96875,6.759423355212476
1239,-115522.671875,274418.9375,5.39447538478869
1240,-45032.640625,248383.046875,6.339918304581504
1241,-87365.828125,249650.625,6.319114275964219
1242,-124159.40625,281484.25,5.945272342063737
1243,-136801.59375,234953.90625,6.349304213720499
1244,-109229.953125,237804.375,6.13223244722392
1245,-116244.7265625,224808.25,6.05421863546129
1246,-145593.84375,202991.71875,5.941467548878254
1247,-149554.03125,279362.8125,6.197955900806013
1248,-127551.625,294975.1875,6.020340025933823
1249,-98207.1015625,302266.0,6.1218445254340015
1250,-51976.25,281084.15625,5.597700752426368
1251,-100175.1328125,275098.90625,5.948143527913798
1252,-43571.46875,249852.15625,5.479630667787635
1253,-118780.078125,292858.75,5.791930940706926
1254,-137450.890625,304032.625,5.825433520018951
1255,-107433.5390625,247945.28125,5.475917521362128
1256,-101215.4765625,268375.65625,5.857338806456921
1257,-135435.75,282701.84375,5.5763484819355575
1258,-117814.046875,287826.375,6.023049934547641
1259,-121489.1484375,252602.890625,5.62593051913355
1260,-69289.53125,275183.71875,5.688995203219487
1261,-61592.5390625,280920.09375,6.305821677223421
1262,-116499.4375,239724.203125,6.110750305789771
1263,-74452.546875,301923.3125,5.564202409326555
1264,-65415.703125,287821.875,5.737104423157403
1265,-126899.921875,330408.8125,5.907308516140085
1266,-125618.203125,335065.4375,6.670116538027178
