epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
188,0.765625,0.828125,1.0,0.234375,0.0,0.15625,0.078125
189,0.84375,0.75,1.0,0.125,0.0,0.1875,0.109375
190,0.8125,0.71875,1.0,0.109375,0.0,0.203125,0.09375
191,0.96875,0.671875,1.0,0.125,0.0,0.15625,0.125
192,0.96875,0.765625,1.0,0.09375,0.0,0.109375,0.078125
193,0.953125,0.796875,0.984375,0.171875,0.0,0.15625,0.078125
194,0.953125,0.84375,1.0,0.125,0.0,0.15625,0.09375
195,0.953125,0.796875,0.921875,0.15625,0.0,0.171875,0.09375
196,0.84375,0.703125,0.234375,0.125,0.046875,0.140625,0.0625
197,0.75,0.734375,0.34375,0.109375,0.0,0.15625,0.125
198,0.390625,0.765625,0.234375,0.15625,0.109375,0.09375,0.0625
199,0.34375,0.828125,0.359375,0.125,0.015625,0.109375,0.078125
200,0.46875,0.78125,0.71875,0.125,0.03125,0.109375,0.15625
201,0.546875,0.859375,0.9375,0.109375,0.015625,0.171875,0.015625
202,0.640625,0.78125,0.953125,0.109375,0.0,0.109375,0.046875
203,0.671875,0.703125,0.984375,0.109375,0.0,0.109375,0.078125
204,0.8125,0.71875,0.84375,0.09375,0.03125,0.109375,0.078125
205,0.75,0.828125,0.71875,0.109375,0.078125,0.0625,0.109375
206,0.75,0.828125,0.515625,0.109375,0.015625,0.125,0.078125
207,0.671875,0.828125,0.640625,0.09375,0.046875,0.09375,0.125
208,0.5625,0.625,0.890625,0.09375,0.0625,0.109375,0.15625
209,0.671875,0.796875,0.890625,0.046875,0.0,0.09375,0.046875
210,0.6875,0.65625,0.90625,0.109375,0.015625,0.1875,0.0625
211,0.703125,0.78125,0.9375,0.078125,0.0,0.1875,0.140625
212,0.828125,0.796875,0.984375,0.203125,0.0,0.0625,0.109375
213,0.8125,0.78125,1.0,0.171875,0.0,0.078125,0.0625
214,0.890625,0.71875,0.953125,0.0625,0.015625,0.140625,0.125
215,0.9375,0.765625,0.796875,0.234375,0.015625,0.140625,0.109375
216,0.859375,0.765625,0.96875,0.25,0.015625,0.15625,0.09375
217,0.78125,0.8125,0.828125,0.09375,0.0,0.078125,0.140625
218,0.609375,0.75,0.46875,0.140625,0.015625,0.125,0.078125
219,0.640625,0.828125,0.546875,0.15625,0.03125,0.09375,0.078125
220,0.5,0.8125,0.875,0.125,0.0,0.171875,0.078125
221,0.609375,0.734375,0.765625,0.109375,0.0,0.125,0.09375
222,0.609375,0.734375,0.71875,0.15625,0.09375,0.125,0.0625
223,0.578125,0.765625,0.15625,0.09375,0.28125,0.078125,0.09375
