epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
352,0.5625,0.8125,0.46875,0.6875,0.171875,0.59375,0.59375
353,0.703125,0.84375,0.6875,0.734375,0.203125,0.5625,0.578125
354,0.53125,0.859375,0.53125,0.5625,0.1875,0.59375,0.40625
355,0.578125,0.890625,0.5625,0.6875,0.203125,0.59375,0.640625
356,0.625,0.859375,0.5625,0.65625,0.15625,0.53125,0.421875
357,0.515625,0.765625,0.609375,0.6875,0.234375,0.53125,0.515625
358,0.734375,0.828125,0.65625,0.625,0.265625,0.734375,0.5
359,0.703125,0.828125,0.5,0.640625,0.25,0.609375,0.546875
360,0.703125,0.78125,0.625,0.796875,0.109375,0.53125,0.546875
361,0.671875,0.90625,0.609375,0.640625,0.171875,0.640625,0.59375
362,0.65625,0.796875,0.578125,0.5625,0.171875,0.53125,0.546875
363,0.765625,0.796875,0.546875,0.703125,0.1875,0.640625,0.640625
364,0.65625,0.9375,0.546875,0.75,0.125,0.5625,0.640625
365,0.640625,0.84375,0.515625,0.6875,0.21875,0.59375,0.625
366,0.515625,0.84375,0.484375,0.65625,0.203125,0.6875,0.609375
367,0.59375,0.90625,0.4375,0.75,0.203125,0.625,0.703125
368,0.6875,0.875,0.5625,0.65625,0.171875,0.609375,0.515625
369,0.5,0.84375,0.578125,0.578125,0.15625,0.5625,0.46875
370,0.53125,0.859375,0.5,0.609375,0.25,0.5625,0.625
371,0.46875,0.828125,0.34375,0.65625,0.1875,0.546875,0.546875
372,0.578125,0.859375,0.5625,0.5625,0.140625,0.625,0.5625
373,0.53125,0.859375,0.546875,0.6875,0.15625,0.65625,0.484375
374,0.484375,0.84375,0.578125,0.734375,0.15625,0.671875,0.625
375,0.5625,0.859375,0.578125,0.71875,0.21875,0.625,0.515625
376,0.5625,0.890625,0.40625,0.6875,0.265625,0.6875,0.625
377,0.546875,0.78125,0.578125,0.625,0.203125,0.53125,0.546875
378,0.453125,0.84375,0.390625,0.65625,0.203125,0.53125,0.546875
379,0.515625,0.796875,0.59375,0.515625,0.171875,0.640625,0.5
380,0.484375,0.84375,0.5,0.609375,0.265625,0.71875,0.453125
381,0.53125,0.859375,0.609375,0.5625,0.21875,0.5,0.46875
382,0.625,0.984375,0.328125,0.6875,0.21875,0.5625,0.609375
