epoch,d_loss,g_loss,psnr,cnn_accuracy
1845,-114024.28125,161055.28125,4.933291061804601,0.53125
1846,-68640.828125,194717.625,4.307396361997891,0.546875
1847,-52595.55859375,197699.21875,5.111766022862297,0.53125
1848,-105977.296875,207355.0625,4.893430700929176,0.5
1849,-53952.78125,202252.09375,4.618503671356242,0.5
1850,-109101.0078125,213327.140625,4.731286587341524,0.4375
1851,-72842.25,180956.65625,5.019641741707545,0.546875
1852,-114087.0625,202923.734375,4.6742239179471925,0.421875
1853,-87311.9453125,214927.65625,4.593119588010818,0.421875
1854,-95257.59375,227379.484375,4.199299524647223,0.359375
1855,-114264.90625,202979.375,4.258113740961687,0.46875
1856,-99322.09375,220526.59375,4.560788352807642,0.53125
1857,-94245.5390625,207414.046875,4.68869269999515,0.40625
1858,-108387.859375,215369.609375,4.442495273658586,0.5
1859,-75824.6875,227429.4375,5.022861815918393,0.625
1860,-111751.71875,215584.453125,4.6028300353160425,0.40625
1861,-91975.125,177529.0,4.3789563622416425,0.40625
1862,-75689.0078125,206078.3125,5.021817261492899,0.46875
1863,-100397.609375,212336.953125,5.096019534014862,0.59375
1864,-86885.671875,235709.5,4.989134621774978,0.515625
1865,-34604.1640625,252021.90625,4.552321268632475,0.46875
1866,-95116.28125,217035.875,4.831668588032331,0.46875
1867,-114119.3046875,170882.65625,5.113593246214303,0.625
1868,-65153.9140625,192141.09375,4.650972579895306,0.484375
1869,-63594.1171875,190592.65625,4.35795915952851,0.421875
1870,-77406.96875,219617.28125,4.509213142747834,0.5625
1871,-73626.1484375,192739.15625,4.7138944469183315,0.484375
1872,-61396.9375,193736.421875,5.041551921181094,0.390625
1873,-100701.3828125,210138.40625,4.946272265360722,0.53125
1874,-90845.3984375,218322.84375,5.21718301794161,0.40625
1875,-83608.3046875,204713.875,4.935944775603885,0.65625
1876,10823.65625,212568.0625,4.607549073965382,0.421875
1877,-96019.7734375,187910.34375,4.696171322214163,0.421875
1878,-97275.2421875,231854.453125,4.642960930432588,0.546875
1879,-91210.5546875,225897.734375,4.929950623858782,0.53125
1880,-96123.859375,226589.203125,4.591404812584344,0.546875
1881,-84824.59375,228927.375,4.1293362502342665,0.546875
1882,-74974.109375,221194.328125,4.7494621873838145,0.578125
1883,-83200.1171875,210608.25,4.262343344788533,0.421875
1884,-49544.859375,181227.078125,5.002895924568192,0.546875
1885,-68831.0234375,170730.6875,4.65212958832634,0.5
1886,-94502.671875,196420.5625,4.925161412938277,0.515625
1887,-92549.8984375,222967.453125,4.459773582099844,0.46875
1888,-121458.4609375,188479.3125,4.689691366865843,0.515625
1889,-76491.484375,235569.875,4.640492343773845,0.515625
1890,-44577.28125,191568.875,4.917666187211375,0.546875
1891,-67634.9453125,186841.703125,4.474296911596671,0.515625
1892,-35123.6875,195781.625,4.916744597435601,0.5
1893,-84549.6484375,220870.796875,4.852174476698337,0.515625
1894,-105478.015625,225926.0,4.7133978499820905,0.5
1895,-95622.75,234893.53125,4.822369925738153,0.53125
1896,-116258.59375,258178.5,4.619138753565006,0.53125
1897,-94285.4296875,238423.265625,5.051956228577971,0.578125
1898,-70115.40625,222646.3125,4.563989380298872,0.4375
1899,-87075.1796875,247019.984375,4.58451602214096,0.484375
1900,-120172.53125,252443.921875,4.819602109291644,0.4375
1901,-129724.7265625,206498.859375,4.7586051127939575,0.5
1902,-88335.1484375,222762.6875,4.615286573868518,0.328125
1903,-97938.6953125,249082.71875,4.297860027037207,0.453125
1904,-78619.546875,230433.46875,4.973670366973485,0.375
1905,-120379.78125,237580.234375,5.092334196276404,0.53125
1906,-106910.4453125,228905.96875,5.082090167502114,0.53125
1907,-129714.9140625,217993.3125,5.043463934166241,0.609375
1908,-83938.8515625,239615.21875,4.710890060075482,0.484375
1909,-60575.90234375,249644.03125,4.830477710471137,0.421875
1910,-85494.15625,258883.34375,4.5175199690322705,0.375
1911,-1219.9375,254115.578125,4.4476630464186595,0.40625
1912,-118078.484375,264791.875,4.930689722672282,0.5625
1913,-99654.59375,286257.71875,5.441302268976394,0.515625
1914,-77223.3046875,258241.671875,4.801813906539341,0.53125
1915,-115034.09375,254407.65625,4.269503667950973,0.40625
1916,-95655.1015625,246722.40625,5.030205056671316,0.53125
1917,-122365.8125,251314.90625,4.56930088745298,0.40625
1918,-122856.140625,189345.3125,4.629371345981969,0.5
1919,-88125.7421875,267305.6875,4.415024078695768,0.4375
1920,-64315.4765625,194445.9375,4.950579373848062,0.4375
1921,-91818.921875,253016.8125,4.870592866790668,0.484375
1922,-110000.453125,263856.4375,5.054899008885902,0.59375
1923,-94525.078125,293614.0,4.936915628720884,0.484375
1924,-117854.765625,261681.8125,4.636046774848204,0.5625
1925,-42705.5859375,265127.40625,4.615654442670673,0.34375
1926,-96505.921875,281310.71875,5.125676452785938,0.546875
1927,-57629.5,234125.25,4.886370754992007,0.5
1928,-113708.09375,257683.46875,4.483043290489708,0.53125
1929,-112077.5,269006.0,4.4666441804447015,0.453125
1930,-130351.515625,317328.65625,4.382168448616847,0.453125
1931,-129550.453125,235251.15625,4.646275565330001,0.453125
1932,-101421.421875,276208.1875,4.689050456195752,0.515625
1933,-120197.859375,279570.125,4.527037700431262,0.46875
1934,-47593.6875,275374.25,4.68168220918575,0.484375
1935,-21925.40625,197984.71875,4.683480956020549,0.46875
1936,-68893.375,239827.875,4.2808677044704435,0.46875
1937,-85599.578125,211150.8125,4.7711766952784815,0.421875
1938,-123930.8046875,269104.78125,5.047678211110309,0.484375
1939,-121017.3203125,232872.234375,4.4571511900743115,0.546875
1940,-119007.171875,228523.53125,4.980868893239942,0.53125
1941,-137113.5625,278621.0,4.804006211860309,0.421875
1942,-19049.171875,288052.90625,5.239781148068474,0.515625
1943,-88270.578125,270775.5625,4.997699183683549,0.515625
1944,-131316.5,288018.0625,4.512141880303599,0.546875
1945,-78607.578125,283654.71875,4.79543923964237,0.421875
1946,-113599.78125,252772.875,5.007295663765666,0.578125
1947,-11671.125,281083.3125,4.468536724341613,0.53125
1948,-94021.5625,283939.0,5.0584348876477625,0.5
1949,-79279.84375,289473.8125,4.5445384086457254,0.421875
1950,-143230.0,282465.4375,4.904448558614778,0.421875
1951,-55456.4296875,310831.1875,5.690350935329814,0.53125
1952,-82885.234375,260765.6875,5.2393490757742445,0.5625
1953,-129374.6953125,269642.0625,5.487361375799509,0.59375
1954,-136990.140625,293498.625,5.144332059202591,0.515625
1955,-102271.9921875,260785.546875,5.535186722163371,0.625
1956,-57044.8828125,253875.03125,5.207441190703443,0.5625
1957,-62478.1875,258798.640625,5.113957522630682,0.46875
1958,-134126.703125,246094.78125,4.9071552129050975,0.453125
1959,15059.484375,212530.703125,4.987735704482818,0.515625
1960,-82058.8671875,303017.9375,4.196118814966441,0.453125
1961,-108300.6015625,272543.6875,4.91522349862215,0.578125
1962,-119758.5078125,305059.75,5.431470927499904,0.5
1963,-141709.203125,304295.03125,5.339926176346567,0.5625
1964,-102143.2578125,277798.5,4.628667881418575,0.375
1965,-83648.9453125,306150.25,4.823998761839505,0.5
1966,-76303.8515625,312470.3125,4.678160679701491,0.515625
1967,-160116.5625,271695.71875,4.9299244455533895,0.5
1968,-119387.078125,236082.265625,5.087407314839187,0.5
1969,-96639.5234375,296330.8125,5.2557920398514675,0.546875
1970,-93936.046875,263324.46875,4.960511008652852,0.453125
1971,-5911.46875,268809.46875,4.983256242146841,0.546875
1972,-82679.0,284420.125,5.067543060756259,0.578125
1973,-78187.1640625,285331.28125,4.462529558467574,0.421875
1974,-131032.953125,279157.53125,4.778868076548579,0.453125
1975,-118859.4765625,277715.28125,4.297946379836548,0.46875
1976,-89552.171875,290877.5625,4.8589701957624385,0.515625
1977,-179570.5,261795.4375,5.422480478969549,0.5
1978,-140894.625,335695.375,4.9070354244014585,0.5
1979,-20632.28125,302459.59375,4.583615249636112,0.453125
1980,-186618.953125,298444.4375,5.041766391744742,0.578125
1981,-123085.046875,282814.40625,4.981240951276046,0.5625
1982,-122089.140625,310831.09375,4.909317983683491,0.46875
1983,-153686.65625,349466.3125,4.827821557095311,0.53125
1984,-56232.046875,306447.75,4.725252346339773,0.46875
1985,-128821.4765625,322082.28125,4.8480590642769865,0.453125
1986,-175686.75,253874.703125,4.752270312349623,0.46875
1987,-155281.59375,281926.03125,4.709240312761968,0.4375
1988,-123004.796875,261693.03125,4.889824273128919,0.5
1989,-142738.578125,265269.875,4.606944098732705,0.5
1990,-139934.34375,275281.1875,4.782439164127928,0.34375
1991,-135821.015625,339428.125,4.925276472402419,0.4375
1992,233497.09375,289529.1875,4.933872708063327,0.46875
1993,-138441.28125,310058.375,4.706812583610828,0.453125
1994,-166039.5,295005.40625,4.919029454575268,0.546875
1995,-121821.234375,314580.28125,5.298887910316871,0.625
1996,-138825.078125,309803.75,4.761522211261321,0.484375
1997,-120957.1640625,319149.65625,5.366248037325342,0.453125
1998,-168024.734375,306422.3125,5.031988794424728,0.5
1999,-44595.1875,279380.59375,4.834822349084746,0.515625
2000,-116999.484375,273949.28125,4.989886312608672,0.421875
2001,-74285.8984375,322462.90625,5.082264520105219,0.515625
2002,-69209.03125,248615.21875,4.54386734354639,0.421875
2003,-137283.953125,298842.125,5.083641651093032,0.4375
2004,-81666.84375,340170.84375,5.306163993968672,0.59375
2005,-149450.96875,343340.3125,4.829849531102934,0.484375
2006,-139383.03125,257351.21875,5.042853370748271,0.4375
2007,-121429.3671875,323196.5,4.636122430074972,0.375
2008,-93398.1640625,324628.125,5.04259048700621,0.484375
2009,-91340.046875,280373.75,4.903373253980369,0.46875
2010,-168128.875,321311.375,4.8326101045197545,0.453125
2011,-109263.5390625,328066.0625,4.745492326893572,0.453125
2012,-123981.875,282471.875,5.089516778256664,0.46875
2013,-125960.7265625,255458.078125,5.538867969515263,0.46875
2014,-145254.953125,323793.9375,5.085973464750474,0.515625
2015,-122639.3203125,362764.0,4.987168020376042,0.4375
2016,-135767.1875,314085.125,4.242878825840577,0.4375
2017,-126396.234375,332352.25,4.865526565178751,0.46875
2018,-113401.2734375,237895.25,5.216901622926295,0.65625
2019,-140603.53125,323947.75,4.98642128801222,0.5
2020,-145615.75,325458.875,4.413397854314292,0.484375
2021,-87186.640625,351520.5625,4.733627568610165,0.484375
2022,-138346.03125,347176.5625,4.414011148706827,0.46875
2023,22121.46875,337542.65625,4.333879861692889,0.5625
2024,-113634.34375,349198.9375,4.738116020697402,0.53125
2025,-152231.78125,299188.3125,4.8553776114874445,0.4375
2026,-145656.53125,391138.15625,4.852630227177343,0.5
2027,-181176.671875,375679.40625,4.817519653014102,0.453125
2028,-187460.34375,257955.3125,4.596506040635235,0.421875
2029,10766.921875,311010.90625,5.152087225337105,0.640625
2030,-62433.484375,373491.21875,4.67145933970821,0.4375
2031,-193738.46875,306553.375,4.569710475492022,0.390625
2032,-127563.078125,338149.71875,5.021946428694961,0.453125
2033,-103480.7890625,307146.3125,4.883384149296589,0.53125
2034,-152489.390625,286093.1875,4.6967728252725465,0.390625
2035,-158570.109375,376986.125,4.620474828816348,0.4375
2036,-152854.828125,337297.46875,4.91268430233691,0.484375
2037,-191479.59375,353201.6875,4.865251581725476,0.578125
2038,-118617.9375,387823.4375,5.045389610669771,0.4375
2039,-162927.5,324381.28125,5.246221046888547,0.5625
2040,-138231.46875,382959.8125,4.687634843698201,0.53125
2041,-52015.28125,400363.9375,5.197821403684233,0.484375
2042,-148892.0625,344672.1875,5.026530648857598,0.4375
2043,-133286.515625,361388.90625,5.078244511498253,0.46875
2044,-135760.390625,335211.625,5.144634603376779,0.5
2045,-111700.7109375,362939.625,5.4029593253073624,0.484375
2046,-138429.46875,373149.75,4.965584231179408,0.546875
2047,-135115.125,243598.71875,4.889433630164895,0.46875
2048,-148309.171875,346117.59375,4.715930858211891,0.390625
2049,-80014.703125,380639.5,4.405781985733729,0.375
2050,-120618.7734375,363149.09375,4.743431979029458,0.53125
2051,-135632.25,382076.1875,4.571152310281182,0.390625
2052,-114911.359375,356334.875,4.586712949845609,0.421875
2053,-177345.59375,302411.1875,4.96016667775568,0.4375
2054,-151356.8125,311543.3125,4.735739883163722,0.46875
2055,-156100.53125,393639.21875,4.910442472930718,0.546875
2056,-186340.328125,357043.25,4.780041771458003,0.53125
2057,-96873.21875,411072.46875,4.969580099250414,0.515625
2058,-79343.96875,354583.25,4.620883270637802,0.5625
2059,-172146.40625,349584.5625,4.295512445962829,0.40625
2060,-138313.984375,380630.5625,4.777804361333821,0.453125
2061,-154838.03125,395330.0,4.809768585738215,0.53125
2062,-173785.171875,393133.1875,4.552872525378033,0.4375
2063,-176930.484375,400219.4375,4.507171983685604,0.453125
2064,-171968.3125,327803.625,4.910363889531794,0.53125
2065,-157172.984375,325300.28125,4.251379665223846,0.4375
2066,-147871.765625,402106.75,4.625808974757039,0.46875
2067,-178747.53125,386170.8125,5.1896028146733695,0.40625
2068,-172546.125,356374.6875,5.04690610804881,0.515625
2069,-154388.203125,327045.3125,4.67586155419644,0.5625
2070,-146358.375,333643.875,4.6324368050770355,0.421875
2071,-178763.375,296200.4375,4.691083253670712,0.5
2072,-216136.3125,395245.875,5.325998165322476,0.5625
2073,-175339.03125,325836.375,5.418730216683739,0.5
2074,-87732.453125,392622.53125,4.760521610069173,0.4375
2075,-116188.078125,376112.71875,5.514013086781533,0.453125
2076,-157433.46875,369143.3125,5.16119450876351,0.53125
2077,-96625.03125,407708.15625,5.143457550015965,0.546875
2078,-155008.96875,380474.46875,4.854805591206942,0.4375
2079,-162861.90625,385261.34375,4.509256278750572,0.359375
2080,-147306.96875,344352.40625,4.78758167436218,0.46875
2081,-153939.125,389254.8125,4.721474210643452,0.484375
2082,-179774.0,362172.125,4.552268841962931,0.53125
2083,-85657.3125,390544.75,4.381055252564426,0.421875
2084,-140948.0625,419060.8125,4.722172522562745,0.515625
2085,-159486.015625,401540.90625,4.558657369953373,0.453125
2086,-98415.171875,367155.5,4.573890852490141,0.453125
2087,-195610.25,390922.96875,3.7416886069577355,0.375
2088,-114201.109375,306594.0,4.050972023088999,0.375
2089,-147572.21875,420240.3125,4.416951157732369,0.484375
2090,-49912.265625,405667.375,4.715192534406131,0.515625
2091,-63189.671875,405942.71875,4.433137482789044,0.4375
2092,-164157.015625,325952.0,4.835850071021732,0.53125
2093,-220722.859375,401412.625,4.703133778367087,0.484375
2094,-185299.71875,379827.8125,4.335468146587064,0.40625
2095,-82894.40625,420397.375,4.420678577805103,0.46875
2096,-65642.765625,419165.625,4.245514608404984,0.484375
2097,-125319.71875,387490.8125,4.265587462038296,0.421875
2098,-120501.515625,342363.59375,4.804810660595193,0.4375
2099,-141438.90625,364720.3125,4.16767415271437,0.46875
2100,7579.453125,314476.875,4.583383206390085,0.5
2101,-68440.21875,402261.25,4.767593902515937,0.546875
2102,-147573.09375,374786.0,4.834163600053052,0.484375
2103,-142171.75,343376.25,4.884268397830733,0.40625
2104,13759.46875,365655.03125,4.712176524412052,0.484375
2105,-51927.84375,413455.78125,4.5148405240584735,0.453125
2106,56269.640625,371234.6875,5.294463979581362,0.5625
2107,-133378.078125,346534.90625,4.966442325927481,0.59375
2108,-167135.9375,372433.53125,5.590400977487009,0.609375
2109,-112902.21875,359300.125,4.651952031915054,0.53125
2110,-149859.28125,272785.6875,4.4579065280810655,0.484375
2111,-54877.03125,365106.5,4.690130380477683,0.578125
2112,-118881.09375,293187.15625,4.759381058697851,0.53125
2113,61427.65625,378475.25,5.196963468237028,0.625
2114,-178093.546875,440710.96875,4.896071351736983,0.609375
2115,-155900.453125,399867.96875,4.52218859686785,0.4375
2116,46923.640625,348332.625,4.7252592619818055,0.484375
2117,86735.265625,357849.53125,4.277409762941037,0.421875
2118,-71907.859375,370657.59375,4.801416632986354,0.4375
2119,-80561.078125,395511.6875,4.606757538082311,0.453125
2120,-53424.296875,357647.375,5.001765669195267,0.484375
2121,-206143.84375,361119.0,4.842199910639114,0.578125
2122,-77658.15625,386161.4375,5.104761232718838,0.484375
2123,-55387.9375,365926.0625,5.1780173591460565,0.5
2124,-159455.828125,380703.3125,4.275737598042516,0.359375
2125,-108313.359375,422551.0,4.420474419559418,0.453125
2126,-146443.0625,362729.75,4.825407637734782,0.515625
2127,-201749.28125,382811.9375,4.520165885868848,0.390625
2128,-94528.875,396042.15625,5.302958224050219,0.5
2129,-133923.734375,355051.0,5.203773363743006,0.5
2130,-171349.640625,359419.0,4.123773098865309,0.46875
2131,-147595.46875,364520.8125,3.960329051668258,0.46875
2132,166040.0625,339666.5,4.837015615972389,0.46875
2133,-150099.015625,385644.40625,4.4372095974421395,0.515625
2134,15806.3125,361593.9375,4.102396286577889,0.390625
2135,-163810.0,396227.875,4.236236970412993,0.390625
2136,-110761.703125,363617.6875,4.34629504207512,0.34375
2137,-173900.15625,368189.8125,4.470087001587354,0.375
2138,-29918.78125,412865.3125,4.333101908865201,0.4375
2139,-194402.375,381517.34375,4.834815650774775,0.515625
2140,-105737.6953125,354560.25,4.5238017956995344,0.515625
2141,-21465.921875,356408.125,4.445397719355414,0.515625
2142,-194834.8125,337207.53125,5.170206002921688,0.453125
2143,-128889.984375,391241.21875,4.167139273149948,0.375
2144,-100054.296875,342236.4375,4.406479887463316,0.484375
2145,-96762.0625,386693.4375,4.997904544850364,0.421875
2146,-123407.796875,382429.0,4.948915722647103,0.578125
2147,106013.46875,340431.1875,4.500443869204834,0.515625
2148,-161625.921875,402708.625,4.951910510941738,0.46875
2149,-104131.484375,381961.6875,5.097508609687454,0.53125
2150,-116194.609375,289828.6875,4.494083511938295,0.484375
2151,5164.578125,350045.78125,4.8125826687314985,0.4375
2152,-205380.1875,295297.5,5.123271016002898,0.53125
2153,-81184.203125,390005.5,4.501980398596947,0.375
2154,-102916.53125,383298.5,4.764119116470594,0.5
2155,-130715.03125,384616.6875,4.719733334635951,0.53125
2156,-105059.234375,377327.1875,4.957938312448127,0.421875
2157,54898.65625,286503.625,4.574387335558533,0.484375
2158,-156549.359375,387176.1875,4.569135580507248,0.46875
2159,-134361.625,315475.875,4.79305495472038,0.5
2160,-179270.75,361718.5,4.786606225147607,0.53125
2161,37023.5625,425138.8125,5.0447547915197735,0.4375
2162,-127963.984375,299768.28125,5.134072851961716,0.5
2163,-160950.84375,337336.875,5.138951986785576,0.59375
2164,-94221.515625,417788.125,4.545890803751212,0.359375
2165,-75274.78125,362764.125,4.92863707037842,0.484375
2166,-149025.609375,346558.0,4.709265194061052,0.46875
2167,-116693.2890625,379673.5,5.080959965126086,0.53125
2168,-119698.0625,393901.8125,4.751936689670641,0.46875
2169,-193777.796875,302554.6875,4.845357776617016,0.53125
2170,-171651.390625,331365.875,5.372810133488408,0.515625
2171,-118785.65625,405942.5,4.728002182236292,0.40625
2172,-205798.15625,399085.0625,4.897036128997206,0.515625
2173,-188525.34375,413784.0,4.909479924259683,0.546875
2174,-158614.59375,424054.53125,4.709497171186245,0.453125
2175,-133082.40625,362364.25,5.068098898360165,0.40625
2176,-240844.90625,350006.875,4.646590226939573,0.453125
2177,-189187.515625,429253.28125,4.667469122223363,0.484375
2178,-156665.46875,396839.6875,5.098932455961047,0.40625
2179,-157896.3125,412212.5,4.764973981728873,0.484375
2180,-227074.4375,337241.8125,4.912368611629963,0.515625
2181,-211573.453125,482854.15625,5.024136685493126,0.484375
2182,-122767.796875,444681.53125,5.136467808680905,0.484375
2183,-190257.453125,396310.875,5.172788777828422,0.625
2184,-208887.6875,439420.5625,4.532182168979647,0.375
2185,-216446.625,449628.34375,4.820786080507957,0.46875
2186,-179139.21875,390615.9375,4.9749577337529995,0.4375
2187,-197307.5625,412981.75,5.4743527098469915,0.5
2188,-212893.71875,351047.125,4.874975854086935,0.453125
2189,-181102.25,430998.5,4.99408445376209,0.515625
2190,-218299.375,458404.25,5.049750244185446,0.53125
2191,-213808.40625,345498.375,4.926061050005854,0.484375
2192,-240187.125,385658.6875,5.21468853177442,0.59375
2193,-214196.25,426506.53125,4.666777275946824,0.5
2194,-165586.96875,439774.25,5.062653343132224,0.46875
2195,-169563.71875,499557.5,5.174129735494196,0.515625
2196,-234769.09375,463544.53125,5.212350633685338,0.484375
2197,-132196.1875,448614.09375,5.204145712663055,0.578125
2198,-235608.03125,408891.96875,5.01815240649051,0.578125
2199,-128946.984375,410325.0625,5.135714808824802,0.453125
2200,-169813.734375,442015.0625,4.581979311706718,0.34375
2201,-165737.9375,482034.15625,5.077204884765254,0.46875
2202,-149749.5625,458753.59375,4.866531811580794,0.359375
2203,-218644.9375,333711.65625,4.979942757941338,0.390625
2204,-120951.578125,377231.0,5.009709894241058,0.421875
2205,-230903.5625,498134.125,5.21125133664882,0.484375
2206,-174835.609375,399444.4375,5.050828456613722,0.546875
2207,-173529.15625,461579.9375,4.8476085353811325,0.484375
2208,-168769.21875,506262.5625,4.534888517726384,0.390625
2209,-172511.875,465509.53125,4.679720339885366,0.34375
2210,-152872.9375,376020.5625,4.850414826723442,0.421875
2211,-181406.59375,461529.4375,4.515620241162004,0.484375
2212,-142129.09375,499437.1875,4.68254306464238,0.4375
2213,-238751.65625,460421.1875,5.217062971049139,0.484375
2214,-239168.3125,452724.1875,4.655890577997225,0.484375
2215,-47574.203125,505716.5,4.851589825197975,0.546875
2216,-215859.15625,465169.40625,4.5451454415197245,0.40625
2217,-185041.703125,440815.0,4.881669961225747,0.515625
2218,-175682.09375,498127.03125,4.613056053284762,0.453125
2219,-240952.28125,512878.0,5.263483272186589,0.5625
2220,-212316.078125,526179.6875,4.828113457754434,0.40625
2221,-247027.6875,375124.6875,5.113478129456011,0.53125
2222,-206195.1875,495045.09375,4.774331890915294,0.53125
2223,-241694.8125,535845.0,4.940458441154489,0.53125
2224,-219862.625,484609.375,4.597687054466029,0.609375
2225,-222985.28125,441718.75,4.894144037698761,0.40625
2226,-213307.21875,493384.71875,5.01820624879604,0.53125
2227,-306261.21875,436425.15625,4.871319945034426,0.546875
2228,-264140.15625,521726.8125,5.159119578129747,0.453125
2229,-263778.6875,568624.625,4.23447694828042,0.421875
2230,-265133.0,497804.875,4.698201347194898,0.5625
2231,-288639.1875,560556.25,4.745385407108898,0.546875
2232,-185186.46875,511173.25,4.51047596203601,0.484375
2233,-210141.0625,448176.28125,5.1173475564778315,0.515625
2234,-209906.296875,536815.0,4.743663473404426,0.53125
2235,-176127.0,497551.90625,4.823077578990932,0.484375
2236,-212297.875,548100.125,4.633773592532164,0.515625
2237,-212909.921875,508933.84375,5.017802653261535,0.453125
2238,-201622.9375,544512.875,4.527512703281939,0.46875
2239,-317336.0625,517939.0,5.042520635354412,0.375
2240,-99551.875,485920.4375,5.145121680303673,0.53125
2241,-273501.09375,531102.125,4.5837353666349925,0.5
2242,-123135.71875,544330.0,4.81073632111474,0.5
2243,18988.25,556231.5625,4.7460196304696485,0.578125
2244,-177963.90625,414356.875,4.777813305567539,0.375
2245,-134494.8125,560784.25,4.917419607647264,0.453125
2246,67306.90625,526979.0,5.161338083407992,0.5625
2247,-270500.875,512160.4375,5.061159149473888,0.5625
2248,-168639.28125,602427.25,4.62241498826506,0.546875
2249,-198398.015625,548906.5625,4.935961310961074,0.578125
2250,-218183.21875,505469.0625,4.44707597294906,0.40625
2251,-269621.25,561574.1875,5.201608109693151,0.59375
2252,-218753.203125,474963.6875,4.56376319558093,0.421875
2253,-230657.4375,584796.375,4.7522386112944295,0.421875
2254,-2701.8125,543697.9375,4.586085940131891,0.359375
2255,-100561.46875,539638.625,4.474556925318107,0.453125
2256,-107252.8125,497630.78125,4.774652083175651,0.484375
2257,-187932.90625,578803.0625,4.768812287045273,0.484375
2258,-229345.15625,577625.6875,4.805377307315748,0.5
2259,-166166.890625,490351.375,4.964171769589481,0.515625
2260,-201078.59375,461051.09375,5.226267149782659,0.53125
2261,-183018.140625,499909.9375,4.5691378043257505,0.5
2262,-168838.9375,634660.5,4.78221026495831,0.421875
2263,-280879.03125,573691.75,4.304535145291659,0.546875
2264,-197295.28125,435850.75,4.768937248987948,0.46875
2265,-243162.703125,573438.125,4.497336348817004,0.484375
2266,-287431.28125,558590.4375,4.77159528810312,0.5625
2267,-246316.5,530591.875,4.54796758130377,0.453125
2268,-245159.28125,487468.40625,4.927534024601848,0.484375
2269,-187520.625,409317.875,4.620983417884857,0.5
2270,-114394.359375,468909.1875,5.130487952739953,0.546875
2271,-13610.6875,526129.5625,4.594700076208575,0.40625
2272,-149481.875,480852.4375,4.6028759788959075,0.484375
2273,-15284.875,467702.0625,4.860155834305555,0.453125
2274,-194898.65625,584684.125,4.91415756161001,0.484375
2275,-139654.53125,550116.6875,4.788983462426183,0.5
2276,-159256.265625,527169.625,4.637611337150533,0.484375
2277,-161792.125,505468.71875,4.4070072257094015,0.453125
2278,-177212.8125,454217.5,4.745331369229939,0.515625
2279,-59910.5625,555399.375,5.003929382813487,0.5
2280,40094.3125,439246.9375,4.590433704933213,0.40625
2281,-166340.109375,440042.0625,4.666426656218473,0.515625
2282,-181386.234375,436175.875,4.218586024513799,0.421875
2283,166597.0,503870.90625,4.972910495161818,0.53125
2284,-169226.78125,455930.4375,4.47633355830587,0.40625
2285,-139427.640625,547275.25,4.875932375971939,0.515625
2286,-164545.34375,490978.8125,4.252107281960932,0.4375
2287,151749.28125,523349.375,5.324383678164923,0.515625
2288,-260399.8125,544037.5,4.628793008610313,0.53125
2289,-38963.03125,512681.25,4.6372291795621585,0.359375
2290,-81470.65625,527164.875,4.582391584343098,0.4375
2291,-50101.46875,533273.125,5.406896008085781,0.53125
2292,345370.1875,469042.875,4.928966025483717,0.5625
2293,-13143.5625,461366.3125,4.4201248656195276,0.390625
2294,303970.65625,501966.8125,4.617087255251652,0.46875
2295,-201958.46875,491400.9375,4.3402487956929034,0.40625
2296,153274.25,443709.21875,4.313478432859975,0.453125
2297,-57878.34375,524115.0,4.982210978610282,0.5
2298,-250311.96875,499690.8125,4.7343451628828035,0.546875
2299,-127951.3125,475724.78125,5.190135584206886,0.5
2300,-27535.40625,518611.96875,4.339092157938974,0.46875
2301,-90760.125,525767.875,4.602772513145156,0.546875
2302,37667.375,488863.21875,4.750020112262438,0.546875
2303,-91832.90625,541733.875,4.921625424610546,0.578125
2304,-211359.625,482331.5,4.265766494538738,0.4375
2305,-217920.078125,591976.1875,4.412596947151933,0.53125
2306,-235473.28125,487877.6875,4.438581125330062,0.515625
2307,-315893.875,462299.25,4.854017158030491,0.515625
2308,-174388.0625,540331.375,4.984956759710992,0.484375
2309,-362513.21875,453558.0,4.425661939561008,0.46875
2310,-247753.0,449824.4375,4.006152238099199,0.359375
2311,-205357.203125,555595.5,4.6388160125059485,0.421875
2312,-131106.515625,514332.25,4.873895098675863,0.578125
2313,-141085.171875,551705.0625,4.4937279831178225,0.46875
2314,-214040.359375,562570.375,4.333081549155272,0.4375
2315,-150580.6875,556524.5,4.682579967696114,0.4375
2316,-191646.28125,573222.5,5.022848649431193,0.515625
2317,-308215.96875,590220.4375,5.135659489810854,0.671875
2318,-219611.0625,395359.0,4.673017353915107,0.46875
2319,-86487.5,497877.34375,5.077044066944778,0.65625
2320,-160512.625,581731.8125,4.973088247693008,0.484375
2321,-173988.515625,542391.625,4.670800245922326,0.53125
2322,-231692.15625,501389.5625,4.520563902055258,0.53125
2323,-286395.78125,485660.03125,4.645370191476049,0.4375
2324,-272727.9375,561434.5,4.662688725165159,0.515625
2325,-173529.828125,522680.1875,4.738744173111841,0.546875
2326,-222339.078125,539075.75,5.062612234512674,0.515625
2327,-243020.5,589535.625,4.622682146933391,0.46875
2328,-202824.5,480544.0,4.842951067704133,0.46875
2329,-307694.15625,606343.9375,5.1791492216319615,0.5625
2330,-183951.296875,546054.375,5.068102224453735,0.5
2331,-225204.65625,535303.5625,5.063341035921544,0.453125
2332,-232731.40625,487912.4375,4.768181322958047,0.5625
