Epoch,mse,psnr,d_real_loss,d_real_acc,d_fake_loss,d_fake_acc,g_loss,g_acc,cnn_accuracy
543,0.29665690660476685,5.277455362008833,0.29522332549095154,0.875,0.21596528589725494,0.90625,1.291123867034912,0.4375,0.40625
544,0.289720743894577,5.380204083639936,0.6302636861801147,0.75,0.205235555768013,0.9375,1.229485273361206,0.46875,0.4375
545,0.29520589113235474,5.298749799765535,0.3232869505882263,0.84375,0.23984213173389435,0.90625,1.1266305446624756,0.5,0.46875
546,0.29139330983161926,5.355204235219812,0.21748262643814087,0.96875,0.7314509153366089,0.65625,0.7826514840126038,0.5625,0.5625
547,0.29234975576400757,5.340972646465643,0.3696707487106323,0.84375,0.40671780705451965,0.84375,1.1188541650772095,0.46875,0.40625
548,0.3255743682384491,4.873497934965344,0.27682411670684814,0.8125,0.16858533024787903,0.90625,1.2608616352081299,0.5,0.3125
549,0.3181062638759613,4.974277790536502,0.3961038291454315,0.78125,0.1255231499671936,0.96875,0.9815619587898254,0.5625,0.34375
550,0.3115714490413666,5.06442345902835,0.04144547879695892,1.0,0.8784322738647461,0.53125,0.854841947555542,0.5625,0.375
551,0.30214977264404297,5.197777282051152,0.1825425624847412,0.90625,0.29692065715789795,0.875,1.1374160051345825,0.5,0.46875
552,0.32495230436325073,4.881803789348061,0.35929566621780396,0.84375,0.09581409394741058,1.0,0.9518754482269287,0.5,0.40625
553,0.33601808547973633,4.736373469771971,0.2991800904273987,0.84375,0.13903436064720154,0.875,1.398107886314392,0.46875,0.375
554,0.32028666138648987,4.944611475268335,0.4874715805053711,0.78125,0.24262875318527222,0.875,0.9033820629119873,0.59375,0.46875
555,0.33039113879203796,4.8097160912807135,0.12726923823356628,0.96875,0.279329776763916,0.84375,0.8438454866409302,0.65625,0.40625
556,0.3407696783542633,4.675390556579054,0.0731583684682846,0.96875,0.36537474393844604,0.90625,0.7731569409370422,0.5,0.1875
557,0.3082584738731384,5.110849760274098,0.3031407296657562,0.84375,0.5150880813598633,0.84375,1.244102954864502,0.40625,0.5
558,0.30618658661842346,5.14013838736382,0.07400097697973251,0.96875,0.4396429657936096,0.8125,1.5120220184326172,0.28125,0.65625
559,0.3298233449459076,4.817186081749009,0.49333319067955017,0.78125,0.03439005836844444,1.0,1.1697368621826172,0.40625,0.25
560,0.3164955973625183,4.996323268929542,0.16969603300094604,0.9375,0.3941352665424347,0.75,1.1915771961212158,0.34375,0.34375
561,0.3056001365184784,5.148464560871572,0.3370474576950073,0.90625,0.22608666121959686,0.9375,1.2010473012924194,0.4375,0.5
562,0.3226112127304077,4.9132054227155395,0.20055101811885834,0.9375,0.11082993447780609,0.96875,0.9504440426826477,0.4375,0.34375
563,0.31306836009025574,5.043608216598267,0.3849179148674011,0.84375,0.3265337347984314,0.84375,0.9841734766960144,0.53125,0.46875
564,0.3339574337005615,4.763088849460582,0.0670761838555336,1.0,0.12997667491436005,1.0,1.050663709640503,0.53125,0.5
565,0.32795384526252747,4.841872726244042,0.31440603733062744,0.8125,0.33177924156188965,0.875,0.9989256858825684,0.4375,0.46875
566,0.2997589409351349,5.2322785429789676,1.2494033575057983,0.59375,0.0915534645318985,0.9375,1.3111772537231445,0.5,0.25
567,0.33363810181617737,4.767243583232235,0.18387767672538757,0.90625,0.6230303049087524,0.6875,0.6665335893630981,0.65625,0.25
568,0.3084048330783844,5.108788246456394,0.1234133318066597,0.9375,0.5286051034927368,0.75,0.7750048637390137,0.71875,0.375
569,0.29859939217567444,5.249110806532547,0.23874077200889587,0.90625,0.35362598299980164,0.75,1.5261294841766357,0.40625,0.59375
570,0.3367994725704193,4.726285972790859,0.12922316789627075,0.96875,0.41833820939064026,0.75,1.7268980741500854,0.28125,0.375
571,0.35192587971687317,4.535487951001244,0.15704961121082306,0.9375,0.234736829996109,0.9375,1.5594500303268433,0.3125,0.375
572,0.3192569315433502,4.9585966478232795,0.5343602895736694,0.78125,0.1586887538433075,0.9375,1.088688611984253,0.46875,0.46875
573,0.3014553189277649,5.20777048966985,0.7451039552688599,0.625,0.07867874950170517,0.96875,1.353868007659912,0.5,0.40625
574,0.33811822533607483,4.709314191497539,0.03828979283571243,1.0,0.3494170606136322,0.84375,0.6070253849029541,0.71875,0.3125
575,0.3566029667854309,4.4781504799975025,0.11329489946365356,0.96875,0.16361919045448303,0.96875,0.6514475345611572,0.71875,0.28125
576,0.33663567900657654,4.728398563503842,0.144389808177948,0.96875,0.2654252052307129,0.84375,0.8974032402038574,0.5625,0.40625
577,0.35355114936828613,4.515477465588919,0.16966910660266876,0.96875,0.18237049877643585,0.9375,1.4860923290252686,0.3125,0.46875
578,0.3387483060359955,4.7012286786974204,0.3557875156402588,0.84375,0.45729953050613403,0.84375,0.8876609802246094,0.5625,0.28125
579,0.32434651255607605,4.889907673369444,0.32187438011169434,0.90625,0.41231799125671387,0.8125,1.1029407978057861,0.40625,0.46875
580,0.3252130448818207,4.878320423935686,0.3260163962841034,0.875,0.26424139738082886,0.9375,1.293335199356079,0.4375,0.40625
581,0.3388919532299042,4.699387430815912,0.051911357790231705,1.0,0.17231188714504242,0.96875,0.9462504982948303,0.59375,0.375
582,0.3433198630809784,4.643010693475885,0.512097179889679,0.75,0.17764416337013245,0.96875,0.9959375858306885,0.5,0.375
583,0.31684815883636475,4.991488121604246,0.14661116898059845,0.9375,0.258184015750885,0.875,1.0237135887145996,0.5,0.40625
584,0.35045957565307617,4.553620692330767,0.18151125311851501,0.90625,0.22901685535907745,0.96875,0.8968030214309692,0.5625,0.375
585,0.3311130702495575,4.800236757105547,0.1535622626543045,0.9375,0.16264411807060242,0.96875,1.2573766708374023,0.5,0.46875
586,0.3292244076728821,4.825079750250496,0.3258224129676819,0.875,0.10554155707359314,1.0,1.1532777547836304,0.4375,0.3125
587,0.34385377168655396,4.636262075770868,0.17575201392173767,0.9375,0.06502361595630646,0.96875,1.0345642566680908,0.625,0.34375
588,0.3403286337852478,4.68101509700018,0.08065030723810196,1.0,0.4415198266506195,0.75,0.9955429434776306,0.4375,0.375
589,0.33903270959854126,4.697583993991082,0.1230999156832695,0.9375,0.7910590171813965,0.5625,1.245608925819397,0.4375,0.46875
590,0.33473411202430725,4.7530002738219155,0.4865809679031372,0.71875,0.03430859372019768,1.0,1.5513924360275269,0.3125,0.3125
591,0.3317248821258545,4.792219515595947,0.27883368730545044,0.875,0.3453855514526367,0.84375,0.8120335340499878,0.46875,0.46875
592,0.3291855752468109,4.825592036176247,0.3585214912891388,0.84375,0.2683359980583191,0.875,1.2423200607299805,0.40625,0.3125
593,0.35076385736465454,4.549851626142887,0.1627727746963501,0.9375,0.15053269267082214,0.90625,1.247206211090088,0.46875,0.34375
594,0.3412143290042877,4.669727392957615,0.3818700313568115,0.875,0.15681324899196625,0.96875,0.8100559711456299,0.59375,0.1875
595,0.35381758213043213,4.512205896498639,0.17173239588737488,0.9375,0.10217156261205673,1.0,0.937340259552002,0.5625,0.375
596,0.3328043222427368,4.778110420147856,0.22339169681072235,0.875,0.18314343690872192,0.90625,1.1318416595458984,0.34375,0.375
597,0.3293304145336151,4.823681591934576,0.21015001833438873,0.90625,0.27476829290390015,0.84375,1.0205796957015991,0.5,0.46875
598,0.33319011330604553,4.773078938208675,0.3046096861362457,0.90625,0.28163856267929077,0.90625,1.057212233543396,0.46875,0.34375
599,0.32706713676452637,4.85363090967745,0.21016360819339752,0.96875,0.2464895397424698,0.9375,1.0015308856964111,0.5625,0.3125
600,0.3502192199230194,4.556600236510238,0.4146620035171509,0.84375,0.40590399503707886,0.78125,1.0700981616973877,0.46875,0.46875
601,0.32760611176490784,4.846480047107191,0.3100329339504242,0.8125,0.20348688960075378,0.9375,1.220463752746582,0.375,0.25
602,0.3386784493923187,4.702124372725963,0.05739530175924301,1.0,0.2938859164714813,0.875,1.2469532489776611,0.40625,0.375
603,0.3631540834903717,4.399090680457097,0.22019487619400024,0.9375,0.5807418823242188,0.75,1.0146781206130981,0.5,0.25
604,0.3622942864894867,4.409385148908123,0.28469377756118774,0.78125,0.36150825023651123,0.84375,1.2231907844543457,0.59375,0.40625
605,0.37371912598609924,4.27454675504196,0.14450769126415253,0.9375,0.030014077201485634,1.0,1.345090627670288,0.5,0.34375
606,0.3252907991409302,4.877282205756136,0.7481873631477356,0.59375,0.18209262192249298,0.9375,0.653229832649231,0.75,0.40625
607,0.32785871624946594,4.84313265958951,0.6906721591949463,0.71875,0.26870954036712646,0.84375,0.6270877718925476,0.71875,0.34375
608,0.3479042947292328,4.585402100402966,0.13348546624183655,0.96875,0.7315992116928101,0.59375,1.0975279808044434,0.5,0.28125
609,0.33784228563308716,4.712859934038934,0.2757854461669922,0.875,0.3952247202396393,0.78125,1.0668160915374756,0.4375,0.21875
610,0.34808349609375,4.5831656771063125,0.16688309609889984,0.9375,0.49251317977905273,0.75,1.0489258766174316,0.5625,0.375
611,0.34785014390945435,4.586078126338605,0.11174388974905014,0.96875,0.3480188548564911,0.84375,2.0159168243408203,0.25,0.34375
612,0.358001708984375,4.4611490016977875,0.15968374907970428,0.9375,0.3163260817527771,0.84375,1.3548998832702637,0.3125,0.28125
613,0.3792644739151001,4.210578361931438,0.11294622719287872,0.96875,0.426949679851532,0.8125,1.3477919101715088,0.375,0.3125
614,0.369925320148468,4.318859416653611,0.2691386044025421,0.875,0.10648256540298462,0.96875,1.347574234008789,0.28125,0.25
615,0.36496442556381226,4.377494657744361,0.4952380657196045,0.8125,0.2995512783527374,0.875,1.197112798690796,0.40625,0.125
616,0.35269486904144287,4.526008583455441,0.14225976169109344,0.90625,0.44831082224845886,0.75,1.0829439163208008,0.40625,0.40625
617,0.3341234624385834,4.760930267568437,0.4453316032886505,0.8125,0.29600927233695984,0.875,1.1077948808670044,0.4375,0.5625
618,0.3540642261505127,4.5091795115853115,0.23324573040008545,0.875,0.14073079824447632,0.96875,1.092437982559204,0.40625,0.3125
619,0.34867820143699646,4.5757520287222295,0.3408905863761902,0.875,0.17467732727527618,0.9375,1.1684961318969727,0.5,0.3125
620,0.3300916850566864,4.813654153227631,0.26891857385635376,0.84375,0.27348852157592773,0.875,0.893998384475708,0.59375,0.40625
621,0.321259081363678,4.931445868345366,0.4110383987426758,0.84375,0.355927050113678,0.84375,0.6470558643341064,0.625,0.34375
622,0.3523562252521515,4.530180512029699,0.1712680160999298,0.9375,0.1191687285900116,0.96875,1.1568361520767212,0.46875,0.28125
623,0.3126445412635803,5.049491496469978,0.3292493224143982,0.90625,0.45130693912506104,0.75,0.752393364906311,0.65625,0.40625
624,0.33122876286506653,4.79871957481352,0.2751467525959015,0.9375,0.3493765592575073,0.875,1.1681241989135742,0.46875,0.28125
625,0.3131161630153656,5.042945135801206,0.5366317629814148,0.78125,0.4918307363986969,0.78125,0.9075213670730591,0.5625,0.375
626,0.322205513715744,4.9186703202408255,0.20742714405059814,0.96875,0.23969031870365143,0.90625,1.2470383644104004,0.40625,0.40625
627,0.336773544549942,4.726620320988882,0.19696596264839172,0.90625,0.22654855251312256,0.90625,1.0634477138519287,0.625,0.5
628,0.3165853023529053,4.995092513662641,0.22853264212608337,0.90625,0.33115509152412415,0.84375,1.0091222524642944,0.4375,0.40625
629,0.32987087965011597,4.816560214218185,0.16570937633514404,0.9375,0.2479754388332367,0.90625,1.2205092906951904,0.53125,0.375
630,0.3348585367202759,4.751386248948885,0.6295499801635742,0.625,0.22759725153446198,0.875,1.4383329153060913,0.34375,0.25
631,0.32010340690612793,4.94709703573275,0.21577009558677673,0.9375,0.21720850467681885,0.84375,0.818822979927063,0.53125,0.28125
632,0.3202829658985138,4.944661584732399,0.10294618457555771,0.9375,0.5215646624565125,0.65625,1.2920989990234375,0.375,0.34375
633,0.32408931851387024,4.8933528241095425,0.1966942548751831,0.9375,0.21974366903305054,0.90625,1.0131473541259766,0.46875,0.375
634,0.3225168287754059,4.914476191570488,0.7636334896087646,0.59375,0.35118621587753296,0.875,1.1249918937683105,0.40625,0.40625
635,0.33513689041137695,4.747777642856292,0.12791314721107483,0.96875,0.8848971128463745,0.59375,0.7935316562652588,0.625,0.40625
636,0.30816036462783813,5.112232206804155,0.3522071838378906,0.84375,0.19562582671642303,0.9375,0.9893726110458374,0.59375,0.34375
637,0.30696913599967957,5.129052881672998,0.7902140021324158,0.625,0.21366463601589203,0.90625,0.9338206052780151,0.5,0.375
638,0.3324129283428192,4.783220937965899,0.07032020390033722,1.0,0.7063651084899902,0.6875,1.0226962566375732,0.4375,0.46875
639,0.29560256004333496,5.2929180908682145,0.20786288380622864,0.875,0.4763583838939667,0.78125,0.8379414081573486,0.5625,0.40625
640,0.307204931974411,5.125718162704805,0.3620450794696808,0.875,0.24714139103889465,0.875,1.03130042552948,0.40625,0.375
641,0.29651159048080444,5.279583256269607,0.6995931267738342,0.65625,0.18265652656555176,1.0,1.3244106769561768,0.40625,0.3125
642,0.30119186639785767,5.211567603140443,0.2726144790649414,0.84375,0.1872054636478424,0.9375,1.0780651569366455,0.4375,0.5
643,0.2930883765220642,5.33001404735994,0.2742300033569336,0.9375,0.21279466152191162,0.9375,0.9551740884780884,0.5,0.34375
644,0.29727673530578613,5.268390770838806,0.4093269407749176,0.84375,0.2251628041267395,0.84375,0.7919204831123352,0.53125,0.375
645,0.2709733545780182,5.670734121833969,0.2826477289199829,0.875,0.27076447010040283,0.875,1.081676959991455,0.4375,0.375
646,0.31427839398384094,5.026854748402965,0.06593211740255356,0.96875,0.4271436333656311,0.75,0.9804729223251343,0.625,0.46875
647,0.33691951632499695,4.724738314446326,0.03584074229001999,1.0,0.8968185782432556,0.5625,1.2441236972808838,0.28125,0.4375
648,0.29037702083587646,5.370377547730562,0.7352922558784485,0.75,0.21386593580245972,0.90625,1.7850528955459595,0.28125,0.34375
649,0.31359368562698364,5.036326906462927,0.5016379356384277,0.71875,0.15189801156520844,0.96875,1.3412890434265137,0.25,0.4375
650,0.30091574788093567,5.215550836496508,0.22911539673805237,0.875,0.18098406493663788,0.96875,0.994676411151886,0.53125,0.46875
651,0.30112966895103455,5.212464532984537,0.7242022752761841,0.75,0.14624769985675812,0.9375,0.7509831190109253,0.625,0.375
652,0.3304988741874695,4.808300155580759,0.11507439613342285,0.96875,0.34659871459007263,0.84375,0.9193276166915894,0.53125,0.375
653,0.28316283226013184,5.479637524076209,0.3108227550983429,0.875,0.44809460639953613,0.78125,1.1931440830230713,0.4375,0.28125
654,0.2923823595046997,5.34048833495557,0.18206238746643066,0.9375,0.4472730755805969,0.78125,1.2116507291793823,0.5,0.59375
655,0.28733235597610474,5.416154661394037,0.42465877532958984,0.84375,0.11730027943849564,0.96875,1.4289824962615967,0.40625,0.4375
656,0.2919216454029083,5.34733701755666,0.40623992681503296,0.8125,0.20508110523223877,0.90625,1.0617766380310059,0.46875,0.375
657,0.29771268367767334,5.262026623842402,0.2789239287376404,0.875,0.1196848526597023,0.90625,1.0403392314910889,0.4375,0.4375
658,0.29914000630378723,5.241255015286612,0.11695827543735504,0.96875,0.7610111236572266,0.65625,1.0232068300247192,0.59375,0.46875
659,0.2886791527271271,5.395845780260356,0.06398937106132507,1.0,0.3330925703048706,0.875,1.411062479019165,0.4375,0.5
660,0.30608904361724854,5.1415221558963236,0.15375961363315582,0.9375,0.14253483712673187,0.96875,1.0317058563232422,0.59375,0.34375
661,0.3028280735015869,5.188038662866427,0.26746007800102234,0.90625,0.08958204090595245,0.96875,1.2643245458602905,0.375,0.3125
662,0.2823679447174072,5.491846072750427,0.7816298604011536,0.6875,0.11290906369686127,0.96875,1.0492656230926514,0.46875,0.59375
663,0.288344144821167,5.400888630416243,0.21720056235790253,0.875,0.1909678429365158,0.90625,1.1911497116088867,0.59375,0.375
664,0.2984946072101593,5.250635106988543,0.13494640588760376,0.9375,0.16993175446987152,0.96875,1.0597379207611084,0.40625,0.3125
665,0.30778321623802185,5.117550664212079,0.07330747693777084,0.96875,0.294172465801239,0.90625,1.0461719036102295,0.5,0.34375
666,0.25707459449768066,5.899408405669523,0.20925138890743256,0.96875,0.12618494033813477,0.96875,1.1104841232299805,0.4375,0.34375
667,0.256551593542099,5.908252834276534,0.0690489411354065,1.0,0.38086581230163574,0.8125,1.1572914123535156,0.53125,0.59375
668,0.25999048352241516,5.85042548295878,0.6526453495025635,0.65625,0.15167354047298431,1.0,0.9050976037979126,0.65625,0.53125
669,0.2773989140987396,5.568952433414951,0.33803659677505493,0.84375,0.11777942627668381,0.96875,1.224078893661499,0.46875,0.46875
670,0.29127466678619385,5.356972858954916,0.09926678985357285,0.96875,0.39934152364730835,0.8125,1.2145696878433228,0.5625,0.4375
671,0.26003700494766235,5.84964844717598,0.052139606326818466,1.0,0.4869367480278015,0.75,1.2901166677474976,0.3125,0.5
672,0.3060992360115051,5.141377543504002,0.08545638620853424,1.0,0.08452662825584412,0.96875,1.8086066246032715,0.25,0.34375
673,0.2710857689380646,5.668932807739741,0.11498912423849106,1.0,0.09719927608966827,1.0,1.4379568099975586,0.28125,0.4375
674,0.2744426727294922,5.61548359838201,0.22491347789764404,0.875,0.05680906027555466,1.0,1.5744154453277588,0.28125,0.46875
675,0.2932300865650177,5.327914714155957,0.13781747221946716,0.9375,0.15347164869308472,0.96875,1.1428982019424438,0.40625,0.40625
676,0.2786875069141388,5.548824995316243,0.27043429017066956,0.90625,0.13703852891921997,0.96875,0.8922321200370789,0.53125,0.40625
677,0.27828001976013184,5.5551797447596645,0.24189424514770508,0.90625,0.08062687516212463,1.0,1.0175423622131348,0.5,0.53125
678,0.28369417786598206,5.471495769522006,0.18581435084342957,0.90625,0.16950856149196625,0.90625,0.955005943775177,0.53125,0.4375
679,0.25358250737190247,5.958807082582749,0.27116265892982483,0.875,0.26811906695365906,0.875,1.01955246925354,0.53125,0.4375
680,0.2729599177837372,5.6390112132321955,0.15576547384262085,0.96875,0.40459322929382324,0.75,0.8935369849205017,0.53125,0.40625
681,0.25070327520370483,6.008399923536905,0.16599297523498535,0.9375,0.35795730352401733,0.84375,1.2581326961517334,0.5625,0.5
682,0.27026864886283875,5.682043294975219,0.08527640998363495,1.0,0.30589166283607483,0.84375,1.3052444458007812,0.34375,0.375
683,0.27217647433280945,5.651494159034009,0.30369067192077637,0.90625,0.24233397841453552,0.875,1.662475824356079,0.21875,0.40625
684,0.2506880760192871,6.008663227716684,0.3982190489768982,0.84375,0.055619776248931885,1.0,1.2844879627227783,0.3125,0.5
685,0.2881658375263214,5.40357506704613,0.2677357792854309,0.8125,0.281225323677063,0.90625,1.7456008195877075,0.25,0.3125
686,0.2779349982738495,5.560567623259546,0.30350661277770996,0.90625,0.13686800003051758,0.9375,1.0858182907104492,0.53125,0.34375
687,0.26984721422195435,5.688820610313336,0.1950610876083374,0.9375,0.45333895087242126,0.78125,1.1485286951065063,0.46875,0.46875
688,0.3080821633338928,5.11333444785632,0.08669930696487427,0.96875,0.1744852364063263,0.9375,1.5366528034210205,0.375,0.28125
689,0.2871341407299042,5.419151660925387,0.20339320600032806,0.9375,0.13934677839279175,0.96875,1.0564229488372803,0.4375,0.3125
690,0.3027500510215759,5.189157749945319,0.23182767629623413,0.84375,0.12308457493782043,0.96875,1.357304334640503,0.375,0.1875
691,0.2932606339454651,5.327462309426847,0.15502795577049255,0.9375,0.20609939098358154,0.9375,0.8445014953613281,0.59375,0.4375
692,0.27730250358581543,5.570462094391006,0.29624998569488525,0.84375,0.2594509720802307,0.84375,0.9159131646156311,0.5,0.46875
693,0.2624494135379791,5.809543933568964,0.2342028021812439,0.90625,0.16849051415920258,0.90625,1.2397594451904297,0.5,0.46875
694,0.2750517427921295,5.605855989141533,0.19368772208690643,0.875,0.3632783889770508,0.875,1.3516738414764404,0.4375,0.46875
695,0.2923794984817505,5.340530831792957,0.13665810227394104,0.9375,0.08745797723531723,0.96875,1.6828186511993408,0.34375,0.46875
696,0.26351141929626465,5.792005598446161,0.9538575410842896,0.53125,0.31781136989593506,0.90625,1.0598982572555542,0.46875,0.5
697,0.27261754870414734,5.644461915678368,0.2805687189102173,0.84375,0.31617066264152527,0.9375,1.0796663761138916,0.59375,0.375
698,0.2532377243041992,5.9647159787750335,0.2176261693239212,0.90625,0.2703235447406769,0.875,1.042283058166504,0.53125,0.59375
699,0.27202293276786804,5.653944814264285,0.0409027561545372,1.0,0.7534160614013672,0.6875,1.4054296016693115,0.40625,0.46875
700,0.2756967842578888,5.595682994988653,0.06705385446548462,1.0,0.5423075556755066,0.71875,1.308518886566162,0.4375,0.5
701,0.2416592389345169,6.16796596587263,0.7447572350502014,0.5625,0.04217938333749771,1.0,1.438372015953064,0.375,0.53125
702,0.2922654151916504,5.342225732161983,0.46524879336357117,0.8125,0.05140317976474762,1.0,0.9818196892738342,0.5625,0.3125
703,0.2805958092212677,5.519188195716275,0.25030753016471863,0.90625,0.19260622560977936,0.875,1.437708854675293,0.40625,0.40625
704,0.2733631432056427,5.632600405415365,0.17781969904899597,0.96875,0.28552016615867615,0.875,1.0154047012329102,0.5625,0.53125
705,0.2697124183177948,5.6909905694817775,0.26261720061302185,0.875,0.0490306094288826,1.0,1.3097741603851318,0.40625,0.5
706,0.2823346257209778,5.492358564000376,0.2719103693962097,0.90625,0.20590895414352417,0.90625,1.0299534797668457,0.4375,0.3125
707,0.26593559980392456,5.752235213991006,0.29366081953048706,0.8125,0.23083269596099854,0.90625,0.7687228918075562,0.5625,0.375
708,0.29160481691360474,5.352053063426771,0.06514306366443634,0.96875,0.7710603475570679,0.71875,1.0007259845733643,0.5625,0.375
709,0.29727694392204285,5.268387723144636,0.11345885694026947,0.96875,0.43753889203071594,0.75,1.139260172843933,0.40625,0.40625
710,0.2591404914855957,5.864647218855988,0.5107011198997498,0.84375,0.09264478087425232,0.96875,1.741178274154663,0.34375,0.4375
711,0.27098697423934937,5.670515842249717,0.1341528743505478,1.0,0.16261160373687744,0.96875,1.4156352281570435,0.21875,0.4375
712,0.2895765006542206,5.3823668436123935,0.2548697590827942,0.9375,0.12824010848999023,0.96875,1.151381015777588,0.46875,0.5
713,0.3001460134983063,5.226674205146214,0.18748271465301514,0.9375,0.23026838898658752,0.90625,1.2459967136383057,0.4375,0.28125
714,0.27017638087272644,5.6835262017334145,0.15101821720600128,0.96875,0.2479330152273178,0.9375,1.1373043060302734,0.40625,0.3125
715,0.28060442209243774,5.519054891337051,0.22628363966941833,0.875,0.16463187336921692,0.90625,1.5471181869506836,0.28125,0.40625
716,0.28685325384140015,5.4234021945297,0.10109492391347885,0.9375,0.05386687070131302,1.0,1.2677302360534668,0.375,0.5
717,0.2721153795719147,5.652469118238372,0.49101966619491577,0.84375,0.19420795142650604,0.9375,1.0928092002868652,0.5,0.34375
718,0.2944483160972595,5.30990924997766,0.2046535313129425,0.90625,0.14971286058425903,0.9375,0.8952481150627136,0.5,0.375
719,0.28906384110450745,5.390062306777429,0.06405837833881378,1.0,0.14377173781394958,0.9375,1.1100091934204102,0.375,0.34375
720,0.2979220449924469,5.258973596102475,0.0420999675989151,1.0,0.7883198261260986,0.59375,0.9851821064949036,0.4375,0.46875
721,0.2712614834308624,5.666118675762513,0.2586479187011719,0.875,0.23530222475528717,0.875,1.8640351295471191,0.28125,0.5625
722,0.27597343921661377,5.591327141548502,0.7390433549880981,0.71875,0.10951637476682663,0.9375,1.2806041240692139,0.53125,0.375
723,0.28875207901000977,5.394748801757315,0.2595958411693573,0.90625,0.2143482267856598,0.90625,1.1477231979370117,0.375,0.40625
724,0.2888790965080261,5.392838828690736,0.07921946048736572,1.0,0.5527490377426147,0.75,1.1912877559661865,0.59375,0.46875
725,0.2561975121498108,5.91425091862429,0.12051253765821457,0.96875,0.33080512285232544,0.8125,1.309427261352539,0.40625,0.46875
726,0.2922588586807251,5.342323160331959,0.18698816001415253,0.90625,0.13732273876667023,0.9375,1.2963643074035645,0.3125,0.5
727,0.26638153195381165,5.7449588779218335,0.9933211803436279,0.4375,0.047825708985328674,1.0,1.0932368040084839,0.40625,0.3125
728,0.2903848886489868,5.3702598765209695,0.06291769444942474,1.0,0.3688282072544098,0.875,1.1223299503326416,0.5625,0.46875
729,0.26429426670074463,5.7791225785669855,0.0833296924829483,1.0,0.3634903132915497,0.8125,1.337407112121582,0.375,0.40625
730,0.2992282509803772,5.239974059089098,0.053409405052661896,0.96875,0.10405322164297104,1.0,1.0579808950424194,0.40625,0.34375
731,0.28937023878097534,5.385461373421988,0.8790467977523804,0.46875,0.01302897185087204,1.0,1.3127385377883911,0.40625,0.34375
732,0.28852522373199463,5.398162135350586,0.08103878796100616,0.96875,0.199620321393013,0.9375,1.076592206954956,0.46875,0.40625
733,0.28208693861961365,5.4961702237618795,0.09581492841243744,0.96875,0.5004240274429321,0.84375,1.0209696292877197,0.5625,0.375
734,0.3003690242767334,5.223448562195221,0.16708898544311523,0.96875,0.12999401986598969,0.96875,1.6268986463546753,0.25,0.34375
735,0.2662505805492401,5.747094365896132,0.4008921682834625,0.84375,0.38550543785095215,0.78125,1.1810896396636963,0.4375,0.34375
736,0.28311681747436523,5.480343322619307,0.5300629734992981,0.71875,0.16946467757225037,0.96875,1.1807892322540283,0.34375,0.40625
737,0.2642025947570801,5.780629214559802,0.2777707278728485,0.90625,0.22231847047805786,0.96875,0.9386862516403198,0.53125,0.46875
738,0.2664806544780731,5.74334313685738,0.23522862792015076,0.84375,0.775217592716217,0.71875,0.9405311346054077,0.5625,0.59375
739,0.28143879771232605,5.506160331595593,0.20678788423538208,0.9375,0.09698266535997391,1.0,1.207923412322998,0.4375,0.4375
740,0.29332563281059265,5.326499837232381,0.21811988949775696,0.9375,0.6317565441131592,0.75,1.0533822774887085,0.59375,0.4375
741,0.2875231206417084,5.413272265799848,0.253059446811676,0.875,0.06586702167987823,0.96875,1.462035059928894,0.375,0.3125
742,0.2948194146156311,5.304439204642496,0.41254478693008423,0.78125,0.3189547657966614,0.84375,1.010118842124939,0.625,0.34375
743,0.32440003752708435,4.889191042210397,0.056947071105241776,0.96875,0.43155550956726074,0.84375,1.0485087633132935,0.46875,0.3125
744,0.2987651526927948,5.246700590513908,0.3477932810783386,0.90625,0.3247404098510742,0.875,0.9384148120880127,0.625,0.40625
745,0.2946957051753998,5.306261934076798,0.23684994876384735,0.90625,0.5738840699195862,0.75,0.9127311706542969,0.5625,0.375
746,0.33995410799980164,4.685797064508466,0.28223031759262085,0.875,0.49371403455734253,0.6875,1.183632493019104,0.4375,0.34375
747,0.2743644416332245,5.61672175046726,0.20855803787708282,0.9375,0.26540395617485046,0.90625,1.3007429838180542,0.375,0.4375
748,0.24014264345169067,6.195307130319839,0.6424020528793335,0.625,0.15581999719142914,0.96875,0.8949463367462158,0.5,0.4375
749,0.2825537621974945,5.488989057055487,0.49255499243736267,0.78125,0.08869080245494843,0.96875,1.0675365924835205,0.5,0.34375
750,0.28723594546318054,5.4176121227279985,0.12291645258665085,0.96875,0.508892297744751,0.75,1.2938663959503174,0.375,0.375
751,0.2852541208267212,5.447680729767801,0.05325068533420563,1.0,0.3332570195198059,0.84375,0.8065182566642761,0.65625,0.3125
752,0.2551649212837219,5.931790303428909,0.2683088183403015,0.84375,0.5017743110656738,0.75,1.5187283754348755,0.40625,0.5
753,0.3024129271507263,5.1939964812376935,0.3792846202850342,0.8125,0.16087734699249268,0.9375,1.218519926071167,0.4375,0.34375
754,0.3023597002029419,5.194760939439851,0.27594825625419617,0.84375,0.1945706009864807,0.875,0.9414737224578857,0.53125,0.4375
755,0.25323376059532166,5.964783955628411,0.9678978323936462,0.5,0.4297625422477722,0.8125,0.8955163955688477,0.625,0.34375
756,0.28143781423568726,5.506175507869335,0.27132025361061096,0.90625,0.3872045874595642,0.84375,0.8038901686668396,0.5625,0.4375
757,0.3126775324344635,5.049033240346229,0.04404507577419281,1.0,0.36659467220306396,0.84375,0.9954631328582764,0.34375,0.40625
